[camera]
width=480
height=640

[client]
fps = 10

[detection]
tag_pixel_width = 200
widen_radius = 15


[arena]
nleds = 100
ring_r = 350.3 # in cm
origo_offset = [240, 320] # in pixels
cm_per_pixel = 2.2
time,x,y,θ,leds
2023-11-23T15:23:24.084,248.7381872067262,411.30604925584055,-2.3337323773744565,"18,26,237,201,200"
2023-11-23T15:23:24.180,248.97886347191903,411.9476643708258,-2.3150591272337198,"18,26,237,201,200"
2023-11-23T15:23:24.279,248.25182867620595,412.8613817192937,-2.290265307651855,"19,27,237,201,200"
2023-11-23T15:23:24.380,249.04022808393694,411.90159241229037,-2.2812385265340818,"26,34,237,12,200"
2023-11-23T15:23:24.485,248.08589708970075,413.34699241015903,-2.2801384229223514,"26,34,237,12,200"
2023-11-23T15:23:24.585,247.77849039916177,413.0494697533619,-2.267101553299698,"26,34,237,12,200"
2023-11-23T15:23:24.681,246.68321826096704,413.837382544798,-2.2317007264372513,"26,34,237,12,200"
2023-11-23T15:23:24.782,234.4398662066241,419.55354117550246,-1.9639332593952747,"30,38,237,12,200"
2023-11-23T15:23:24.886,226.3482427827189,419.2737687065932,-1.7322238182133367,"32,40,237,12,200"
2023-11-23T15:23:24.981,223.4512498959376,417.7450285029142,-1.65360915061344,"33,41,237,12,200"
2023-11-23T15:23:25.081,222.90425579104257,416.8880125369313,-1.6506168133659234,"34,42,237,12,200"
2023-11-23T15:23:25.179,222.30855634500966,416.41295567925704,-1.6672892488806101,"33,41,237,12,200"
2023-11-23T15:23:25.283,221.816343066184,416.35211050138037,-1.6736143594453463,"33,41,237,12,200"
2023-11-23T15:23:25.382,221.60421862586264,417.2310218284541,-1.6780964576957607,"33,41,237,12,200"
2023-11-23T15:23:25.483,222.55308290246197,417.85463287935227,-1.6935164467826225,"33,41,237,12,200"
2023-11-23T15:23:25.576,224.5900520034646,417.36625241734305,-1.7384759447367222,"32,40,237,12,200"
2023-11-23T15:23:25.676,224.92664420013668,416.85256928128115,-1.7448830444015724,"32,40,237,12,200"
2023-11-23T15:23:25.776,224.95620682500038,417.32090528098695,-1.7554057871270543,"32,40,237,12,200"
2023-11-23T15:23:25.878,224.35088253823324,418.117012439056,-1.7682753434652756,"32,40,237,12,200"
2023-11-23T15:23:25.979,234.64617592847202,417.87745131897213,-2.005906377554431,"29,37,237,12,200"
2023-11-23T15:23:26.080,255.90494114236424,421.1196611499595,-2.5404253480575036,"19,27,6,12,200"
2023-11-23T15:23:26.183,255.59358088912376,422.46608801393177,-2.6220464043337723,"18,26,6,12,200"
2023-11-23T15:23:26.279,256.1063303286889,421.6221269572719,-2.697330694208566,"17,25,6,12,200"
2023-11-23T15:23:26.381,256.2253171814069,421.8695283343317,-2.765105208602651,"16,24,6,12,200"
2023-11-23T15:23:26.476,247.72438403966885,422.14466276572773,-2.454401895685367,"20,28,6,12,200"
2023-11-23T15:23:26.581,227.27573367292965,426.62693094320446,-2.0106645673144143,"25,33,6,12,200"
