[camera]
width=480
height=640

[client]
fps = 10

[detection]
tag_pixel_width = 200
widen_radius = 15


[arena]
nleds = 100
ring_r = 3500.3 # in cm
origo_offset = [240, 320] # in pixels
cm_per_pixel = 2.2
datetime,x,y,θ,leds
2023-11-29T13:47:22.473,242.35971500959877,429.2935753131348,1.3125618035563917,"5,5,0,255,0,12,20,0,0,255,28,28,255,0,0,40,40,255,255,0,52,52,255,0,255,69,73,0,255,255,82,84,255,255,255"
2023-11-29T13:47:22.570,241.18259879964188,433.81460269488184,1.2459536381458587,"2,2,0,255,0,11,19,0,0,255,28,28,255,0,0,41,41,255,255,0,54,54,255,0,255,68,72,0,255,255,82,84,255,255,255"
2023-11-29T13:47:22.681,240.89152013453136,442.03263328219816,1.1888582180123846,"1,1,0,255,0,10,18,0,0,255,28,28,255,0,0,42,42,255,255,0,56,56,255,0,255,68,72,0,255,255,83,85,255,255,255"
2023-11-29T13:47:22.769,239.940097744864,443.04386993030266,1.1686206392237137,"100,100,0,255,0,10,18,0,0,255,28,28,255,0,0,42,42,255,255,0,57,57,255,0,255,68,72,0,255,255,83,85,255,255,255"
2023-11-29T13:47:22.876,234.68173600278973,432.2847968471672,1.136919746056603,"99,99,0,255,0,10,18,0,0,255,28,28,255,0,0,43,43,255,255,0,58,58,255,0,255,68,72,0,255,255,83,85,255,255,255"
2023-11-29T13:47:22.970,231.49392292863385,424.0378619074723,1.0810794376677821,"97,97,0,255,0,9,17,0,0,255,28,28,255,0,0,44,44,255,255,0,59,59,255,0,255,67,71,0,255,255,84,86,255,255,255"
2023-11-29T13:47:23.075,233.65990459596887,420.34202186414467,1.0743922127650551,"97,97,0,255,0,9,17,0,0,255,28,28,255,0,0,44,44,255,255,0,60,60,255,0,255,67,71,0,255,255,84,86,255,255,255"
2023-11-29T13:47:23.175,234.18615537400024,419.36607794731503,1.0369326585263685,"96,96,0,255,0,8,16,0,0,255,28,28,255,0,0,45,45,255,255,0,61,61,255,0,255,67,71,0,255,255,84,86,255,255,255"
2023-11-29T13:47:23.269,234.6510118583052,424.0037101666505,1.1435172733606065,"99,99,0,255,0,10,18,0,0,255,28,28,255,0,0,43,43,255,255,0,57,57,255,0,255,68,72,0,255,255,83,85,255,255,255"
2023-11-29T13:47:23.378,235.11354018956425,428.73173033549597,1.2233152074031233,"2,2,0,255,0,11,19,0,0,255,28,28,255,0,0,42,42,255,255,0,55,55,255,0,255,68,72,0,255,255,83,85,255,255,255"
2023-11-29T13:47:23.470,236.95030167664038,430.41390841560656,1.3366642634000607,"5,5,0,255,0,13,21,0,0,255,28,28,255,0,0,40,40,255,255,0,51,51,255,0,255,69,73,0,255,255,82,84,255,255,255"
2023-11-29T13:47:23.579,237.78146936126566,430.65179475176706,1.464192255070584,"9,9,0,255,0,15,23,0,0,255,28,28,255,0,0,38,38,255,255,0,47,47,255,0,255,70,74,0,255,255,81,83,255,255,255"
2023-11-29T13:47:23.672,239.1153429942245,427.25312041843483,1.5661878874351416,"13,13,0,255,0,16,24,0,0,255,28,28,255,0,0,36,36,255,255,0,44,44,255,0,255,71,75,0,255,255,80,82,255,255,255"
2023-11-29T13:47:23.773,239.0941507698064,419.7322232896993,1.6402048071807223,"15,15,0,255,0,18,26,0,0,255,28,28,255,0,0,35,35,255,255,0,42,42,255,0,255,72,76,0,255,255,79,81,255,255,255"
2023-11-29T13:47:23.879,237.75744365614432,409.1843927844401,1.704345040245596,"17,17,0,255,0,19,27,0,0,255,28,28,255,0,0,34,34,255,255,0,40,40,255,0,255,72,76,0,255,255,79,81,255,255,255"
2023-11-29T13:47:23.973,236.73142450202255,399.0407226575863,1.759154476922876,"19,19,0,255,0,20,28,0,0,255,28,28,255,0,0,33,33,255,255,0,38,38,255,0,255,73,77,0,255,255,78,80,255,255,255"
2023-11-29T13:47:24.113,236.53341659864986,390.30528109379543,1.8212729825253071,"21,21,0,255,0,21,29,0,0,255,28,28,255,0,0,32,32,255,255,0,36,36,255,0,255,73,77,0,255,255,78,80,255,255,255"
2023-11-29T13:47:24.164,235.65629749988955,376.3606899969853,1.8796758227311738,"23,23,0,255,0,21,29,0,0,255,28,28,255,0,0,31,31,255,255,0,34,34,255,0,255,73,77,0,255,255,77,79,255,255,255"
2023-11-29T13:47:24.274,237.30222914909567,363.40851407762955,1.9354928499623256,"24,24,0,255,0,22,30,0,0,255,28,28,255,0,0,30,30,255,255,0,32,32,255,0,255,74,78,0,255,255,77,79,255,255,255"
2023-11-29T13:47:24.368,239.40016876958447,352.0326119702496,1.9731729009056274,"26,26,0,255,0,23,31,0,0,255,28,28,255,0,0,30,30,255,255,0,31,31,255,0,255,74,78,0,255,255,77,79,255,255,255"
2023-11-29T13:47:24.472,241.42259118176895,336.1594844465368,2.037456317407133,"28,28,0,255,0,24,32,0,0,255,28,28,255,0,0,29,29,255,255,0,29,29,255,0,255,75,79,0,255,255,76,78,255,255,255"
2023-11-29T13:47:24.576,243.40567504359774,320.06839041081616,2.0955282873456476,"30,30,0,255,0,25,33,0,0,255,28,28,255,0,0,28,28,255,255,0,27,27,255,0,255,75,79,0,255,255,76,78,255,255,255"
2023-11-29T13:47:24.675,246.0953425515753,307.58948254764243,2.197221222596974,"33,33,0,255,0,27,35,0,0,255,28,28,255,0,0,26,26,255,255,0,24,24,255,0,255,76,80,0,255,255,75,77,255,255,255"
2023-11-29T13:47:24.771,254.79727945630952,298.08618814003614,2.2826223394365273,"35,35,0,255,0,28,36,0,0,255,28,28,255,0,0,25,25,255,255,0,21,21,255,0,255,77,81,0,255,255,74,76,255,255,255"
2023-11-29T13:47:24.875,264.2623809578689,289.1014508339107,2.365856223793265,"38,38,0,255,0,29,37,0,0,255,28,28,255,0,0,23,23,255,255,0,18,18,255,0,255,77,81,0,255,255,73,75,255,255,255"
2023-11-29T13:47:24.972,270.0110957012803,282.9395571377214,2.4407335919546664,"40,40,0,255,0,30,38,0,0,255,28,28,255,0,0,22,22,255,255,0,16,16,255,0,255,78,82,0,255,255,73,75,255,255,255"
2023-11-29T13:47:25.066,271.0297765526922,283.6884492643571,2.526561744525301,"43,43,0,255,0,32,40,0,0,255,28,28,255,0,0,21,21,255,255,0,13,13,255,0,255,79,83,0,255,255,72,74,255,255,255"
2023-11-29T13:47:25.180,274.96577567468717,283.1412602632271,2.581563432864957,"45,45,0,255,0,33,41,0,0,255,28,28,255,0,0,20,20,255,255,0,12,12,255,0,255,79,83,0,255,255,72,74,255,255,255"
2023-11-29T13:47:25.264,274.1130405587717,278.193791256556,2.5330283978703516,"43,43,0,255,0,32,40,0,0,255,28,28,255,0,0,21,21,255,255,0,13,13,255,0,255,79,83,0,255,255,72,74,255,255,255"
2023-11-29T13:47:25.377,269.7918847365796,276.9758824464236,2.368200405763748,"38,38,0,255,0,29,37,0,0,255,28,28,255,0,0,23,23,255,255,0,18,18,255,0,255,77,81,0,255,255,73,75,255,255,255"
2023-11-29T13:47:25.645,271.44958566329524,281.88748337833385,2.2094259779681833,"33,33,0,255,0,27,35,0,0,255,28,28,255,0,0,26,26,255,255,0,23,23,255,0,255,76,80,0,255,255,75,77,255,255,255"
2023-11-29T13:47:25.655,274.00904590259546,290.2032127563241,2.0012802925809545,"27,27,0,255,0,23,31,0,0,255,28,28,255,0,0,29,29,255,255,0,30,30,255,0,255,74,78,0,255,255,76,78,255,255,255"
2023-11-29T13:47:25.665,273.4744363827764,295.0536872940685,1.7802109251708675,"19,19,0,255,0,20,28,0,0,255,28,28,255,0,0,33,33,255,255,0,37,37,255,0,255,73,77,0,255,255,78,80,255,255,255"
2023-11-29T13:47:25.764,275.05825083636114,299.2602298616939,1.6427861506680037,"15,15,0,255,0,18,26,0,0,255,28,28,255,0,0,35,35,255,255,0,41,41,255,0,255,72,76,0,255,255,79,81,255,255,255"
2023-11-29T13:47:25.873,276.71198013799903,301.7864752923831,1.5154640694229973,"11,11,0,255,0,16,24,0,0,255,28,28,255,0,0,37,37,255,255,0,46,46,255,0,255,71,75,0,255,255,80,82,255,255,255"
2023-11-29T13:47:25.962,278.2656524337246,306.3203882690872,1.399391834315241,"7,7,0,255,0,14,22,0,0,255,28,28,255,0,0,39,39,255,255,0,49,49,255,0,255,70,74,0,255,255,81,83,255,255,255"
2023-11-29T13:47:26.062,278.76768539341185,307.9402207199008,1.3666904036116976,"6,6,0,255,0,13,21,0,0,255,28,28,255,0,0,39,39,255,255,0,50,50,255,0,255,69,73,0,255,255,81,83,255,255,255"
2023-11-29T13:47:26.175,275.7153220737872,311.64778181279667,1.281885451914757,"4,4,0,255,0,12,20,0,0,255,28,28,255,0,0,41,41,255,255,0,53,53,255,0,255,69,73,0,255,255,82,84,255,255,255"
2023-11-29T13:47:26.269,273.2885414207617,316.56072612514765,1.1209023432555119,"98,98,0,255,0,9,17,0,0,255,28,28,255,0,0,43,43,255,255,0,58,58,255,0,255,67,71,0,255,255,83,85,255,255,255"
2023-11-29T13:47:26.375,269.02501269265076,320.5736177915434,0.944177122345663,"93,93,0,255,0,7,15,0,0,255,28,28,255,0,0,46,46,255,255,0,64,64,255,0,255,66,70,0,255,255,85,87,255,255,255"
2023-11-29T13:47:26.476,268.9543356822378,324.5273596171713,0.8336136495399235,"89,89,0,255,0,5,13,0,0,255,28,28,255,0,0,48,48,255,255,0,67,67,255,0,255,65,69,0,255,255,86,88,255,255,255"
2023-11-29T13:47:26.562,266.7635006682128,326.8880670146079,0.6966132824300617,"85,85,0,255,0,3,11,0,0,255,28,28,255,0,0,50,50,255,255,0,72,72,255,0,255,64,68,0,255,255,87,89,255,255,255"
2023-11-29T13:47:26.675,265.5117161282009,330.6414691794111,0.5502324115132224,"80,80,0,255,0,100,8,0,0,255,28,28,255,0,0,52,52,255,255,0,76,76,255,0,255,63,67,0,255,255,88,90,255,255,255"
2023-11-29T13:47:26.762,269.62438876889473,338.33470544162844,0.4075292521077929,"76,76,0,255,0,98,6,0,0,255,28,28,255,0,0,55,55,255,255,0,81,81,255,0,255,62,66,0,255,255,89,91,255,255,255"
2023-11-29T13:47:26.872,274.63922026311,345.9272534556289,0.3293966832761491,"73,73,0,255,0,97,5,0,0,255,28,28,255,0,0,56,56,255,255,0,83,83,255,0,255,61,65,0,255,255,90,92,255,255,255"
2023-11-29T13:47:27.048,273.2464521685347,348.3073700950947,0.18287176587720907,"69,69,0,255,0,94,2,0,0,255,28,28,255,0,0,58,58,255,255,0,88,88,255,0,255,60,64,0,255,255,91,93,255,255,255"
2023-11-29T13:47:27.058,273.9053754257525,351.6407950684403,0.036893579310207744,"64,64,0,255,0,92,100,0,0,255,28,28,255,0,0,60,60,255,255,0,93,93,255,0,255,59,63,0,255,255,92,94,255,255,255"
2023-11-29T13:47:27.161,275.8512191187899,355.4239117104578,-0.1595202871565485,"58,58,0,255,0,89,97,0,0,255,28,28,255,0,0,64,64,255,255,0,99,99,255,0,255,57,61,0,255,255,94,96,255,255,255"
2023-11-29T13:47:27.273,277.43378804909196,357.2940919184704,-0.41002574262976604,"50,50,0,255,0,85,93,0,0,255,28,28,255,0,0,68,68,255,255,0,7,7,255,0,255,55,59,0,255,255,96,98,255,255,255"
2023-11-29T13:47:27.367,274.826772246313,362.3132960147143,-0.5691487025203497,"45,45,0,255,0,82,90,0,0,255,28,28,255,0,0,70,70,255,255,0,12,12,255,0,255,54,58,0,255,255,97,99,255,255,255"
2023-11-29T13:47:27.457,274.58290662618697,368.48255271843425,-0.6115680670167856,"43,43,0,255,0,82,90,0,0,255,28,28,255,0,0,71,71,255,255,0,13,13,255,0,255,54,58,0,255,255,97,99,255,255,255"
2023-11-29T13:47:27.573,272.7621275423468,373.2877366930559,-0.6988874169504005,"41,41,0,255,0,80,88,0,0,255,28,28,255,0,0,72,72,255,255,0,16,16,255,0,255,53,57,0,255,255,98,100,255,255,255"
2023-11-29T13:47:27.656,272.30649605219435,377.7579078665889,-0.7350600027351772,"39,39,0,255,0,80,88,0,0,255,28,28,255,0,0,73,73,255,255,0,17,17,255,0,255,53,57,0,255,255,98,100,255,255,255"
2023-11-29T13:47:27.772,271.8347897405998,378.8182203409175,-0.7682429799228397,"38,38,0,255,0,79,87,0,0,255,28,28,255,0,0,73,73,255,255,0,18,18,255,0,255,52,56,0,255,255,98,100,255,255,255"
2023-11-29T13:47:27.856,271.876796169733,379.49736818434496,-0.7581263049313144,"39,39,0,255,0,79,87,0,0,255,28,28,255,0,0,73,73,255,255,0,18,18,255,0,255,52,56,0,255,255,98,100,255,255,255"
2023-11-29T13:47:27.973,271.6142702711349,380.9148164297999,-0.740192361941736,"39,39,0,255,0,80,88,0,0,255,28,28,255,0,0,73,73,255,255,0,17,17,255,0,255,53,57,0,255,255,98,100,255,255,255"
2023-11-29T13:47:28.056,269.62618471784816,383.5037157340694,-0.6881385996187852,"41,41,0,255,0,81,89,0,0,255,28,28,255,0,0,72,72,255,255,0,16,16,255,0,255,53,57,0,255,255,98,100,255,255,255"
2023-11-29T13:47:28.168,268.5023064407335,386.6370904307763,-0.5553801234040776,"45,45,0,255,0,83,91,0,0,255,28,28,255,0,0,70,70,255,255,0,11,11,255,0,255,54,58,0,255,255,97,99,255,255,255"
2023-11-29T13:47:28.253,270.1575214287788,386.05993232568835,-0.44546322169979763,"49,49,0,255,0,84,92,0,0,255,28,28,255,0,0,68,68,255,255,0,8,8,255,0,255,55,59,0,255,255,96,98,255,255,255"
2023-11-29T13:47:28.354,271.5957673400293,382.97000252039027,-0.42110805568008214,"49,49,0,255,0,85,93,0,0,255,28,28,255,0,0,68,68,255,255,0,7,7,255,0,255,55,59,0,255,255,96,98,255,255,255"
2023-11-29T13:47:28.460,272.2699728114029,379.0654119976066,-0.35879181363538215,"51,51,0,255,0,86,94,0,0,255,28,28,255,0,0,67,67,255,255,0,5,5,255,0,255,56,60,0,255,255,95,97,255,255,255"
2023-11-29T13:47:28.568,273.23653478831216,378.21654032649826,-0.26488597667602387,"54,54,0,255,0,87,95,0,0,255,28,28,255,0,0,65,65,255,255,0,2,2,255,0,255,56,60,0,255,255,94,96,255,255,255"
2023-11-29T13:47:28.654,279.4641640037557,377.31293796882227,-0.1462382609144414,"58,58,0,255,0,89,97,0,0,255,28,28,255,0,0,63,63,255,255,0,98,98,255,0,255,57,61,0,255,255,93,95,255,255,255"
2023-11-29T13:47:28.769,284.39547125798305,372.73149430552644,0.07798884507590352,"65,65,0,255,0,93,1,0,0,255,28,28,255,0,0,60,60,255,255,0,91,91,255,0,255,59,63,0,255,255,92,94,255,255,255"
2023-11-29T13:47:28.853,281.07620076959626,372.8000124884364,0.2214755581894246,"70,70,0,255,0,95,3,0,0,255,28,28,255,0,0,57,57,255,255,0,87,87,255,0,255,60,64,0,255,255,90,92,255,255,255"
2023-11-29T13:47:28.969,279.26117700731425,380.4189983676283,0.3307618998420164,"73,73,0,255,0,97,5,0,0,255,28,28,255,0,0,56,56,255,255,0,83,83,255,0,255,61,65,0,255,255,90,92,255,255,255"
2023-11-29T13:47:29.054,276.2037717494287,387.00084522671824,0.48118354365909854,"78,78,0,255,0,99,7,0,0,255,28,28,255,0,0,53,53,255,255,0,78,78,255,0,255,62,66,0,255,255,88,90,255,255,255"
2023-11-29T13:47:29.169,273.611493675083,391.3881470928344,0.5331093618519943,"80,80,0,255,0,100,8,0,0,255,28,28,255,0,0,53,53,255,255,0,77,77,255,0,255,63,67,0,255,255,88,90,255,255,255"
2023-11-29T13:47:29.264,273.76598737683275,394.20444353981304,0.5934292308222707,"82,82,0,255,0,1,9,0,0,255,28,28,255,0,0,52,52,255,255,0,75,75,255,0,255,63,67,0,255,255,88,90,255,255,255"
2023-11-29T13:47:29.353,273.0307046614681,395.4168331970941,0.6411456248660437,"83,83,0,255,0,2,10,0,0,255,28,28,255,0,0,51,51,255,255,0,73,73,255,0,255,64,68,0,255,255,87,89,255,255,255"
2023-11-29T13:47:29.458,272.4629348109662,392.4424458106708,0.6486099332719233,"83,83,0,255,0,2,10,0,0,255,28,28,255,0,0,51,51,255,255,0,73,73,255,0,255,64,68,0,255,255,87,89,255,255,255"
2023-11-29T13:47:29.550,271.86838535498146,388.8561228515365,0.6560139354356355,"84,84,0,255,0,2,10,0,0,255,28,28,255,0,0,51,51,255,255,0,73,73,255,0,255,64,68,0,255,255,87,89,255,255,255"
2023-11-29T13:47:29.651,271.5880900708247,389.4110927641931,0.6719610663044,"84,84,0,255,0,2,10,0,0,255,28,28,255,0,0,50,50,255,255,0,72,72,255,0,255,64,68,0,255,255,87,89,255,255,255"
2023-11-29T13:47:29.764,269.68812817805724,389.2092803942352,0.6765131023775702,"84,84,0,255,0,2,10,0,0,255,28,28,255,0,0,50,50,255,255,0,72,72,255,0,255,64,68,0,255,255,87,89,255,255,255"
2023-11-29T13:47:29.851,269.02908339798284,388.7605294162887,0.6714825815951622,"84,84,0,255,0,2,10,0,0,255,28,28,255,0,0,50,50,255,255,0,72,72,255,0,255,64,68,0,255,255,87,89,255,255,255"
2023-11-29T13:47:29.954,268.0293901645007,388.51957511545476,0.6747691619032047,"84,84,0,255,0,2,10,0,0,255,28,28,255,0,0,50,50,255,255,0,72,72,255,0,255,64,68,0,255,255,87,89,255,255,255"
2023-11-29T13:47:30.048,267.0224451646253,389.3193340654993,0.685444011583261,"85,85,0,255,0,2,10,0,0,255,28,28,255,0,0,50,50,255,255,0,72,72,255,0,255,64,68,0,255,255,87,89,255,255,255"
2023-11-29T13:47:30.148,263.8478262352054,390.644918643647,0.7272428160514096,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:30.249,258.7589789710753,393.31358299924125,0.5630903507520397,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:30.359,260.7166812271641,403.5062193541845,0.41895569459947907,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:30.465,260.9013581178854,410.0291213726115,0.2611035827001352,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:30.548,263.09385497384096,410.57166935683296,0.1830295456817105,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:30.667,267.09153325764885,413.3941182964196,0.29654176180362996,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:30.752,265.79221048548885,408.54079747607614,0.5053292021565906,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:30.850,262.9185069172523,403.93331633646926,0.8054290729286021,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:30.954,263.6354898763132,400.7045286392688,1.1352586114203642,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:31.048,265.90089130229353,399.58145579207303,1.303256789611413,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:31.145,272.1026499610929,403.09091928196557,1.4382157855305273,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:31.244,274.86210331424127,401.6250008278938,1.5188983061616737,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:31.348,282.35297407300385,398.33048055991924,1.635398860559368,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:31.454,288.99103494025667,398.6093307762633,1.660844607866592,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:31.545,288.1375193106037,398.2723720276241,1.6137035502744759,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:31.651,288.71665093808315,394.9379641716714,1.507178797040081,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:31.749,288.24726887124154,397.4905486787727,1.3702152315320362,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:31.864,286.97979736019823,399.6062479037465,1.2526808117306512,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:31.950,286.7726278768763,400.8285924851694,1.2164201225502649,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:32.049,286.0872719426053,401.43852556350816,1.1552664368807124,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:32.163,283.9282188166261,400.75266586926136,1.1076762170403662,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:32.245,279.89213677907156,398.6415633831734,1.0006028117825763,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:32.351,279.99256498922585,400.0364086863872,0.965968118228608,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:32.458,277.91945370304745,401.68599774863367,0.9261201603170595,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:32.560,273.49722818740787,404.7979955194646,0.8529181386321827,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:32.642,271.61881819128246,413.74718537258383,0.8166809483234404,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:32.760,271.237859797449,422.22437721369363,0.7942252114685997,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:32.844,269.6459227864317,427.9387100006031,0.7483295866684707,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:32.946,262.5629185263515,442.17780571015874,0.7033334077901838,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:33.046,261.8130311139745,463.1322758641229,0.6543662170855998,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:33.143,264.7621918738779,466.5465807376006,0.6281913318770309,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:33.248,269.0726430129152,450.0571096326256,0.6555999385014262,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:33.348,269.0305036173834,431.0534005557095,0.6856810750116664,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:33.442,271.1391128980383,419.62571684483646,0.7482545376589391,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:33.550,277.7533470760694,405.1758190474466,0.8306471040566713,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:33.640,286.8133969428485,386.43040704269305,0.9340938894394142,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:33.741,296.1191612504833,367.2748438182086,0.9946868956645134,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:33.837,302.3600756622338,348.283564332346,1.0436165491942935,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:33.940,304.8763098775366,338.23040155954203,1.0669542300834025,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:34.040,305.48962748293775,331.02093852596647,1.066015496959374,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:34.141,306.4371871647933,323.3046545403275,1.077140124420716,"0,0,255,0,0,26,26,0,255,0,50,50,0,0,255"
2023-11-29T13:47:34.237,307.2243930450743,316.98776592209754,1.0788225477221198,"18,28,100,255,0,51,53,41,128,255"
2023-11-29T13:47:34.338,307.85750652582055,314.6656115005863,1.074977406473339,"18,28,100,255,0,51,53,41,128,255"
2023-11-29T13:47:34.441,308.335951158811,313.07091033755614,1.0762761432471382,"18,28,100,255,0,51,53,41,128,255"
2023-11-29T13:47:34.538,308.30293064796973,311.9889224462415,1.0711046385355787,"18,28,100,255,0,51,53,41,128,255"
2023-11-29T13:47:34.637,305.5213605175708,310.64993106698154,1.0311775176591416,"17,27,100,255,0,52,54,41,128,255"
2023-11-29T13:47:34.753,302.4912706110167,311.119164111543,0.9154309567939425,"14,24,100,255,0,53,55,41,128,255"
2023-11-29T13:47:34.837,301.72095554622007,314.9223380200498,0.8346453926445173,"12,22,100,255,0,54,56,41,128,255"
2023-11-29T13:47:34.936,297.990357682894,316.9398751728477,0.7247395182679579,"9,19,100,255,0,55,57,41,128,255"
2023-11-29T13:47:35.038,290.490730431026,324.0002399823263,0.57666315414589,"6,16,100,255,0,57,59,41,128,255"
2023-11-29T13:47:35.138,282.5845184623887,333.6681977322649,0.35854669000874173,"1,11,100,255,0,60,62,41,128,255"
2023-11-29T13:47:35.233,279.5847759733757,342.02524074083766,0.13895240994722258,"95,5,100,255,0,63,65,41,128,255"
2023-11-29T13:47:35.333,278.4669430103564,345.2146462889973,-0.030659430214636487,"91,1,100,255,0,65,67,41,128,255"
2023-11-29T13:47:35.437,277.01574269854393,348.79350505095704,-0.1105367707863706,"89,99,100,255,0,66,68,41,128,255"
