[camera]
width=480
height=640

[client]
fps = 10

[detection]
tag_pixel_width = 200
widen_radius = 15


[arena]
nleds = 100
ring_r = 350.3 # in cm
origo_offset = [240, 320] # in pixels
cm_per_pixel = 2.2
time,x,y,θ,leds
2023-11-23T15:15:13.659,405.6135714112094,617.1283099197851,0.6906193519813437,"0,0,0,0,0"
2023-11-23T15:15:14.460,370.3259181025679,613.8126625695642,-0.018421660531040596,"0,0,0,0,0"
2023-11-23T15:15:14.560,377.66241886267585,614.7966277372727,-0.03350394235215314,"0,0,0,0,0"
2023-11-23T15:15:21.365,393.93016221180693,605.9054692886017,0.9000972766760558,"0,0,0,0,0"
2023-11-23T15:15:21.563,388.75217194948954,558.465604153492,0.8448060868422768,"0,0,0,0,0"
2023-11-23T15:15:21.640,391.07255036080244,559.7271635871732,0.8532615663608736,"0,0,0,0,0"
2023-11-23T15:15:21.754,388.6171794330403,557.8887589599699,0.8483872914010385,"0,0,0,0,0"
2023-11-23T15:15:21.855,388.3289570169607,557.1818134958274,0.8409821907321413,"0,0,0,0,0"
2023-11-23T15:15:21.955,390.23003592808493,557.4236709193317,0.8403050276545063,"0,0,0,0,0"
2023-11-23T15:15:22.050,389.3489016246416,555.5555285719175,0.8418003241002421,"0,0,0,0,0"
2023-11-23T15:15:22.149,389.949493346891,555.2546316832274,0.848553829558687,"0,0,0,0,0"
2023-11-23T15:15:22.245,390.29377589710083,554.2166476135887,0.8454608156779855,"0,0,0,0,0"
2023-11-23T15:15:22.352,390.45691246912577,555.084949998102,0.8389903840067585,"0,0,0,0,0"
2023-11-23T15:15:22.436,389.97377870851443,556.3059892815968,0.8420966935470066,"0,0,0,0,0"
2023-11-23T15:15:22.554,388.7865816176349,554.8116978394708,0.8535819404959823,"0,0,0,0,0"
2023-11-23T15:15:22.636,389.0860313683114,555.7887332621507,0.8428426924598607,"0,0,0,0,0"
2023-11-23T15:15:22.748,390.73793913149484,559.1845276764163,0.8445038247172888,"0,0,0,0,0"
2023-11-23T15:15:22.841,391.2887697060962,563.1250766653588,0.8392073043058218,"0,0,0,0,0"
2023-11-23T15:15:22.938,391.81818142474253,562.7378142414591,0.8418333265694705,"0,0,0,0,0"
2023-11-23T15:15:23.038,390.0162821753927,559.2455527487882,0.842638472457093,"0,0,0,0,0"
2023-11-23T15:15:23.136,391.2946806857684,559.5446847020744,0.846497255418526,"0,0,0,0,0"
2023-11-23T15:15:23.254,391.27739068024925,561.3616384232209,0.850022549423878,"0,0,0,0,0"
2023-11-23T15:15:23.337,390.1014267908736,562.9133075537673,0.8520150577743045,"0,0,0,0,0"
2023-11-23T15:15:23.439,388.72903238562196,562.5312518642976,0.8479181076952101,"0,0,0,0,0"
2023-11-23T15:15:23.550,388.2439669101899,561.1831817375103,0.8533890869914348,"0,0,0,0,0"
2023-11-23T15:15:23.632,389.3886701296274,562.3114307501876,0.8544126207984399,"0,0,0,0,0"
2023-11-23T15:15:23.748,387.9784036768601,562.2779644276272,0.8546638732231664,"0,0,0,0,0"
2023-11-23T15:15:23.831,387.9412586448009,563.7095382967485,0.8518695638031337,"0,0,0,0,0"
2023-11-23T15:15:23.931,388.68564153929435,565.1293349180876,0.8552565362228967,"0,0,0,0,0"
2023-11-23T15:15:24.034,387.84848452304266,564.9385569172615,0.8520265544826238,"100,100,0,0,0"
2023-11-23T15:15:24.131,388.3265318042628,567.7806136320573,0.8402930289366062,"100,100,0,0,0"
2023-11-23T15:15:24.295,389.3879393277898,573.338109115052,0.8238232728324615,"100,100,0,0,0"
2023-11-23T15:15:24.331,388.5364991618834,572.1124128327713,0.8300875110108143,"100,100,0,0,0"
