[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Crazy"

    [[setup.suns]]
    link_factor = 2
    green = 255
    width = 11
    [[setup.suns]]
    blue = 255
    link_factor = 1
    azimuth = 50
    [[setup.suns]]
    link_factor = 0
    azimuth = 100
    red = 255
    [[setup.suns]]
    link_factor = -1
    green = 255
    azimuth = 150
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = -2
    azimuth = 200
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = 0.5
    green = 255
    azimuth = 250
    [[setup.suns]]
    blue = 255
    link_factor = -0.5
    green = 255
    azimuth = 300
    red = 255

[experiment]
datetime = 2023-12-10T14:48:51.675Z

ms,x,y,θ,start1,stop1,start2,stop2,start3,stop3,start4,stop4,start5,stop5,start6,stop6,start7,stop7
651,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
760,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
853,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
952,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1052,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1159,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1255,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1350,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1460,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1552,355.94215193403573,695.3984266485587,-0.4071025553653599,94,104,9,9,32,32,55,55,78,78,76,76,99,99
1613,,,,94,104,9,9,32,32,55,55,78,78,76,76,99,99
1714,,,,94,104,9,9,32,32,55,55,78,78,76,76,99,99
1815,387.75823942743125,694.0242008144147,1.7783926820500475,60,70,49,49,32,32,16,16,113,113,95,95,79,79
1913,393.8609989703731,688.4192621392853,2.1037559749174637,72,82,55,55,32,32,10,10,101,101,98,98,76,76
2013,396.8561183825078,688.1619060766573,2.6029417584177965,90,100,64,64,32,32,1,1,83,83,103,103,72,72
2113,394.815696497775,686.3104122603618,2.705260205056923,93,103,65,65,32,32,112,112,79,79,104,104,71,71
2213,395.7731478318857,682.308517589358,2.8402241830544086,98,108,68,68,32,32,110,110,75,75,105,105,70,70
2313,398.3841835557889,679.3010282057843,3.139099098498509,109,6,73,73,32,32,105,105,64,64,108,108,67,67
2422,403.0310256664985,677.3404064122275,-3.0374476805190844,113,10,75,75,32,32,103,103,60,60,109,109,66,66
2513,406.5946463474158,673.5997450773682,-2.930573544650406,4,14,77,77,32,32,101,101,56,56,110,110,65,65
2613,408.9382332257502,673.3549329896562,-2.8143177449831085,8,18,79,79,32,32,99,99,52,52,111,111,64,64
2713,412.5605646940151,674.9973883963336,-3.008195402994647,1,11,76,76,32,32,102,102,59,59,109,109,66,66
2813,421.3604893532124,673.7583794837352,2.8348429187623587,98,108,68,68,32,32,110,110,75,75,105,105,70,70
2913,429.3172320881995,671.7097449777418,2.7556117704945016,95,105,66,66,32,32,112,112,78,78,104,104,70,70
3013,434.38442673839575,670.4892730937851,2.590656335352645,89,99,63,63,32,32,1,1,84,84,103,103,72,72
3113,432.1500407204358,668.6962282818587,2.333800908368749,80,90,59,59,32,32,6,6,93,93,100,100,74,74
3213,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
3313,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
3419,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
3514,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
3615,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
3716,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
3817,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
3918,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
4018,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
4119,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
4221,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
4323,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
4430,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
4526,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
4629,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
4728,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
4830,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
4931,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
5031,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
5133,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
5235,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
5337,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
5441,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
5538,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
5641,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
5743,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
5842,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
5947,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
6045,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
6145,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
6249,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
6349,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
6460,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
6549,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
6653,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
6750,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
6852,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
6952,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
7052,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
7154,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
7256,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
7353,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
7463,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
7558,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
7654,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
7752,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
7855,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
7956,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
8053,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
8154,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
8256,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
8358,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
8454,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
8552,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
8656,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
8754,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
8852,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
8955,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
9053,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
9152,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
9256,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
9366,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
9452,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
9551,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
9655,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
9751,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
9854,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
9953,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
10052,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
10153,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
10256,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
10367,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
10454,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
10551,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
10653,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
10754,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
10853,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
10955,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
11054,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
11154,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
11267,,,,80,90,59,59,32,32,6,6,93,93,100,100,74,74
