[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Crazy"

    [[setup.suns]]
    link_factor = 2
    green = 255
    width = 11
    [[setup.suns]]
    blue = 255
    link_factor = 1
    azimuth = 50
    [[setup.suns]]
    link_factor = 0
    azimuth = 100
    red = 255
    [[setup.suns]]
    link_factor = -1
    green = 255
    azimuth = 150
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = -2
    azimuth = 200
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = 0.5
    green = 255
    azimuth = 250
    [[setup.suns]]
    blue = 255
    link_factor = -0.5
    green = 255
    azimuth = 300
    red = 255

[experiment]
datetime = 2023-12-11T13:28:20.281Z

ms,x,y,θ,start1,stop1,start2,stop2,start3,stop3,start4,stop4,start5,stop5,start6,stop6,start7,stop7
493,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
585,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
694,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
802,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
901,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1010,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1102,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1197,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1300,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1407,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1498,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1605,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1701,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1803,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1897,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2008,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2100,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2208,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2298,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2408,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2502,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2610,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2705,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2806,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2904,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3008,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3102,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3204,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3302,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3409,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3502,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3609,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3704,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3807,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3903,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
4006,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
4104,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
4207,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
4301,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
4408,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
4501,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
4608,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
4704,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
4806,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
4903,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
5007,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
5103,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
5206,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
5303,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
5404,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
5502,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
5614,353.1734305497096,679.7612519742268,0.698430832452269,21,31,29,29,32,32,36,36,39,39,86,86,89,89
5697,373.52908854218975,689.4750779499188,1.1758271329157695,38,48,38,38,32,32,27,27,21,21,90,90,85,85
5764,389.46645931001694,699.1647364844517,2.1093017988558307,72,82,55,55,32,32,10,10,101,101,98,98,76,76
5863,385.68064761256994,701.0560102021793,2.6970505231391377,93,103,65,65,32,32,113,113,80,80,104,104,71,71
5967,365.1802529797029,704.9710483842433,-2.8627524255008443,6,16,78,78,32,32,100,100,54,54,110,110,64,64
6063,352.74636070553527,704.9010342117523,-2.280810368316519,27,37,89,89,32,32,89,89,33,33,2,2,59,59
6166,353.8455297407558,701.8629688081651,-2.312166431355594,26,36,88,88,32,32,90,90,34,34,2,2,59,59
6262,362.9848360373648,702.7639478855418,3.089276505360263,107,4,72,72,32,32,106,106,66,66,107,107,67,67
6366,369.88269276691824,708.235877855589,1.8275001786933778,62,72,50,50,32,32,15,15,111,111,96,96,79,79
6462,374.57516211927066,714.351125414405,1.5556479898997873,52,62,45,45,32,32,20,20,8,8,93,93,81,81
6566,372.33154281007637,715.4680556973414,3.1398379278264392,109,6,73,73,32,32,105,105,64,64,108,108,67,67
6662,366.0345184139561,700.962918931285,-2.071520612709758,34,44,92,92,32,32,85,85,25,25,4,4,57,57
6766,,,,34,44,92,92,32,32,85,85,25,25,4,4,57,57
6862,,,,34,44,92,92,32,32,85,85,25,25,4,4,57,57
6967,375.99155193293734,646.1798299870002,1.388484331041097,46,56,42,42,32,32,23,23,14,14,92,92,83,83
7062,,,,46,56,42,42,32,32,23,23,14,14,92,92,83,83
7167,,,,46,56,42,42,32,32,23,23,14,14,92,92,83,83
7263,,,,46,56,42,42,32,32,23,23,14,14,92,92,83,83
7367,,,,46,56,42,42,32,32,23,23,14,14,92,92,83,83
7463,,,,46,56,42,42,32,32,23,23,14,14,92,92,83,83
7569,,,,46,56,42,42,32,32,23,23,14,14,92,92,83,83
7665,,,,46,56,42,42,32,32,23,23,14,14,92,92,83,83
7771,,,,46,56,42,42,32,32,23,23,14,14,92,92,83,83
7868,,,,46,56,42,42,32,32,23,23,14,14,92,92,83,83
7973,,,,46,56,42,42,32,32,23,23,14,14,92,92,83,83
8068,,,,46,56,42,42,32,32,23,23,14,14,92,92,83,83
8173,,,,46,56,42,42,32,32,23,23,14,14,92,92,83,83
8266,,,,46,56,42,42,32,32,23,23,14,14,92,92,83,83
8377,,,,46,56,42,42,32,32,23,23,14,14,92,92,83,83
8471,,,,46,56,42,42,32,32,23,23,14,14,92,92,83,83
8571,,,,46,56,42,42,32,32,23,23,14,14,92,92,83,83
8675,365.0762437789607,723.2720482444124,-3.0194262377016363,113,10,75,75,32,32,102,102,59,59,109,109,66,66
8764,363.1086730878119,726.682317825245,-2.2786357460998232,27,37,89,89,32,32,89,89,33,33,2,2,59,59
8861,362.97906585631006,723.9777163361617,-1.5793465553551147,52,62,101,101,32,32,76,76,8,8,9,9,53,53
8963,368.9129298423019,717.1111895350737,-1.5334949178711845,54,64,102,102,32,32,76,76,6,6,9,9,52,52
9062,375.2353003332334,716.8937126278533,-2.6866558878078113,12,22,81,81,32,32,96,96,47,47,112,112,63,63
9163,374.0953103313566,721.7333701047378,3.1112789928341447,108,5,73,73,32,32,105,105,65,65,107,107,67,67
9263,373.54034160857395,723.5590616900301,2.4059580481213914,83,93,60,60,32,32,5,5,90,90,101,101,74,74
9363,374.72962518848635,722.9970642478747,1.7751835825322075,60,70,49,49,32,32,16,16,113,113,95,95,79,79
9463,380.51391320585395,715.8438896024999,1.5777716086134803,53,63,45,45,32,32,20,20,7,7,94,94,81,81
9562,385.17994665186893,714.1146661662668,1.9146051226944492,65,75,51,51,32,32,14,14,108,108,97,97,78,78
9661,384.18798086754293,710.9022563093423,-2.9133539160441404,4,14,77,77,32,32,100,100,56,56,110,110,65,65
9763,382.6815600847905,709.1029238159002,-2.7448564109168494,10,20,80,80,32,32,97,97,50,50,111,111,63,63
9860,,,,10,20,80,80,32,32,97,97,50,50,111,111,63,63
9963,,,,10,20,80,80,32,32,97,97,50,50,111,111,63,63
10063,,,,10,20,80,80,32,32,97,97,50,50,111,111,63,63
10164,,,,10,20,80,80,32,32,97,97,50,50,111,111,63,63
10265,,,,10,20,80,80,32,32,97,97,50,50,111,111,63,63
10364,,,,10,20,80,80,32,32,97,97,50,50,111,111,63,63
10466,,,,10,20,80,80,32,32,97,97,50,50,111,111,63,63
10566,,,,10,20,80,80,32,32,97,97,50,50,111,111,63,63
10666,,,,10,20,80,80,32,32,97,97,50,50,111,111,63,63
10767,,,,10,20,80,80,32,32,97,97,50,50,111,111,63,63
10868,,,,10,20,80,80,32,32,97,97,50,50,111,111,63,63
10972,,,,10,20,80,80,32,32,97,97,50,50,111,111,63,63
11074,,,,10,20,80,80,32,32,97,97,50,50,111,111,63,63
11175,,,,10,20,80,80,32,32,97,97,50,50,111,111,63,63
11275,,,,10,20,80,80,32,32,97,97,50,50,111,111,63,63
11375,,,,10,20,80,80,32,32,97,97,50,50,111,111,63,63
11477,,,,10,20,80,80,32,32,97,97,50,50,111,111,63,63
11579,,,,10,20,80,80,32,32,97,97,50,50,111,111,63,63
11683,,,,10,20,80,80,32,32,97,97,50,50,111,111,63,63
