[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Crazy"

    [[setup.suns]]
    link_factor = 2
    green = 255
    width = 11
    [[setup.suns]]
    blue = 255
    link_factor = 1
    azimuth = 50
    [[setup.suns]]
    link_factor = 0
    azimuth = 100
    red = 255
    [[setup.suns]]
    link_factor = -1
    green = 255
    azimuth = 150
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = -2
    azimuth = 200
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = 0.5
    green = 255
    azimuth = 250
    [[setup.suns]]
    blue = 255
    link_factor = -0.5
    green = 255
    azimuth = 300
    red = 255

[experiment]
datetime = 2023-12-11T13:15:56.579Z

ms,x,y,θ,start1,stop1,start2,stop2,start3,stop3,start4,stop4,start5,stop5,start6,stop6,start7,stop7
596,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
665,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
765,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
888,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
991,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1086,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1191,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1576,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1601,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1627,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1652,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1680,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1767,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1865,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1976,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2064,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2164,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2384,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2414,366.1965285456549,657.6522977316465,-0.877704060192737,77,87,1,1,32,32,64,64,95,95,72,72,103,103
2488,369.0854079462557,657.9393815675592,-0.5439296114442984,89,99,7,7,32,32,58,58,83,83,75,75,100,100
2544,376.6725401456726,654.3983494745603,-0.19845494694850396,102,112,13,13,32,32,52,52,71,71,78,78,97,97
2644,382.11035894853956,650.0179796307224,0.06686792845542379,111,8,18,18,32,32,47,47,61,61,80,80,95,95
2745,382.01289889668953,648.8886440568307,0.20677773992086967,3,13,20,20,32,32,44,44,56,56,81,81,93,93
2846,380.6228665061195,647.3427848099018,0.40357247631107224,11,21,24,24,32,32,41,41,49,49,83,83,92,92
2947,378.8523514163917,645.7231816444626,0.6200091245416796,18,28,28,28,32,32,37,37,41,41,85,85,90,90
3047,381.21354248927594,647.4771999516115,0.8490252696795377,27,37,32,32,32,32,33,33,33,33,87,87,88,88
3148,380.5560017439057,648.595448580086,0.9841782231766792,31,41,34,34,32,32,30,30,28,28,88,88,86,86
3248,381.13573732622115,648.3882909947649,0.9944122774520101,32,42,35,35,32,32,30,30,28,28,88,88,86,86
3348,380.89716753978394,648.1984781889089,0.746498126457554,23,33,30,30,32,32,35,35,37,37,86,86,88,88
3447,381.4237205900258,649.5517424760393,0.5519896481255174,16,26,27,27,32,32,38,38,44,44,84,84,90,90
3548,380.67923663358135,649.4645597891786,0.3348653581312715,8,18,23,23,32,32,42,42,52,52,82,82,92,92
3648,380.6635216990464,648.9361104984589,0.1884529825445186,3,13,20,20,32,32,45,45,57,57,81,81,93,93
3748,381.83476418841104,648.5199475430602,0.022114255633013228,110,7,17,17,32,32,48,48,63,63,80,80,95,95
3848,381.6839175747192,649.0441119165336,-0.09620172998175999,106,3,15,15,32,32,50,50,67,67,79,79,96,96
3948,380.8990686442273,648.2914584531957,-0.2499341237346956,100,110,12,12,32,32,53,53,73,73,77,77,97,97
4048,380.38287770732694,648.5304752721147,-0.4345010448382339,93,103,9,9,32,32,56,56,79,79,76,76,99,99
4148,381.34298688397683,650.4012160648655,-0.5616602301171505,89,99,7,7,32,32,58,58,84,84,74,74,100,100
4248,382.5145261393648,652.0846276457047,-0.701369391435517,84,94,4,4,32,32,61,61,89,89,73,73,101,101
4348,381.05150455328436,653.8496892739423,-0.9189500140590622,76,86,113,113,32,32,65,65,97,97,71,71,103,103
4448,380.3044334195972,654.7183080015717,-1.0384434901366693,72,82,111,111,32,32,67,67,101,101,70,70,105,105
4548,380.40984365551026,655.2520368780974,-1.1287849130846659,68,78,109,109,32,32,68,68,104,104,69,69,105,105
4648,379.08177561566197,656.4506061333267,-1.2216232123235455,65,75,108,108,32,32,70,70,108,108,68,68,106,106
