[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Three stationary suns"

    [[setup.suns]]
    link_factor = 0
    azimuth = 0
    width = 1
    red = 255
    [[setup.suns]]
    link_factor = 0
    green = 255
    azimuth = 90
    width = 1
    [[setup.suns]]
    blue = 255
    link_factor = 0
    azimuth = 180
    width = 1

[experiment]
datetime = 2023-12-11T12:53:48.423Z

ms,x,y,θ,start1,stop1,start2,stop2,start3,stop3
7026,,,,1,1,29,29,57,57
7128,,,,1,1,29,29,57,57
7229,,,,1,1,29,29,57,57
7331,,,,1,1,29,29,57,57
7425,,,,1,1,29,29,57,57
7526,,,,1,1,29,29,57,57
7628,,,,1,1,29,29,57,57
7725,,,,1,1,29,29,57,57
7827,,,,1,1,29,29,57,57
7925,,,,1,1,29,29,57,57
8027,,,,1,1,29,29,57,57
8127,,,,1,1,29,29,57,57
8229,,,,1,1,29,29,57,57
8332,,,,1,1,29,29,57,57
8427,,,,1,1,29,29,57,57
8528,,,,1,1,29,29,57,57
8628,,,,1,1,29,29,57,57
8726,,,,1,1,29,29,57,57
8828,,,,1,1,29,29,57,57
8926,,,,1,1,29,29,57,57
9027,,,,1,1,29,29,57,57
9128,,,,1,1,29,29,57,57
9227,,,,1,1,29,29,57,57
9330,,,,1,1,29,29,57,57
9426,,,,1,1,29,29,57,57
9524,,,,1,1,29,29,57,57
9626,,,,1,1,29,29,57,57
9726,,,,1,1,29,29,57,57
9824,,,,1,1,29,29,57,57
9924,,,,1,1,29,29,57,57
10026,,,,1,1,29,29,57,57
10129,,,,1,1,29,29,57,57
10229,,,,1,1,29,29,57,57
10329,,,,1,1,29,29,57,57
10426,,,,1,1,29,29,57,57
10525,,,,1,1,29,29,57,57
10625,,,,1,1,29,29,57,57
10725,,,,1,1,29,29,57,57
10824,,,,1,1,29,29,57,57
10922,,,,1,1,29,29,57,57
11025,,,,1,1,29,29,57,57
11125,,,,1,1,29,29,57,57
11225,,,,1,1,29,29,57,57
11327,,,,1,1,29,29,57,57
11425,,,,1,1,29,29,57,57
11522,,,,1,1,29,29,57,57
11624,,,,1,1,29,29,57,57
11724,,,,1,1,29,29,57,57
11826,,,,1,1,29,29,57,57
11923,,,,1,1,29,29,57,57
12024,,,,1,1,29,29,57,57
12127,,,,1,1,29,29,57,57
12230,,,,1,1,29,29,57,57
12328,,,,1,1,29,29,57,57
12425,,,,1,1,29,29,57,57
12523,,,,1,1,29,29,57,57
12625,,,,1,1,29,29,57,57
12723,,,,1,1,29,29,57,57
12824,,,,1,1,29,29,57,57
12924,,,,1,1,29,29,57,57
13025,,,,1,1,29,29,57,57
13124,,,,1,1,29,29,57,57
13225,,,,1,1,29,29,57,57
13326,,,,1,1,29,29,57,57
13426,,,,1,1,29,29,57,57
13524,,,,1,1,29,29,57,57
13625,,,,1,1,29,29,57,57
13723,,,,1,1,29,29,57,57
13824,,,,1,1,29,29,57,57
13924,,,,1,1,29,29,57,57
14023,,,,1,1,29,29,57,57
14125,,,,1,1,29,29,57,57
14229,,,,1,1,29,29,57,57
14325,,,,1,1,29,29,57,57
14427,,,,1,1,29,29,57,57
14524,,,,1,1,29,29,57,57
14626,,,,1,1,29,29,57,57
14722,,,,1,1,29,29,57,57
14826,,,,1,1,29,29,57,57
14925,,,,1,1,29,29,57,57
15025,,,,1,1,29,29,57,57
15125,,,,1,1,29,29,57,57
15225,,,,1,1,29,29,57,57
