[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Two different suns"

    [[setup.suns]]
    link_factor = 1.5
    green = 255
    azimuth = 90
    width = 11
    red = 100
    [[setup.suns]]
    blue = 255
    link_factor = -0.8
    green = 128
    azimuth = 180
    width = 3
    red = 41

[experiment]
datetime = 2023-12-09T14:01:13.367Z

ms,x,y,θ,start1,stop1,start2,stop2
9830,399.9324892847053,634.1914094676104,0.019762856560488616,25,35,56,58
9930,400.4919334285162,634.99073376199,0.19048036726047243,29,39,54,56
10030,402.22512279121116,636.7432948692112,0.38497646059455737,35,45,51,53
10131,403.43977166862084,638.5679943269015,0.5866605604603233,40,50,48,50
10230,406.8301247517717,638.7838871407482,0.7937436958116058,46,56,45,47
10330,408.7609811123567,638.7895904183175,1.0042543046918684,51,61,42,44
10430,409.01726950130796,639.6589809459456,1.1888349271872323,56,66,39,41
10530,410.67977418545695,638.3704628510188,1.3412438662927912,60,70,37,39
10630,412.235592221284,638.3586088874365,1.4426526744692767,63,73,36,38
10730,410.9957880461255,640.3784834546587,1.582000529721772,67,77,34,36
10830,409.8904029866197,644.0503060005358,1.6780856595118179,70,80,32,34
10930,408.39735935883476,647.6171748707496,1.7720979997084716,72,82,31,33
11030,407.77849701041646,649.3239250634042,1.917261611483233,76,86,29,31
11130,406.4664662568536,650.5162148773142,2.055217342599006,80,90,27,29
11230,405.32849101541507,652.2610817584335,2.232792916571309,84,94,24,26
11330,406.1083562507163,653.9219095317723,2.3678351364461436,88,98,22,24
11430,407.9100858546125,653.5015276511747,2.489346699238835,91,101,21,23
11530,411.050599751896,652.1084878706071,2.5752867894009386,94,104,19,21
11630,413.2050674801353,651.6466141573356,2.5738322785333416,94,104,19,21
11730,415.2928267810683,649.9521343608882,2.5023489368905634,92,102,20,22
11830,416.92146817972764,648.5657368210151,2.363148200668033,88,98,22,24
11932,417.16685988613415,649.4040459732785,2.277994328570607,86,96,24,26
12030,418.37967163210203,649.7155634065758,2.143568276878523,82,92,26,28
12130,419.8816634321376,648.9950327728933,1.993223925923019,78,88,28,30
12230,421.7106027392374,647.9358527776201,1.923365649745268,76,86,29,31
12330,421.6199133514063,646.4411300047126,1.7888035984844197,73,83,31,33
12430,418.03179816591665,647.6983153831679,1.6502059517149004,69,79,33,35
12530,419.0051710490285,649.1678272675688,1.5744036078855759,67,77,34,36
12630,420.39717273644067,648.217387604357,1.4801433470172118,64,74,35,37
12730,420.4083790744883,646.4025588295661,1.4173490616252384,62,72,36,38
12830,420.25764713832524,647.4508385171982,1.388811727641508,62,72,37,39
12930,419.2705914047889,651.2431469182602,1.2795714621347485,59,69,38,40
13030,419.52491453500653,653.2594975951274,1.2000111786084662,57,67,39,41
13130,419.9021453306408,652.7930110579849,1.0712647047596897,53,63,41,43
13230,418.6528714553309,653.2196615963906,0.9120813856632064,49,59,43,45
13330,418.33836008866064,654.0050013600388,0.7492688741531545,44,54,46,48
13430,417.2874214722587,654.3811459131564,0.6103219385153503,41,51,48,50
13530,418.87873266262625,658.2023102745,0.5348631700297223,39,49,49,51
13630,,,,39,49,49,51
13731,,,,39,49,49,51
13831,,,,39,49,49,51
13931,,,,39,49,49,51
14032,,,,39,49,49,51
14133,,,,39,49,49,51
14234,,,,39,49,49,51
14335,,,,39,49,49,51
14436,,,,39,49,49,51
14537,,,,39,49,49,51
14639,,,,39,49,49,51
14740,,,,39,49,49,51
14841,,,,39,49,49,51
14942,,,,39,49,49,51
15043,,,,39,49,49,51
15145,,,,39,49,49,51
15246,,,,39,49,49,51
15349,,,,39,49,49,51
15450,,,,39,49,49,51
15552,,,,39,49,49,51
15653,,,,39,49,49,51
15754,,,,39,49,49,51
15855,,,,39,49,49,51
15956,,,,39,49,49,51
16059,,,,39,49,49,51
16161,,,,39,49,49,51
16260,,,,39,49,49,51
16359,,,,39,49,49,51
16461,,,,39,49,49,51
16563,,,,39,49,49,51
16665,,,,39,49,49,51
16769,,,,39,49,49,51
16869,,,,39,49,49,51
16971,,,,39,49,49,51
17069,,,,39,49,49,51
17172,,,,39,49,49,51
17273,,,,39,49,49,51
17374,,,,39,49,49,51
17474,,,,39,49,49,51
17572,,,,39,49,49,51
17668,,,,39,49,49,51
17770,,,,39,49,49,51
17869,,,,39,49,49,51
17971,,,,39,49,49,51
18068,,,,39,49,49,51
18169,,,,39,49,49,51
18269,,,,39,49,49,51
18371,,,,39,49,49,51
18470,,,,39,49,49,51
18569,,,,39,49,49,51
18669,,,,39,49,49,51
18769,,,,39,49,49,51
18869,,,,39,49,49,51
18971,,,,39,49,49,51
19071,,,,39,49,49,51
19169,,,,39,49,49,51
19268,,,,39,49,49,51
19369,,,,39,49,49,51
19470,,,,39,49,49,51
19576,,,,39,49,49,51
19671,,,,39,49,49,51
19769,,,,39,49,49,51
19870,,,,39,49,49,51
19968,,,,39,49,49,51
20073,,,,39,49,49,51
20166,,,,39,49,49,51
20271,,,,39,49,49,51
20370,,,,39,49,49,51
20472,,,,39,49,49,51
20568,,,,39,49,49,51
20669,,,,39,49,49,51
20765,,,,39,49,49,51
20868,,,,39,49,49,51
20968,,,,39,49,49,51
21071,,,,39,49,49,51
21171,,,,39,49,49,51
21267,,,,39,49,49,51
21368,,,,39,49,49,51
21467,,,,39,49,49,51
21574,,,,39,49,49,51
21669,,,,39,49,49,51
21773,,,,39,49,49,51
21872,,,,39,49,49,51
21968,,,,39,49,49,51
22066,,,,39,49,49,51
22170,,,,39,49,49,51
22267,,,,39,49,49,51
22369,,,,39,49,49,51
22471,,,,39,49,49,51
22568,,,,39,49,49,51
22669,,,,39,49,49,51
22771,,,,39,49,49,51
22871,,,,39,49,49,51
22971,,,,39,49,49,51
23072,,,,39,49,49,51
23187,,,,39,49,49,51
23283,,,,39,49,49,51
23386,,,,39,49,49,51
23482,,,,39,49,49,51
23577,,,,39,49,49,51
23679,,,,39,49,49,51
23777,,,,39,49,49,51
23877,,,,39,49,49,51
23981,,,,39,49,49,51
24079,,,,39,49,49,51
24181,,,,39,49,49,51
24284,,,,39,49,49,51
24382,,,,39,49,49,51
24482,,,,39,49,49,51
24577,,,,39,49,49,51
24679,,,,39,49,49,51
24780,,,,39,49,49,51
24880,,,,39,49,49,51
24982,,,,39,49,49,51
25079,,,,39,49,49,51
25181,,,,39,49,49,51
25280,,,,39,49,49,51
25381,,,,39,49,49,51
25482,,,,39,49,49,51
25580,,,,39,49,49,51
25680,,,,39,49,49,51
25781,,,,39,49,49,51
25886,,,,39,49,49,51
25983,,,,39,49,49,51
26082,,,,39,49,49,51
26178,,,,39,49,49,51
26281,,,,39,49,49,51
26372,,,,39,49,49,51
26470,,,,39,49,49,51
26569,,,,39,49,49,51
26674,,,,39,49,49,51
26772,,,,39,49,49,51
26872,,,,39,49,49,51
26971,,,,39,49,49,51
27070,,,,39,49,49,51
27171,,,,39,49,49,51
27270,,,,39,49,49,51
27371,,,,39,49,49,51
27473,,,,39,49,49,51
27573,,,,39,49,49,51
27674,,,,39,49,49,51
27775,,,,39,49,49,51
27874,,,,39,49,49,51
27976,,,,39,49,49,51
28076,,,,39,49,49,51
28175,,,,39,49,49,51
28280,,,,39,49,49,51
28371,,,,39,49,49,51
28471,,,,39,49,49,51
28574,,,,39,49,49,51
28670,,,,39,49,49,51
28771,,,,39,49,49,51
28870,,,,39,49,49,51
28968,,,,39,49,49,51
29071,,,,39,49,49,51
29171,,,,39,49,49,51
29269,,,,39,49,49,51
29369,,,,39,49,49,51
29470,,,,39,49,49,51
29569,,,,39,49,49,51
29669,,,,39,49,49,51
29769,,,,39,49,49,51
29869,,,,39,49,49,51
29970,,,,39,49,49,51
30070,,,,39,49,49,51
30170,,,,39,49,49,51
30278,,,,39,49,49,51
30370,,,,39,49,49,51
30470,,,,39,49,49,51
30569,,,,39,49,49,51
30667,,,,39,49,49,51
30768,,,,39,49,49,51
30868,,,,39,49,49,51
30969,,,,39,49,49,51
31070,,,,39,49,49,51
31171,,,,39,49,49,51
31269,,,,39,49,49,51
31368,,,,39,49,49,51
31469,,,,39,49,49,51
31571,,,,39,49,49,51
31669,,,,39,49,49,51
31768,,,,39,49,49,51
31867,,,,39,49,49,51
31966,,,,39,49,49,51
32069,,,,39,49,49,51
32169,,,,39,49,49,51
32274,,,,39,49,49,51
32370,,,,39,49,49,51
32470,,,,39,49,49,51
32567,,,,39,49,49,51
32668,,,,39,49,49,51
32764,,,,39,49,49,51
32868,,,,39,49,49,51
32964,,,,39,49,49,51
33069,,,,39,49,49,51
33164,,,,39,49,49,51
33270,,,,39,49,49,51
33365,,,,39,49,49,51
33472,,,,39,49,49,51
33565,,,,39,49,49,51
33671,,,,39,49,49,51
33763,,,,39,49,49,51
33867,,,,39,49,49,51
33965,,,,39,49,49,51
34068,,,,39,49,49,51
34166,,,,39,49,49,51
34286,,,,39,49,49,51
34364,,,,39,49,49,51
34470,,,,39,49,49,51
34565,,,,39,49,49,51
34669,,,,39,49,49,51
34765,,,,39,49,49,51
34868,,,,39,49,49,51
34965,,,,39,49,49,51
35071,,,,39,49,49,51
35164,,,,39,49,49,51
35268,,,,39,49,49,51
35365,,,,39,49,49,51
35470,,,,39,49,49,51
35568,,,,39,49,49,51
35671,,,,39,49,49,51
35768,,,,39,49,49,51
35872,,,,39,49,49,51
35971,,,,39,49,49,51
36076,,,,39,49,49,51
36170,,,,39,49,49,51
36286,,,,39,49,49,51
36365,,,,39,49,49,51
36471,,,,39,49,49,51
36567,,,,39,49,49,51
36671,,,,39,49,49,51
36767,,,,39,49,49,51
36869,,,,39,49,49,51
36966,,,,39,49,49,51
37070,,,,39,49,49,51
37167,,,,39,49,49,51
37273,,,,39,49,49,51
37368,,,,39,49,49,51
37471,,,,39,49,49,51
37567,,,,39,49,49,51
37671,,,,39,49,49,51
37766,,,,39,49,49,51
37872,,,,39,49,49,51
37966,,,,39,49,49,51
38070,,,,39,49,49,51
38170,,,,39,49,49,51
38279,,,,39,49,49,51
38366,,,,39,49,49,51
38470,,,,39,49,49,51
38564,,,,39,49,49,51
38671,,,,39,49,49,51
38765,,,,39,49,49,51
38870,,,,39,49,49,51
38967,,,,39,49,49,51
39068,,,,39,49,49,51
39167,,,,39,49,49,51
39270,,,,39,49,49,51
39369,,,,39,49,49,51
39475,,,,39,49,49,51
39570,,,,39,49,49,51
39673,,,,39,49,49,51
39769,,,,39,49,49,51
39875,,,,39,49,49,51
39969,,,,39,49,49,51
40073,,,,39,49,49,51
40172,,,,39,49,49,51
40275,,,,39,49,49,51
40368,,,,39,49,49,51
40471,,,,39,49,49,51
40567,,,,39,49,49,51
40670,,,,39,49,49,51
40768,,,,39,49,49,51
40870,,,,39,49,49,51
40966,,,,39,49,49,51
41070,,,,39,49,49,51
41167,,,,39,49,49,51
41273,,,,39,49,49,51
41370,,,,39,49,49,51
41472,,,,39,49,49,51
41567,,,,39,49,49,51
41672,,,,39,49,49,51
41768,,,,39,49,49,51
41870,,,,39,49,49,51
41965,,,,39,49,49,51
42069,,,,39,49,49,51
42167,,,,39,49,49,51
42285,,,,39,49,49,51
42365,,,,39,49,49,51
42471,,,,39,49,49,51
42567,,,,39,49,49,51
42673,,,,39,49,49,51
42766,,,,39,49,49,51
42871,,,,39,49,49,51
42965,,,,39,49,49,51
43070,,,,39,49,49,51
43167,,,,39,49,49,51
43272,,,,39,49,49,51
43369,,,,39,49,49,51
43473,,,,39,49,49,51
43572,,,,39,49,49,51
43674,,,,39,49,49,51
43769,,,,39,49,49,51
43873,,,,39,49,49,51
43971,,,,39,49,49,51
44076,,,,39,49,49,51
44170,,,,39,49,49,51
44283,,,,39,49,49,51
44365,,,,39,49,49,51
44468,,,,39,49,49,51
44568,,,,39,49,49,51
44672,,,,39,49,49,51
44766,,,,39,49,49,51
44870,,,,39,49,49,51
44967,,,,39,49,49,51
45074,,,,39,49,49,51
45167,,,,39,49,49,51
45271,,,,39,49,49,51
45366,,,,39,49,49,51
45470,,,,39,49,49,51
45566,,,,39,49,49,51
45674,,,,39,49,49,51
45767,,,,39,49,49,51
45871,,,,39,49,49,51
45968,,,,39,49,49,51
46072,,,,39,49,49,51
46167,,,,39,49,49,51
46283,,,,39,49,49,51
46366,,,,39,49,49,51
46471,,,,39,49,49,51
46567,,,,39,49,49,51
46673,,,,39,49,49,51
46767,,,,39,49,49,51
46871,,,,39,49,49,51
46966,,,,39,49,49,51
47065,,,,39,49,49,51
47167,,,,39,49,49,51
47273,,,,39,49,49,51
47367,,,,39,49,49,51
47468,,,,39,49,49,51
47573,,,,39,49,49,51
47670,,,,39,49,49,51
47772,,,,39,49,49,51
47870,,,,39,49,49,51
47969,,,,39,49,49,51
48072,,,,39,49,49,51
48172,,,,39,49,49,51
48279,,,,39,49,49,51
48359,,,,39,49,49,51
48470,,,,39,49,49,51
48565,,,,39,49,49,51
48666,,,,39,49,49,51
48769,,,,39,49,49,51
48869,,,,39,49,49,51
48968,,,,39,49,49,51
49067,,,,39,49,49,51
49165,,,,39,49,49,51
49266,,,,39,49,49,51
49368,,,,39,49,49,51
49468,,,,39,49,49,51
49566,,,,39,49,49,51
49667,,,,39,49,49,51
49768,,,,39,49,49,51
49867,,,,39,49,49,51
49966,,,,39,49,49,51
50065,,,,39,49,49,51
50167,,,,39,49,49,51
50284,,,,39,49,49,51
50366,,,,39,49,49,51
50467,,,,39,49,49,51
50569,,,,39,49,49,51
50667,,,,39,49,49,51
50768,,,,39,49,49,51
50867,,,,39,49,49,51
50967,,,,39,49,49,51
51065,,,,39,49,49,51
51169,,,,39,49,49,51
51270,,,,39,49,49,51
51369,,,,39,49,49,51
51472,,,,39,49,49,51
51569,,,,39,49,49,51
51672,,,,39,49,49,51
51770,,,,39,49,49,51
51873,,,,39,49,49,51
51969,,,,39,49,49,51
52070,,,,39,49,49,51
52172,,,,39,49,49,51
52276,,,,39,49,49,51
52367,,,,39,49,49,51
52466,,,,39,49,49,51
52565,,,,39,49,49,51
52669,,,,39,49,49,51
52766,,,,39,49,49,51
52866,,,,39,49,49,51
52966,,,,39,49,49,51
53067,,,,39,49,49,51
53166,,,,39,49,49,51
53268,,,,39,49,49,51
53369,,,,39,49,49,51
53466,,,,39,49,49,51
53567,,,,39,49,49,51
53667,,,,39,49,49,51
53765,,,,39,49,49,51
53866,,,,39,49,49,51
53966,,,,39,49,49,51
54065,,,,39,49,49,51
54167,,,,39,49,49,51
54283,,,,39,49,49,51
54366,,,,39,49,49,51
54466,,,,39,49,49,51
54569,,,,39,49,49,51
54669,,,,39,49,49,51
54766,,,,39,49,49,51
54867,,,,39,49,49,51
54964,,,,39,49,49,51
55065,,,,39,49,49,51
55168,,,,39,49,49,51
55266,,,,39,49,49,51
55365,,,,39,49,49,51
55469,,,,39,49,49,51
55573,,,,39,49,49,51
55672,,,,39,49,49,51
55769,,,,39,49,49,51
55871,,,,39,49,49,51
55972,,,,39,49,49,51
56073,,,,39,49,49,51
56171,,,,39,49,49,51
56276,,,,39,49,49,51
56365,,,,39,49,49,51
56465,,,,39,49,49,51
56565,,,,39,49,49,51
56672,,,,39,49,49,51
56768,,,,39,49,49,51
56866,,,,39,49,49,51
56967,,,,39,49,49,51
57069,,,,39,49,49,51
57169,,,,39,49,49,51
57268,,,,39,49,49,51
57367,,,,39,49,49,51
57467,,,,39,49,49,51
57567,,,,39,49,49,51
57668,,,,39,49,49,51
57766,,,,39,49,49,51
57869,,,,39,49,49,51
57968,,,,39,49,49,51
58069,,,,39,49,49,51
58170,,,,39,49,49,51
58281,,,,39,49,49,51
58368,,,,39,49,49,51
58469,,,,39,49,49,51
58570,,,,39,49,49,51
58669,,,,39,49,49,51
58771,,,,39,49,49,51
58865,,,,39,49,49,51
58967,,,,39,49,49,51
59066,,,,39,49,49,51
59167,,,,39,49,49,51
59268,,,,39,49,49,51
59371,,,,39,49,49,51
59472,,,,39,49,49,51
59576,,,,39,49,49,51
59671,,,,39,49,49,51
59778,,,,39,49,49,51
59871,,,,39,49,49,51
59972,,,,39,49,49,51
60074,,,,39,49,49,51
60170,,,,39,49,49,51
60283,,,,39,49,49,51
60370,,,,39,49,49,51
60469,,,,39,49,49,51
60571,,,,39,49,49,51
60668,,,,39,49,49,51
60770,,,,39,49,49,51
60871,,,,39,49,49,51
60971,,,,39,49,49,51
61069,,,,39,49,49,51
61168,,,,39,49,49,51
61271,,,,39,49,49,51
61370,,,,39,49,49,51
61468,,,,39,49,49,51
61571,,,,39,49,49,51
61668,,,,39,49,49,51
61771,,,,39,49,49,51
61868,,,,39,49,49,51
61966,,,,39,49,49,51
62070,,,,39,49,49,51
62164,,,,39,49,49,51
62280,,,,39,49,49,51
62370,,,,39,49,49,51
62448,,,,39,49,49,51
62548,,,,39,49,49,51
62645,,,,39,49,49,51
62745,,,,39,49,49,51
62845,,,,39,49,49,51
62945,,,,39,49,49,51
63045,,,,39,49,49,51
63146,,,,39,49,49,51
63249,,,,39,49,49,51
63348,,,,39,49,49,51
63450,,,,39,49,49,51
63551,,,,39,49,49,51
63650,,,,39,49,49,51
63746,,,,39,49,49,51
63851,,,,39,49,49,51
63949,,,,39,49,49,51
64048,,,,39,49,49,51
64149,,,,39,49,49,51
64257,,,,39,49,49,51
64346,,,,39,49,49,51
64468,,,,39,49,49,51
64549,,,,39,49,49,51
64668,,,,39,49,49,51
64774,,,,39,49,49,51
64848,,,,39,49,49,51
64952,,,,39,49,49,51
65069,,,,39,49,49,51
65174,,,,39,49,49,51
65253,,,,39,49,49,51
65347,,,,39,49,49,51
65447,,,,39,49,49,51
65545,,,,39,49,49,51
65653,,,,39,49,49,51
65746,,,,39,49,49,51
65846,,,,39,49,49,51
65947,,,,39,49,49,51
66045,,,,39,49,49,51
66155,,,,39,49,49,51
66261,,,,39,49,49,51
66351,,,,39,49,49,51
66447,,,,39,49,49,51
66546,,,,39,49,49,51
66649,,,,39,49,49,51
66754,,,,39,49,49,51
66845,,,,39,49,49,51
66945,,,,39,49,49,51
67052,,,,39,49,49,51
67145,,,,39,49,49,51
67244,,,,39,49,49,51
67353,,,,39,49,49,51
67447,,,,39,49,49,51
67554,,,,39,49,49,51
67647,,,,39,49,49,51
67749,,,,39,49,49,51
67851,,,,39,49,49,51
67950,,,,39,49,49,51
68050,,,,39,49,49,51
68152,,,,39,49,49,51
68253,,,,39,49,49,51
68348,,,,39,49,49,51
68445,,,,39,49,49,51
68547,,,,39,49,49,51
68646,,,,39,49,49,51
68750,,,,39,49,49,51
68848,,,,39,49,49,51
68946,,,,39,49,49,51
69053,,,,39,49,49,51
69147,,,,39,49,49,51
69246,,,,39,49,49,51
69347,,,,39,49,49,51
69449,,,,39,49,49,51
69547,,,,39,49,49,51
69653,,,,39,49,49,51
69747,,,,39,49,49,51
69850,,,,39,49,49,51
69948,,,,39,49,49,51
70045,,,,39,49,49,51
70154,,,,39,49,49,51
70254,,,,39,49,49,51
70351,,,,39,49,49,51
70448,,,,39,49,49,51
70551,,,,39,49,49,51
70645,,,,39,49,49,51
70746,,,,39,49,49,51
70846,,,,39,49,49,51
70946,,,,39,49,49,51
71046,,,,39,49,49,51
71149,,,,39,49,49,51
71246,,,,39,49,49,51
71360,,,,39,49,49,51
71454,,,,39,49,49,51
71547,,,,39,49,49,51
71648,,,,39,49,49,51
71746,,,,39,49,49,51
71847,,,,39,49,49,51
71946,,,,39,49,49,51
72052,,,,39,49,49,51
72148,,,,39,49,49,51
72260,,,,39,49,49,51
72367,,,,39,49,49,51
72466,,,,39,49,49,51
72568,,,,39,49,49,51
72665,,,,39,49,49,51
72767,,,,39,49,49,51
72872,,,,39,49,49,51
72970,,,,39,49,49,51
73073,,,,39,49,49,51
73169,,,,39,49,49,51
73272,,,,39,49,49,51
73368,,,,39,49,49,51
73467,,,,39,49,49,51
73570,,,,39,49,49,51
73672,,,,39,49,49,51
73772,,,,39,49,49,51
73868,,,,39,49,49,51
73972,,,,39,49,49,51
74068,,,,39,49,49,51
74170,,,,39,49,49,51
74281,,,,39,49,49,51
74370,,,,39,49,49,51
74468,,,,39,49,49,51
74575,,,,39,49,49,51
74671,,,,39,49,49,51
74769,,,,39,49,49,51
74868,,,,39,49,49,51
74970,,,,39,49,49,51
75071,,,,39,49,49,51
75169,,,,39,49,49,51
75270,,,,39,49,49,51
75373,,,,39,49,49,51
75474,,,,39,49,49,51
75576,,,,39,49,49,51
75673,,,,39,49,49,51
75772,,,,39,49,49,51
75869,,,,39,49,49,51
75971,,,,39,49,49,51
76073,,,,39,49,49,51
76170,,,,39,49,49,51
76283,,,,39,49,49,51
76370,,,,39,49,49,51
76469,,,,39,49,49,51
76571,,,,39,49,49,51
76669,,,,39,49,49,51
76768,,,,39,49,49,51
76867,,,,39,49,49,51
76967,,,,39,49,49,51
77070,,,,39,49,49,51
77169,,,,39,49,49,51
77271,,,,39,49,49,51
77371,,,,39,49,49,51
77467,,,,39,49,49,51
