[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Two different suns"

    [[setup.suns]]
    link_factor = 1.5
    green = 255
    azimuth = 90
    width = 11
    red = 100
    [[setup.suns]]
    blue = 255
    link_factor = -0.8
    green = 128
    azimuth = 180
    width = 3
    red = 41

[experiment]
datetime = 2023-12-09T14:26:05.880Z

ms,x,y,θ,start1,stop1,start2,stop2
7543,,,,25,35,56,58
7643,,,,25,35,56,58
7743,,,,25,35,56,58
7844,,,,25,35,56,58
7945,,,,25,35,56,58
8046,,,,25,35,56,58
8146,,,,25,35,56,58
8248,,,,25,35,56,58
8349,,,,25,35,56,58
8449,,,,25,35,56,58
8550,,,,25,35,56,58
8651,,,,25,35,56,58
8752,,,,25,35,56,58
8852,,,,25,35,56,58
8954,,,,25,35,56,58
9052,,,,25,35,56,58
9155,,,,25,35,56,58
9254,,,,25,35,56,58
9355,,,,25,35,56,58
9457,,,,25,35,56,58
9558,,,,25,35,56,58
9656,,,,25,35,56,58
9757,,,,25,35,56,58
9877,,,,25,35,56,58
9959,,,,25,35,56,58
10058,,,,25,35,56,58
10158,,,,25,35,56,58
10262,,,,25,35,56,58
10360,,,,25,35,56,58
10460,,,,25,35,56,58
10559,,,,25,35,56,58
10660,,,,25,35,56,58
10760,,,,25,35,56,58
10860,,,,25,35,56,58
10961,,,,25,35,56,58
11061,,,,25,35,56,58
11161,,,,25,35,56,58
11263,,,,25,35,56,58
11364,,,,25,35,56,58
11465,,,,25,35,56,58
11563,,,,25,35,56,58
11663,,,,25,35,56,58
11762,,,,25,35,56,58
11863,,,,25,35,56,58
11976,,,,25,35,56,58
12060,,,,25,35,56,58
12161,,,,25,35,56,58
12261,,,,25,35,56,58
12360,,,,25,35,56,58
12461,,,,25,35,56,58
12560,,,,25,35,56,58
12662,,,,25,35,56,58
12762,,,,25,35,56,58
12860,,,,25,35,56,58
12962,,,,25,35,56,58
13060,,,,25,35,56,58
13161,,,,25,35,56,58
13262,,,,25,35,56,58
13359,,,,25,35,56,58
13460,,,,25,35,56,58
13562,,,,25,35,56,58
13661,,,,25,35,56,58
13760,,,,25,35,56,58
13861,,,,25,35,56,58
13974,,,,25,35,56,58
14061,,,,25,35,56,58
14160,,,,25,35,56,58
14262,,,,25,35,56,58
14361,,,,25,35,56,58
14460,,,,25,35,56,58
14559,,,,25,35,56,58
14660,,,,25,35,56,58
14760,,,,25,35,56,58
14861,,,,25,35,56,58
14962,,,,25,35,56,58
15062,,,,25,35,56,58
15159,,,,25,35,56,58
15261,,,,25,35,56,58
15362,,,,25,35,56,58
15460,,,,25,35,56,58
15561,,,,25,35,56,58
