[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Two different suns"

    [[setup.suns]]
    link_factor = 1.5
    green = 255
    azimuth = 90
    width = 11
    red = 100
    [[setup.suns]]
    blue = 255
    link_factor = -0.8
    green = 128
    azimuth = 180
    width = 3
    red = 41

[experiment]
datetime = 2023-12-09T14:24:22.362Z

ms,x,y,θ,start1,stop1,start2,stop2
22908,,,,38,48,49,51
23008,,,,38,48,49,51
23110,,,,38,48,49,51
23208,,,,38,48,49,51
23308,,,,38,48,49,51
23409,,,,38,48,49,51
23508,265.3057373954675,689.2825040461478,-1.5169211759244066,96,106,78,80
23585,270.19582653385555,696.9230366767993,-1.709040131536636,91,101,81,83
23685,278.0192470797006,694.0721596998812,-1.973036967405571,84,94,85,87
23786,280.1772289415416,690.0396373879303,-2.1289539208695443,80,90,87,89
23886,278.6847297615016,690.1449392479356,-2.1852191163606545,78,88,88,90
23985,280.3277411123319,690.8868000166239,-2.3245351302828094,75,85,90,92
24086,283.0904971759499,688.1903062819339,-2.495168457269637,70,80,92,94
24189,283.92814622141714,685.433344956296,-2.5889668799138987,67,77,94,96
24286,284.35232051283026,684.9755397815848,-2.6617407610714876,65,75,95,97
24385,284.3996937370298,685.8566267807503,-2.703809622346722,64,74,95,97
24486,285.0175192064824,687.273871482995,-2.7857223165746903,62,72,97,99
24586,285.13147833631103,687.8755896977135,-2.877627419783954,60,70,98,100
24685,286.1287625506499,686.8424304889417,-2.991622091136651,57,67,100,102
24786,287.24107051051885,687.1737657137136,-3.1166894077097003,53,63,101,103
24886,287.75672354126624,687.2001069115507,3.0299937028868347,49,59,103,105
24985,288.80246301914076,687.0487854033718,2.9579404336928223,48,58,104,106
25086,289.366411767865,687.4342768826683,2.8852277131017536,46,56,105,107
25185,288.88810913763723,688.3159840980799,2.8403429499358417,44,54,106,108
25285,287.0878718018754,689.63139943065,2.840078017003382,44,54,106,108
25385,286.4439155279805,690.4141804020813,2.794530073675771,43,53,107,109
25485,286.7595023357542,690.5824158463336,2.740536387948507,42,52,107,109
25585,286.6614548442745,689.9978975707795,2.6188090534181674,38,48,109,111
25685,287.1731860166053,689.8349722182625,2.492497294341387,35,45,111,113
25785,288.09449599971344,689.7569168638372,2.390909276037704,32,42,113,2
25885,288.3847865047154,690.5825551990952,2.278701103451198,29,39,1,3
25985,288.0690086419805,690.2580234395808,2.1237915623954606,25,35,3,5
26085,287.887969294292,692.1273547454643,2.0470902787535277,23,33,4,6
26185,288.5334633542604,693.556909690262,2.0089459613206078,22,32,5,7
26285,288.0939642281466,693.7589377168645,1.9509151763985964,20,30,6,8
26385,286.55249172932844,693.3891626698023,1.8934433138478612,19,29,7,9
26485,287.34758963387225,694.285085277812,1.9063173794327692,19,29,6,8
26585,289.7466503585731,695.2235084968029,1.9715856281304307,21,31,6,8
26685,291.116547883507,697.5142986431083,2.0788736377106414,24,34,4,6
26785,291.3728485221251,698.845683735485,2.161048610216131,26,36,3,5
26885,290.4223305019432,698.8992622045513,2.238702632238438,28,38,2,4
26985,289.93522342372347,698.9235210369044,2.324986502765577,30,40,113,2
27085,290.55783455755704,699.2519712851071,2.4169436556131725,33,43,112,1
27185,291.1340625916537,699.1302899090144,2.5488743771485156,37,47,110,112
27285,292.41652422655613,698.3098179401151,2.690110248354722,40,50,108,110
27385,293.8950342369521,697.5255348455242,2.8267950409634772,44,54,106,108
27485,294.71573722700225,697.3875982697303,2.9424883433660574,47,57,105,107
27585,294.01891800708165,697.6583953409665,3.0470263755952143,50,60,103,105
27685,292.68435569865676,697.8679789387303,3.1100037441118427,52,62,102,104
27785,293.0813084443049,697.3513809811349,-3.09437187201835,54,64,101,103
27885,293.17377456794406,697.174711773069,-3.0085543893894666,56,66,100,102
27985,293.11632505633304,695.9077362375252,-2.9167624749819203,59,69,98,100
28085,293.7677300929226,694.8046187175436,-2.8423977129005875,61,71,97,99
28185,293.07209645198077,694.7807990629965,-2.781173662563681,62,72,97,99
28285,291.7967297554309,695.7386898396668,-2.689378652864775,65,75,95,97
28385,291.6071816747624,696.8598683798026,-2.648721146929385,66,76,95,97
28485,291.8501452306368,696.8280245143463,-2.6364994524460283,66,76,94,96
28585,293.10399736856164,696.3184600576226,-2.6315249316704694,66,76,94,96
28685,293.67446454630476,696.4114100049424,-2.6432701993538363,66,76,95,97
28785,292.7315942188498,695.502957964475,-2.6386300451326434,66,76,94,96
28885,292.86645315209984,696.7612251128089,-2.5685971198379987,68,78,93,95
28985,294.17088171820086,697.7147355034731,-2.4791989354851167,70,80,92,94
29085,294.39800538772005,699.208740947567,-2.407993752360435,72,82,91,93
29185,294.60318133838,699.3008707156446,-2.371403583989896,73,83,91,93
29285,294.45441672741293,698.9161429087512,-2.364275897523468,73,83,91,93
29385,294.5587182610952,699.5912597537167,-2.348583895898476,74,84,90,92
29485,293.9483819062376,702.6903026539749,-2.345579488879033,74,84,90,92
29585,295.516903451402,706.9858152363149,-2.3384493443397436,74,84,90,92
29685,296.0731828814493,707.2241037281792,-2.3387441514981115,74,84,90,92
29785,293.49095727390795,705.338561079677,-2.328615453206919,74,84,90,92
29887,292.24662311871333,703.7524679790919,-2.316816118478324,75,85,90,92
29985,290.90456351632525,703.3634542839997,-2.304394895236595,75,85,90,92
30085,291.0953578725697,705.3844833492535,-2.2956562829855476,75,85,90,92
30185,292.392019245976,706.6392851638298,-2.2994971225155623,75,85,90,92
30285,292.4684956888489,707.4357124393164,-2.2974456721645784,75,85,90,92
30385,291.79252856258233,706.2463963428552,-2.29380078573295,75,85,90,92
30485,292.1613301838984,706.0730101694412,-2.24972169389836,77,87,89,91
30585,293.1691909396427,705.9737510717952,-2.2109993256525007,78,88,88,90
30686,293.40199257418374,705.7163201765497,-2.167941863762624,79,89,88,90
30785,293.87961534500505,705.2396836058889,-2.1454581947222797,79,89,87,89
30885,293.4939474004873,705.3147590623307,-2.0728649276934394,81,91,86,88
30985,294.3054204201108,707.367398684743,-1.8197340690018362,88,98,83,85
31085,293.59644982897646,708.7680687486805,-1.5366250531676602,96,106,79,81
31185,294.6797801412503,709.3478054698762,-1.2595698934194928,103,113,75,77
31285,296.5432415047894,708.9520521798357,-1.0426615729614366,109,6,72,74
31385,298.08954215980924,708.8308167381986,-0.8033515181111306,3,13,68,70
31485,299.38146350851366,709.6585516641726,-0.5855747983411266,8,18,65,67
31585,300.4950816450687,710.4597407537706,-0.3853407748193035,14,24,62,64
31685,301.6543388834841,711.9015924438835,-0.17439856415182772,20,30,59,61
31785,302.51338161371996,712.8371271661018,0.031666237427502096,25,35,56,58
31885,302.52987821778356,714.2748510186534,0.21098047783106494,30,40,53,55
31985,303.1392262163751,713.7377055895379,0.28202261773744025,32,42,52,54
32085,304.60260115804294,713.727439489154,0.32505320188785125,33,43,52,54
32185,305.58519722073277,712.4987115797289,0.2712105153750582,32,42,53,55
32285,303.0943931487544,709.6961346327322,-0.07162014862719858,22,32,58,60
32385,300.2208463097757,709.8054967868853,-0.2666097343358747,17,27,60,62
32485,299.16227856788,709.0920575866364,-0.5313644042922009,10,20,64,66
32585,297.98556125712184,708.9313126617452,-0.7449264453391391,4,14,67,69
32685,295.5436132376114,708.5045255230126,-0.9089035851039029,113,10,70,72
32785,294.2306111754922,710.3110298520221,-1.025880713352316,110,7,71,73
32885,292.0220227308913,711.3779541721169,-1.1647221701036223,106,3,73,75
32986,291.0122842755375,711.2909728588373,-1.279756611361488,103,113,75,77
33087,291.24167401793477,710.0314488608152,-1.3518385853075567,101,111,76,78
33185,291.24819123194266,709.7576658964534,-1.3896637926112179,100,110,76,78
33285,291.14219911942223,710.6021920500509,-1.4112012247827141,99,109,77,79
33385,289.6007753248554,711.3475514985065,-1.4361645819160846,99,109,77,79
33485,289.01068696059616,711.1101361025493,-1.4703652856967349,98,108,78,80
33585,289.6539938965,710.3302438851249,-1.525432425367415,96,106,78,80
33685,289.3148221612728,710.5113232211357,-1.6657360235362477,92,102,80,82
33785,288.79336594029166,711.7036751164698,-1.7770668604821398,89,99,82,84
33885,288.5857289191876,712.5411234735523,-1.9105639014113702,86,96,84,86
33985,287.661432351692,712.2034911204397,-2.081679678241664,81,91,86,88
34085,287.0482498391704,711.5193742043865,-2.2187701201249865,77,87,88,90
34185,287.22297782095933,711.7721852874015,-2.349945967801522,74,84,90,92
34285,288.0857974917765,712.1947867651056,-2.492884186320402,70,80,92,94
34385,288.18331954538814,712.6701335334415,-2.6345453706431545,66,76,94,96
34485,288.39691391219503,712.964471144696,-2.8212774906797766,61,71,97,99
34585,289.1505506013504,712.5090994162957,-2.93084671557247,58,68,99,101
34685,288.95212283278767,711.4436236270777,-3.042658870781909,55,65,100,102
34785,287.8104373178527,710.5541116413762,-3.1338023864485147,53,63,102,104
34885,288.40615396659746,710.7740291590802,3.049820665520542,50,60,103,105
34985,288.32308596924895,710.6442001089206,2.951817085055584,47,57,104,106
35085,288.6330878705801,710.8540523008623,2.804326911333568,43,53,107,109
35185,289.2543635670918,710.8547937480467,2.6030992186959665,38,48,109,111
35285,289.29877463638826,711.6265379034912,2.4838006406516913,35,45,111,113
35385,288.75998327865,712.4019422157843,2.383068784990781,32,42,113,2
35485,286.5533945907903,713.6134344887982,2.2843360039848495,29,39,1,3
35585,287.11747892848155,715.279825168059,2.1884684294948396,27,37,2,4
35685,287.4229532037442,716.0027747202687,2.107040767567983,25,35,4,6
35785,287.42910890661045,715.3187000105282,2.0249553529654754,22,32,5,7
35885,288.7344508674227,716.0738363970671,1.9886864807006035,21,31,5,7
35985,288.840490057821,716.0682443827793,1.915812942448845,19,29,6,8
36085,288.55201174689273,715.1385610321673,1.7694034491773352,15,25,8,10
36185,287.8918166442718,714.0802671859065,1.6743273224638335,13,23,10,12
36285,287.09587958352876,713.3355246609316,1.5735071476151914,10,20,11,13
36385,287.84308825491786,713.2007254620418,1.4622708781518359,7,17,13,15
36485,287.1407308758517,712.5833068074742,1.3550525088033984,4,14,14,16
36585,285.2109678853493,711.5896067508177,1.2620502976411418,2,12,16,18
36685,285.35283953054864,711.5582038538988,1.1784479922215125,113,10,17,19
36785,286.1677082559611,711.4010735187971,1.1075664544974904,111,8,18,20
36885,286.47287661869484,711.4128267467813,1.0102591885901695,108,5,19,21
36985,287.09070606893636,711.6027919369876,1.013801980831256,108,5,19,21
37085,288.3522589554794,710.8418393535632,1.0351515923623944,109,6,19,21
37185,289.778395370752,708.7315813391078,1.1577713809472232,112,9,17,19
37285,290.4708479194736,707.1027447806508,1.2864876620259915,2,12,15,17
37385,290.36644486445067,708.2387620593364,1.4282910783230796,6,16,13,15
37485,291.6121862232909,710.1103421091296,1.6431792338965663,12,22,10,12
37585,293.7939536084673,711.0467324234681,1.7445694452738703,15,25,9,11
37685,295.21600664634155,711.6814655367311,1.8062213231346262,16,26,8,10
37785,293.0281122328147,714.16149763861,1.8514652578249464,18,28,7,9
37885,290.70553373840505,715.9919155924978,1.8771589097845576,18,28,7,9
37985,292.8007391931927,714.9580111235789,1.9187590039124642,20,30,6,8
38085,293.78711015062567,712.1162789282258,1.941405023015607,20,30,6,8
38185,292.4054583720601,709.7860142027839,1.9974858077878002,22,32,5,7
38285,291.8185976949081,710.9266629983441,2.0722355075185286,24,34,4,6
38386,292.0156708583851,711.8138474117475,2.0960964288575092,24,34,4,6
38485,292.20123734650593,711.2426102547033,2.1310366326267856,25,35,3,5
38585,291.67968958494487,706.3607211045406,2.158071091496091,26,36,3,5
38685,,,,26,36,3,5
38785,,,,26,36,3,5
38886,,,,26,36,3,5
38986,,,,26,36,3,5
39086,,,,26,36,3,5
39186,,,,26,36,3,5
39287,,,,26,36,3,5
39387,,,,26,36,3,5
39488,,,,26,36,3,5
39589,,,,26,36,3,5
39689,,,,26,36,3,5
39789,,,,26,36,3,5
39890,,,,26,36,3,5
39992,,,,26,36,3,5
40091,,,,26,36,3,5
40192,,,,26,36,3,5
40293,,,,26,36,3,5
40394,,,,26,36,3,5
40494,,,,26,36,3,5
40594,,,,26,36,3,5
40695,,,,26,36,3,5
40797,,,,26,36,3,5
40897,,,,26,36,3,5
40999,,,,26,36,3,5
41099,,,,26,36,3,5
41199,,,,26,36,3,5
41300,,,,26,36,3,5
41401,,,,26,36,3,5
41502,,,,26,36,3,5
41602,,,,26,36,3,5
41702,,,,26,36,3,5
41803,,,,26,36,3,5
41904,,,,26,36,3,5
42005,,,,26,36,3,5
42105,,,,26,36,3,5
42206,,,,26,36,3,5
42305,,,,26,36,3,5
42405,,,,26,36,3,5
42518,,,,26,36,3,5
42606,,,,26,36,3,5
42706,,,,26,36,3,5
42806,,,,26,36,3,5
42906,,,,26,36,3,5
43005,,,,26,36,3,5
43107,,,,26,36,3,5
43204,,,,26,36,3,5
43306,,,,26,36,3,5
43405,,,,26,36,3,5
43504,,,,26,36,3,5
43606,,,,26,36,3,5
43730,,,,26,36,3,5
43831,,,,26,36,3,5
43928,,,,26,36,3,5
44026,,,,26,36,3,5
44128,,,,26,36,3,5
44226,,,,26,36,3,5
44328,,,,26,36,3,5
44429,,,,26,36,3,5
44534,,,,26,36,3,5
44628,,,,26,36,3,5
44729,,,,26,36,3,5
44827,,,,26,36,3,5
44927,,,,26,36,3,5
45028,,,,26,36,3,5
45128,,,,26,36,3,5
45225,,,,26,36,3,5
45327,,,,26,36,3,5
45425,,,,26,36,3,5
45528,,,,26,36,3,5
45628,,,,26,36,3,5
45727,,,,26,36,3,5
45827,,,,26,36,3,5
45926,,,,26,36,3,5
46027,,,,26,36,3,5
46128,,,,26,36,3,5
46226,,,,26,36,3,5
46328,,,,26,36,3,5
46431,,,,26,36,3,5
46537,,,,26,36,3,5
46628,,,,26,36,3,5
46729,,,,26,36,3,5
46827,,,,26,36,3,5
46929,,,,26,36,3,5
47028,,,,26,36,3,5
47128,,,,26,36,3,5
47228,,,,26,36,3,5
47327,,,,26,36,3,5
47429,,,,26,36,3,5
47528,,,,26,36,3,5
47628,,,,26,36,3,5
47730,,,,26,36,3,5
47828,,,,26,36,3,5
47927,,,,26,36,3,5
48026,,,,26,36,3,5
48129,,,,26,36,3,5
48225,,,,26,36,3,5
48328,,,,26,36,3,5
48428,,,,26,36,3,5
48535,,,,26,36,3,5
48630,,,,26,36,3,5
48727,,,,26,36,3,5
48827,,,,26,36,3,5
48928,,,,26,36,3,5
49027,,,,26,36,3,5
49128,,,,26,36,3,5
49227,,,,26,36,3,5
