[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Crazy"

    [[setup.suns]]
    link_factor = 2
    green = 255
    width = 11
    [[setup.suns]]
    blue = 255
    link_factor = 1
    azimuth = 50
    [[setup.suns]]
    link_factor = 0
    azimuth = 100
    red = 255
    [[setup.suns]]
    link_factor = -1
    green = 255
    azimuth = 150
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = -2
    azimuth = 200
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = 0.5
    green = 255
    azimuth = 250
    [[setup.suns]]
    blue = 255
    link_factor = -0.5
    green = 255
    azimuth = 300
    red = 255

[experiment]
datetime = 2023-12-09T12:39:42.042Z

ms,x,y,θ,start1,stop1,start2,stop2,start3,stop3,start4,stop4,start5,stop5,start6,stop6,start7,stop7
3375,347.4242089734523,658.9954603278762,-2.937815968756317,3,13,77,77,32,32,101,101,56,56,110,110,65,65
3475,348.9236864860519,658.1129995787144,-2.8492832733294224,7,17,78,78,32,32,99,99,53,53,110,110,64,64
3575,349.87690982964676,656.578997582306,-2.8410208043910132,7,17,79,79,32,32,99,99,53,53,110,110,64,64
3675,349.6900866553464,656.7030797130475,-2.9600201857548587,3,13,76,76,32,32,101,101,57,57,109,109,65,65
3775,349.40978606892907,658.0133831682285,-3.123736294351962,110,7,74,74,32,32,104,104,63,63,108,108,67,67
3875,349.7359909449661,658.8757148584962,3.0135356353478278,104,1,71,71,32,32,107,107,68,68,107,107,68,68
3975,350.57740320584384,659.9361409155297,2.8726020174786284,99,109,68,68,32,32,109,109,73,73,105,105,69,69
4075,351.22355610158195,660.7770451105544,2.7400145961128612,95,105,66,66,32,32,112,112,78,78,104,104,71,71
4175,351.0175780258199,661.1946669146793,2.5806122363430326,89,99,63,63,32,32,2,2,84,84,103,103,72,72
4275,351.0301103422752,661.9151020236552,2.432358773140333,83,93,60,60,32,32,4,4,89,89,101,101,73,73
4375,352.0394025380989,662.1243580424363,2.2672884956062562,78,88,57,57,32,32,7,7,95,95,100,100,75,75
4475,351.82216564162206,661.7608005259704,2.113662454711214,72,82,55,55,32,32,10,10,101,101,98,98,76,76
4575,352.5148052686323,660.679027235124,2.0172450364409933,69,79,53,53,32,32,12,12,104,104,98,98,77,77
4675,353.06160863286044,659.975045251633,1.901370171504368,64,74,51,51,32,32,14,14,108,108,97,97,78,78
4775,352.6563847506271,659.7172595113047,1.7732314814427823,60,70,49,49,32,32,16,16,113,113,95,95,79,79
4875,352.28352921758943,659.7367283083884,1.6671075765601142,56,66,47,47,32,32,18,18,4,4,94,94,80,80
4975,352.1889262751553,659.6298622405667,1.5792421239712937,53,63,45,45,32,32,20,20,7,7,94,94,81,81
5075,352.357728318814,660.6453120608353,1.4804283425037734,49,59,43,43,32,32,21,21,11,11,93,93,82,82
5175,351.77325257171157,660.9080210708909,1.3262493471946935,44,54,41,41,32,32,24,24,16,16,91,91,83,83
5275,351.6562673422071,660.9706651559468,1.1861705655861334,39,49,38,38,32,32,27,27,21,21,90,90,85,85
5375,351.0453481269915,660.6240393528092,1.0195736780117783,33,43,35,35,32,32,30,30,27,27,89,89,86,86
5475,350.1526895781996,659.9368333805196,0.875598649089932,27,37,32,32,32,32,32,32,32,32,87,87,87,87
5575,350.755219692757,659.9344051913943,0.7336892236000229,22,32,30,30,32,32,35,35,37,37,86,86,89,89
5675,350.08962321921524,659.7946662358175,0.5980669815623592,18,28,27,27,32,32,37,37,42,42,85,85,90,90
5775,348.47972044340975,659.5028366728625,0.46940657956779586,13,23,25,25,32,32,40,40,47,47,84,84,91,91
5875,346.90419410805816,659.5976400935308,0.3278916110147088,8,18,23,23,32,32,42,42,52,52,82,82,92,92
5975,346.6211232743608,658.830809242071,0.17190962508044738,2,12,20,20,32,32,45,45,58,58,81,81,94,94
6075,347.64640903330456,657.7386709637378,0.05213574289750077,111,8,18,18,32,32,47,47,62,62,80,80,95,95
6175,347.33409245705155,655.237669012881,-0.09483321620285014,106,3,15,15,32,32,50,50,67,67,79,79,96,96
6275,346.82449937245315,654.4818246439233,-0.17517576664731352,103,113,14,14,32,32,51,51,70,70,78,78,97,97
6375,347.22159578434,654.6647781889878,-0.139971754306436,104,1,14,14,32,32,51,51,69,69,78,78,96,96
6475,348.5648318735083,654.1112054616958,-0.13723548681059194,104,1,14,14,32,32,51,51,69,69,78,78,96,96
6575,348.71064306215715,653.6845171753735,-0.12062914774201386,105,2,15,15,32,32,50,50,68,68,78,78,96,96
6675,348.9772863954279,653.556568492947,-0.10376162336155688,105,2,15,15,32,32,50,50,68,68,79,79,96,96
6775,348.8997399623467,653.6116562383604,-0.08666183801682233,106,3,15,15,32,32,50,50,67,67,79,79,96,96
6875,349.35422996994185,655.4418852023225,0.0067262986913826164,109,6,17,17,32,32,48,48,64,64,80,80,95,95
6975,350.3613927366472,656.6738156593901,0.18567434730107518,3,13,20,20,32,32,45,45,57,57,81,81,93,93
7075,350.87817456083775,655.7222585262068,0.29947269347181027,7,17,22,22,32,32,43,43,53,53,82,82,92,92
7175,350.56241756058796,655.0099578183858,0.35041615343167387,9,19,23,23,32,32,42,42,51,51,83,83,92,92
7275,350.06713662792475,653.7998477006972,0.39876648391926256,10,20,24,24,32,32,41,41,49,49,83,83,92,92
7375,350.4358577515873,653.3569794501497,0.47180650217406805,13,23,25,25,32,32,40,40,47,47,84,84,91,91
7475,351.0513525243286,652.3845461408366,0.5108027864617405,14,24,26,26,32,32,39,39,45,45,84,84,91,91
7575,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
7675,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
7776,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
7877,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
7978,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
8078,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
8180,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
8281,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
8381,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
8482,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
8584,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
8685,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
8787,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
8888,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
8989,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
9091,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
9192,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
9294,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
9396,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
9498,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
9602,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
9702,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
9803,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
9904,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
10016,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
10104,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
10203,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
10304,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
10409,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
10508,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
10606,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
10710,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
10810,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
10910,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
11015,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
11114,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
11216,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
11308,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
11408,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
11509,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
11616,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
11715,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
11814,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
11914,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
12015,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
12119,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
12221,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
12315,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
12415,,,,14,24,26,26,32,32,39,39,45,45,84,84,91,91
