[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Crazy"

    [[setup.suns]]
    link_factor = 2
    green = 255
    width = 11
    [[setup.suns]]
    blue = 255
    link_factor = 1
    azimuth = 50
    [[setup.suns]]
    link_factor = 0
    azimuth = 100
    red = 255
    [[setup.suns]]
    link_factor = -1
    green = 255
    azimuth = 150
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = -2
    azimuth = 200
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = 0.5
    green = 255
    azimuth = 250
    [[setup.suns]]
    blue = 255
    link_factor = -0.5
    green = 255
    azimuth = 300
    red = 255

[experiment]
datetime = 2023-12-09T22:26:13.834Z

ms,x,y,θ,start1,stop1,start2,stop2,start3,stop3,start4,stop4,start5,stop5,start6,stop6,start7,stop7
1063,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1093,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1132,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1171,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1252,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1357,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1444,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1541,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1650,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1763,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1841,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1962,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2066,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2138,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2240,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2487,353.06599043750293,697.5502666441746,2.3737699002983357,90,100,64,64,32,32,1,1,83,83,103,103,72,72
2488,347.75191429472716,679.5255828515792,2.6169723637809987,90,100,64,64,32,32,1,1,83,83,103,103,72,72
2521,363.8044998153953,678.9319837830242,2.8818558853262357,100,110,69,69,32,32,109,109,73,73,105,105,69,69
2845,379.3056685583196,679.7452871187795,2.985332845745229,103,113,70,70,32,32,107,107,69,69,106,106,68,68
2857,386.2081998813942,680.3511615872499,-3.0299954481269484,113,10,75,75,32,32,103,103,60,60,109,109,66,66
2866,390.57855843856146,681.4921934970605,-2.7485720164068574,10,20,80,80,32,32,98,98,50,50,111,111,63,63
2913,392.97123136664766,676.9781832963963,-2.469066138653179,20,30,85,85,32,32,92,92,40,40,1,1,61,61
3014,391.73434441093303,673.7547043317807,-2.1858130635839266,30,40,90,90,32,32,87,87,29,29,3,3,58,58
3113,392.8823491497851,672.1413933324994,-1.870916456701661,42,52,96,96,32,32,82,82,18,18,6,6,55,55
3214,395.1934127698921,672.378873946891,-1.719531852581398,47,57,99,99,32,32,79,79,13,13,8,8,54,54
3313,397.7227583695818,670.3526402401685,-1.6320347758263833,50,60,100,100,32,32,77,77,9,9,8,8,53,53
3413,400.7096932305611,671.5035110492529,-1.6424415974609792,50,60,100,100,32,32,78,78,10,10,8,8,53,53
3510,398.68265300941744,672.8813104156712,-1.8014389816940632,44,54,97,97,32,32,80,80,16,16,7,7,55,55
3609,401.8682724176273,673.4984076510926,-2.018434794598205,36,46,93,93,32,32,84,84,23,23,5,5,57,57
3711,406.39742686216334,669.6742074097558,-2.0951691772342835,34,44,92,92,32,32,86,86,26,26,4,4,58,58
3810,404.18424366380594,666.4629702981044,-2.178897001951245,31,41,91,91,32,32,87,87,29,29,3,3,58,58
3911,402.71133323880554,667.8809044367978,-2.346632711295408,25,35,87,87,32,32,90,90,35,35,2,2,60,60
4016,404.2105263824163,671.0248849910197,-2.5775428132499822,16,26,83,83,32,32,94,94,43,43,113,113,62,62
4109,407.65702813404624,671.0692384829472,-2.7641329794399403,10,20,80,80,32,32,98,98,50,50,111,111,64,64
4209,407.30913294607063,667.4581473813054,-2.913477908273541,4,14,77,77,32,32,100,100,56,56,110,110,65,65
4309,403.7819712150866,667.6507031765889,-3.0990871442498342,111,8,74,74,32,32,104,104,62,62,108,108,67,67
4413,402.08210779989355,668.65905671972,3.0336140405153587,105,2,71,71,32,32,107,107,68,68,107,107,68,68
4515,403.29679484722203,670.4756211497937,2.9168447580251033,101,111,69,69,32,32,109,109,72,72,106,106,69,69
4621,403.2758678225777,670.9334844069919,2.6997860260403708,93,103,65,65,32,32,113,113,80,80,104,104,71,71
4709,403.6700014800032,669.048848344185,2.6054354995427316,90,100,64,64,32,32,1,1,83,83,103,103,72,72
4813,401.8387036869083,664.9512961741892,2.451688538092192,84,94,61,61,32,32,4,4,89,89,102,102,73,73
4906,405.3200288139586,666.1858529197385,2.1359379795097557,73,83,55,55,32,32,10,10,100,100,99,99,76,76
5424,409.40409627854825,668.4297470562543,1.9087965947220373,65,75,51,51,32,32,14,14,108,108,97,97,78,78
5435,414.94523191081043,669.9690563284952,1.7708480116377578,60,70,49,49,32,32,16,16,113,113,95,95,79,79
5445,417.89564905176513,669.9424943119051,1.6392899081349208,55,65,46,46,32,32,19,19,5,5,94,94,80,80
5455,416.80128921781585,668.1291994433401,1.4866936332339393,49,59,43,43,32,32,21,21,10,10,93,93,82,82
5464,416.8127400947486,669.9978757425913,1.4338616296781241,48,58,42,42,32,32,22,22,12,12,92,92,82,82
5507,416.1189340839393,671.6746251472596,1.4724889051726326,49,59,43,43,32,32,22,22,11,11,93,93,82,82
5605,418.36729068996146,672.7745480435105,1.7063676116391038,57,67,47,47,32,32,17,17,2,2,95,95,80,80
5705,422.96151748337576,673.4570804256399,1.8485342903075297,62,72,50,50,32,32,15,15,110,110,96,96,79,79
5807,424.1066312551512,675.6545551872332,1.9395184015452394,66,76,52,52,32,32,13,13,107,107,97,97,78,78
5905,422.4194588924533,679.1193779790915,2.009096389609758,68,78,53,53,32,32,12,12,105,105,98,98,77,77
6006,419.45531714656636,682.1372705311476,2.0204150462596373,69,79,53,53,32,32,12,12,104,104,98,98,77,77
6107,422.344445618234,686.8969838055484,2.0294749066603623,69,79,53,53,32,32,12,12,104,104,98,98,77,77
6207,423.3162657428955,689.5008981698124,2.081791578052676,71,81,54,54,32,32,11,11,102,102,98,98,76,76
