[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Two different suns"

    [[setup.suns]]
    link_factor = 1.5
    green = 255
    azimuth = 90
    width = 11
    red = 100
    [[setup.suns]]
    blue = 255
    link_factor = -0.8
    green = 128
    azimuth = 180
    width = 3
    red = 41

[experiment]
datetime = 2023-12-11T13:28:37.390Z

ms,x,y,θ,start1,stop1,start2,stop2
19946,,,,89,99,22,24
20046,,,,89,99,22,24
20147,,,,89,99,22,24
20249,,,,89,99,22,24
20345,,,,89,99,22,24
20448,,,,89,99,22,24
20548,,,,89,99,22,24
20645,,,,89,99,22,24
20742,,,,89,99,22,24
20845,,,,89,99,22,24
20949,,,,89,99,22,24
21046,,,,89,99,22,24
21149,,,,89,99,22,24
21249,,,,89,99,22,24
21346,,,,89,99,22,24
21450,,,,89,99,22,24
21549,,,,89,99,22,24
21649,,,,89,99,22,24
21747,,,,89,99,22,24
21849,,,,89,99,22,24
21948,,,,89,99,22,24
22047,,,,89,99,22,24
22149,,,,89,99,22,24
22248,,,,89,99,22,24
22346,,,,89,99,22,24
22449,,,,89,99,22,24
22547,,,,89,99,22,24
22649,,,,89,99,22,24
22746,,,,89,99,22,24
22846,,,,89,99,22,24
22945,,,,89,99,22,24
23046,,,,89,99,22,24
23147,,,,89,99,22,24
23249,,,,89,99,22,24
23347,,,,89,99,22,24
23448,,,,89,99,22,24
23552,,,,89,99,22,24
23649,,,,89,99,22,24
23750,,,,89,99,22,24
23848,,,,89,99,22,24
23948,,,,89,99,22,24
24051,,,,89,99,22,24
24149,,,,89,99,22,24
24247,,,,89,99,22,24
24349,,,,89,99,22,24
24450,,,,89,99,22,24
24547,,,,89,99,22,24
24647,,,,89,99,22,24
24747,,,,89,99,22,24
24846,,,,89,99,22,24
24947,,,,89,99,22,24
25049,,,,89,99,22,24
25145,,,,89,99,22,24
25248,,,,89,99,22,24
25348,,,,89,99,22,24
25448,,,,89,99,22,24
25547,,,,89,99,22,24
25649,,,,89,99,22,24
25751,,,,89,99,22,24
25849,,,,89,99,22,24
25948,,,,89,99,22,24
26048,,,,89,99,22,24
26150,,,,89,99,22,24
26248,,,,89,99,22,24
26349,,,,89,99,22,24
26450,,,,89,99,22,24
26549,,,,89,99,22,24
26648,,,,89,99,22,24
26750,,,,89,99,22,24
26848,,,,89,99,22,24
26948,,,,89,99,22,24
27048,,,,89,99,22,24
27148,,,,89,99,22,24
27249,,,,89,99,22,24
27348,,,,89,99,22,24
27452,,,,89,99,22,24
27549,,,,89,99,22,24
27647,,,,89,99,22,24
27749,,,,89,99,22,24
27848,,,,89,99,22,24
27946,,,,89,99,22,24
28049,,,,89,99,22,24
28148,,,,89,99,22,24
28249,,,,89,99,22,24
28348,,,,89,99,22,24
28450,,,,89,99,22,24
28547,,,,89,99,22,24
28648,,,,89,99,22,24
28747,,,,89,99,22,24
28851,,,,89,99,22,24
28950,,,,89,99,22,24
29048,,,,89,99,22,24
29148,,,,89,99,22,24
29250,,,,89,99,22,24
29348,,,,89,99,22,24
29451,,,,89,99,22,24
29549,,,,89,99,22,24
29650,,,,89,99,22,24
29751,,,,89,99,22,24
29849,,,,89,99,22,24
29949,,,,89,99,22,24
30050,,,,89,99,22,24
30149,,,,89,99,22,24
30250,,,,89,99,22,24
30346,,,,89,99,22,24
30445,,,,89,99,22,24
30544,,,,89,99,22,24
30648,,,,89,99,22,24
30751,,,,89,99,22,24
30851,,,,89,99,22,24
30950,,,,89,99,22,24
31052,,,,89,99,22,24
31151,,,,89,99,22,24
31251,,,,89,99,22,24
31348,,,,89,99,22,24
31451,,,,89,99,22,24
31550,,,,89,99,22,24
31649,,,,89,99,22,24
31751,,,,89,99,22,24
31852,,,,89,99,22,24
31950,,,,89,99,22,24
32052,,,,89,99,22,24
32152,,,,89,99,22,24
32250,,,,89,99,22,24
32352,,,,89,99,22,24
32451,,,,89,99,22,24
32550,,,,89,99,22,24
32651,,,,89,99,22,24
32750,,,,89,99,22,24
32849,,,,89,99,22,24
32951,,,,89,99,22,24
33052,,,,89,99,22,24
33150,,,,89,99,22,24
33251,,,,89,99,22,24
33352,,,,89,99,22,24
33452,,,,89,99,22,24
33549,,,,89,99,22,24
33650,,,,89,99,22,24
33749,,,,89,99,22,24
33851,,,,89,99,22,24
33952,,,,89,99,22,24
34049,,,,89,99,22,24
34151,,,,89,99,22,24
34251,,,,89,99,22,24
34351,,,,89,99,22,24
34453,,,,89,99,22,24
34550,,,,89,99,22,24
34651,,,,89,99,22,24
34750,,,,89,99,22,24
34848,,,,89,99,22,24
34949,,,,89,99,22,24
35050,,,,89,99,22,24
35150,,,,89,99,22,24
35249,,,,89,99,22,24
35350,,,,89,99,22,24
35449,,,,89,99,22,24
35551,,,,89,99,22,24
35649,,,,89,99,22,24
35749,,,,89,99,22,24
35849,,,,89,99,22,24
35950,,,,89,99,22,24
36050,,,,89,99,22,24
36151,,,,89,99,22,24
36250,,,,89,99,22,24
36349,,,,89,99,22,24
36450,,,,89,99,22,24
36549,,,,89,99,22,24
36649,,,,89,99,22,24
36746,,,,89,99,22,24
36851,,,,89,99,22,24
36952,,,,89,99,22,24
37049,,,,89,99,22,24
37149,,,,89,99,22,24
37249,,,,89,99,22,24
37350,,,,89,99,22,24
37449,,,,89,99,22,24
37548,,,,89,99,22,24
37647,,,,89,99,22,24
37748,,,,89,99,22,24
37850,,,,89,99,22,24
37950,,,,89,99,22,24
38050,,,,89,99,22,24
38151,,,,89,99,22,24
38252,,,,89,99,22,24
38351,,,,89,99,22,24
38449,,,,89,99,22,24
38549,,,,89,99,22,24
38650,,,,89,99,22,24
38752,,,,89,99,22,24
38850,,,,89,99,22,24
38950,,,,89,99,22,24
39050,,,,89,99,22,24
39152,,,,89,99,22,24
39251,,,,89,99,22,24
39351,,,,89,99,22,24
39452,,,,89,99,22,24
39550,,,,89,99,22,24
39651,,,,89,99,22,24
39751,,,,89,99,22,24
39852,,,,89,99,22,24
39950,,,,89,99,22,24
40053,,,,89,99,22,24
40151,,,,89,99,22,24
40251,,,,89,99,22,24
40350,,,,89,99,22,24
40450,,,,89,99,22,24
40547,,,,89,99,22,24
40649,,,,89,99,22,24
40750,,,,89,99,22,24
40849,,,,89,99,22,24
40952,,,,89,99,22,24
41050,,,,89,99,22,24
41149,,,,89,99,22,24
41250,,,,89,99,22,24
41350,,,,89,99,22,24
41450,,,,89,99,22,24
41548,,,,89,99,22,24
41648,,,,89,99,22,24
41749,,,,89,99,22,24
41851,,,,89,99,22,24
41949,,,,89,99,22,24
42048,,,,89,99,22,24
42151,,,,89,99,22,24
42250,,,,89,99,22,24
42349,,,,89,99,22,24
42448,,,,89,99,22,24
42543,,,,89,99,22,24
42646,,,,89,99,22,24
42749,,,,89,99,22,24
42850,,,,89,99,22,24
42950,,,,89,99,22,24
43049,,,,89,99,22,24
43151,,,,89,99,22,24
43249,,,,89,99,22,24
43351,,,,89,99,22,24
43450,,,,89,99,22,24
43550,,,,89,99,22,24
43650,,,,89,99,22,24
43750,,,,89,99,22,24
43848,,,,89,99,22,24
43947,,,,89,99,22,24
44051,,,,89,99,22,24
44152,,,,89,99,22,24
44251,,,,89,99,22,24
44350,,,,89,99,22,24
44450,,,,89,99,22,24
44550,,,,89,99,22,24
44647,,,,89,99,22,24
44748,,,,89,99,22,24
44851,,,,89,99,22,24
44948,,,,89,99,22,24
45050,,,,89,99,22,24
45150,,,,89,99,22,24
45250,,,,89,99,22,24
45350,,,,89,99,22,24
45451,,,,89,99,22,24
45546,,,,89,99,22,24
45649,,,,89,99,22,24
45751,,,,89,99,22,24
45849,,,,89,99,22,24
45950,,,,89,99,22,24
46051,,,,89,99,22,24
46149,,,,89,99,22,24
46252,,,,89,99,22,24
46350,,,,89,99,22,24
46452,,,,89,99,22,24
46548,,,,89,99,22,24
46651,,,,89,99,22,24
46751,,,,89,99,22,24
46852,,,,89,99,22,24
46951,,,,89,99,22,24
47052,,,,89,99,22,24
47151,,,,89,99,22,24
47252,,,,89,99,22,24
47348,,,,89,99,22,24
47450,,,,89,99,22,24
47548,,,,89,99,22,24
47647,,,,89,99,22,24
47749,,,,89,99,22,24
47849,,,,89,99,22,24
47947,,,,89,99,22,24
48047,,,,89,99,22,24
48148,,,,89,99,22,24
48248,,,,89,99,22,24
48350,,,,89,99,22,24
48450,,,,89,99,22,24
48547,,,,89,99,22,24
48648,,,,89,99,22,24
48747,,,,89,99,22,24
48848,,,,89,99,22,24
48950,,,,89,99,22,24
49050,,,,89,99,22,24
49150,,,,89,99,22,24
49249,,,,89,99,22,24
49348,,,,89,99,22,24
49452,,,,89,99,22,24
49551,,,,89,99,22,24
49651,,,,89,99,22,24
49751,,,,89,99,22,24
49850,,,,89,99,22,24
49951,,,,89,99,22,24
50049,,,,89,99,22,24
50148,,,,89,99,22,24
50250,,,,89,99,22,24
50350,,,,89,99,22,24
50452,,,,89,99,22,24
50550,,,,89,99,22,24
50650,,,,89,99,22,24
50749,,,,89,99,22,24
50849,,,,89,99,22,24
50949,,,,89,99,22,24
51048,,,,89,99,22,24
51151,,,,89,99,22,24
51250,,,,89,99,22,24
51349,,,,89,99,22,24
51452,,,,89,99,22,24
51549,,,,89,99,22,24
51654,,,,89,99,22,24
51751,,,,89,99,22,24
51851,,,,89,99,22,24
51948,,,,89,99,22,24
52059,,,,89,99,22,24
52149,,,,89,99,22,24
52251,,,,89,99,22,24
52352,,,,89,99,22,24
52452,,,,89,99,22,24
52550,,,,89,99,22,24
