[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Crazy"

    [[setup.suns]]
    link_factor = 2
    green = 255
    width = 11
    [[setup.suns]]
    blue = 255
    link_factor = 1
    azimuth = 50
    [[setup.suns]]
    link_factor = 0
    azimuth = 100
    red = 255
    [[setup.suns]]
    link_factor = -1
    green = 255
    azimuth = 150
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = -2
    azimuth = 200
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = 0.5
    green = 255
    azimuth = 250
    [[setup.suns]]
    blue = 255
    link_factor = -0.5
    green = 255
    azimuth = 300
    red = 255

[experiment]
datetime = 2023-12-09T21:56:59.615Z

ms,x,y,θ,start1,stop1,start2,stop2,start3,stop3,start4,stop4,start5,stop5,start6,stop6,start7,stop7
1237,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1241,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1260,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1237,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1296,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1342,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1441,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1559,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1638,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1739,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1836,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1937,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2038,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2196,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2238,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2335,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2436,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2548,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2653,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2804,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2839,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2949,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3036,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3137,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3304,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3338,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3430,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3528,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3637,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3742,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3853,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3930,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
4028,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
4145,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
4244,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
4328,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
4435,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
4540,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
4627,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
4728,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
4983,457.9425008840536,692.0220174748974,2.9689602557511177,108,5,73,73,32,32,105,105,65,65,107,107,67,67
4984,449.38414202284264,672.5961266404114,3.1091723796556145,108,5,73,73,32,32,105,105,65,65,107,107,67,67
5002,440.68531048073527,659.1656263987347,-2.898968078091141,5,15,78,78,32,32,100,100,55,55,110,110,65,65
5102,440.4914508173926,660.9460440115759,-2.762283249909135,10,20,80,80,32,32,98,98,50,50,111,111,64,64
5205,445.8782663430213,667.2322620202568,-2.655262916634219,13,23,82,82,32,32,96,96,46,46,112,112,63,63
5305,450.9282359116469,664.5696353347603,-2.2979647008436235,26,36,88,88,32,32,89,89,33,33,2,2,59,59
5402,449.534334063001,660.5638021759347,-1.9904657795144403,37,47,94,94,32,32,84,84,22,22,5,5,57,57
5502,451.09794453662647,657.2912790562325,-1.8445377768208564,43,53,97,97,32,32,81,81,17,17,6,6,55,55
5605,454.97598041680504,659.41545377129,-1.712161573160878,47,57,99,99,32,32,79,79,12,12,8,8,54,54
5704,452.3970577657272,660.9332755306106,-1.4558644775928524,57,67,104,104,32,32,74,74,3,3,10,10,52,52
5814,452.5684444226581,657.4433422026468,-1.1163158111587945,69,79,110,110,32,32,68,68,104,104,13,13,49,49
5902,456.78703133244414,649.6443124793349,-0.8030561290690559,80,90,2,2,32,32,63,63,93,93,16,16,46,46
6005,462.0686805313609,644.44943858495,-0.5483925905913022,89,99,7,7,32,32,58,58,84,84,18,18,44,44
6114,465.9162738589389,644.2386040403373,-0.34811863202747156,96,106,10,10,32,32,54,54,76,76,20,20,42,42
6205,465.63122525877947,644.1948681351168,-0.39918802799474756,95,105,10,10,32,32,55,55,78,78,19,19,42,42
6302,462.7258584020276,642.918242777954,-0.670969840728642,85,95,5,5,32,32,60,60,88,88,17,17,45,45
6398,461.56164682885475,644.7504067154628,-0.8963977008747861,77,87,1,1,32,32,64,64,96,96,15,15,47,47
6498,459.0676125787205,648.8808539763584,-1.13533666832506,68,78,109,109,32,32,69,69,105,105,13,13,49,49
6611,456.942999746009,651.105174948821,-1.3568745770449713,60,70,105,105,32,32,72,72,113,113,11,11,51,51
6698,454.6113168397377,651.9915011635427,-1.5979465681352059,52,62,101,101,32,32,77,77,8,8,9,9,53,53
6820,454.9452279891437,653.6028038650296,-1.7910127222857277,45,55,97,97,32,32,80,80,15,15,7,7,55,55
6898,448.5233326775525,645.1697839045087,-1.6596566156508143,49,59,100,100,32,32,78,78,10,10,8,8,54,54
6997,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
7098,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
7198,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
7313,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
7400,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
7508,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
7601,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
7706,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
7798,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
7912,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
8011,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
8135,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
8210,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
8418,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
8441,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
8503,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
8613,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
8713,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
8816,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
8905,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
9017,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
9105,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
9204,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
9303,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
9403,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
9508,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
9612,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
9711,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
9810,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
9908,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
10113,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
10143,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
10210,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
10311,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
10409,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
10510,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
10630,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
10722,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
10818,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
10911,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
11019,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
11125,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
11229,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
11320,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
11406,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
11526,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
11609,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
11709,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
11813,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
11910,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
12004,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
12501,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
12530,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
12565,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
12615,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
12652,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
12689,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
12742,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
12807,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
12922,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
13007,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
13118,,,,49,59,100,100,32,32,78,78,10,10,8,8,54,54
