[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Three stationary suns"

    [[setup.suns]]
    link_factor = 0
    azimuth = 0
    width = 1
    red = 255
    [[setup.suns]]
    link_factor = 0
    green = 255
    azimuth = 90
    width = 1
    [[setup.suns]]
    blue = 255
    link_factor = 0
    azimuth = 180
    width = 1

[experiment]
datetime = 2023-12-10T12:52:42.150Z

ms,x,y,θ,start1,stop1,start2,stop2,start3,stop3
6174,,,,1,1,29,29,57,57
6277,,,,1,1,29,29,57,57
6379,,,,1,1,29,29,57,57
6465,,,,1,1,29,29,57,57
6569,,,,1,1,29,29,57,57
6679,,,,1,1,29,29,57,57
6786,,,,1,1,29,29,57,57
6883,,,,1,1,29,29,57,57
6986,,,,1,1,29,29,57,57
7083,,,,1,1,29,29,57,57
7188,,,,1,1,29,29,57,57
7289,,,,1,1,29,29,57,57
7388,393.2821955734032,479.584419749185,1.9326748065763062,1,1,29,29,57,57
7454,397.5717167279038,487.4861569247694,2.05560015265642,1,1,29,29,57,57
7557,401.0949025428116,487.5089974267773,2.280779861408919,1,1,29,29,57,57
7653,406.59658911851784,485.4339453964994,2.642499886087108,1,1,29,29,57,57
7757,410.6766247620867,481.69135585939017,-2.836975898234668,1,1,29,29,57,57
7853,405.7423404274522,477.43755380878133,-2.452494331079893,1,1,29,29,57,57
7958,400.4280283467906,473.43428099620405,-2.2161649477682874,1,1,29,29,57,57
8053,,,,1,1,29,29,57,57
8158,,,,1,1,29,29,57,57
8257,434.2115632962999,455.36760210209286,2.5330936111234506,1,1,29,29,57,57
8358,,,,1,1,29,29,57,57
8454,,,,1,1,29,29,57,57
8554,,,,1,1,29,29,57,57
8655,,,,1,1,29,29,57,57
8759,,,,1,1,29,29,57,57
8856,,,,1,1,29,29,57,57
8958,,,,1,1,29,29,57,57
9059,,,,1,1,29,29,57,57
9160,,,,1,1,29,29,57,57
9264,,,,1,1,29,29,57,57
9362,,,,1,1,29,29,57,57
9464,,,,1,1,29,29,57,57
9567,,,,1,1,29,29,57,57
9667,,,,1,1,29,29,57,57
9768,,,,1,1,29,29,57,57
9870,,,,1,1,29,29,57,57
9972,,,,1,1,29,29,57,57
10073,,,,1,1,29,29,57,57
10175,,,,1,1,29,29,57,57
10279,,,,1,1,29,29,57,57
10375,,,,1,1,29,29,57,57
10479,,,,1,1,29,29,57,57
10577,,,,1,1,29,29,57,57
10680,,,,1,1,29,29,57,57
10784,,,,1,1,29,29,57,57
10885,,,,1,1,29,29,57,57
10983,,,,1,1,29,29,57,57
11084,,,,1,1,29,29,57,57
11187,,,,1,1,29,29,57,57
