[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Two different suns"

    [[setup.suns]]
    link_factor = 1.5
    green = 255
    azimuth = 90
    width = 11
    red = 100
    [[setup.suns]]
    blue = 255
    link_factor = -0.8
    green = 128
    azimuth = 180
    width = 3
    red = 41

[experiment]
datetime = 2023-12-09T21:34:30.009Z

ms,x,y,θ,start1,stop1,start2,stop2
2762,,,,24,34,56,58
3025,,,,24,34,56,58
3057,,,,24,34,56,58
3089,,,,24,34,56,58
3121,,,,24,34,56,58
3151,,,,24,34,56,58
3180,,,,24,34,56,58
3210,,,,24,34,56,58
3238,,,,24,34,56,58
3271,,,,24,34,56,58
3302,,,,24,34,56,58
3413,,,,24,34,56,58
3445,,,,24,34,56,58
3476,,,,24,34,56,58
3506,,,,24,34,56,58
3536,,,,24,34,56,58
3566,,,,24,34,56,58
3596,,,,24,34,56,58
3627,,,,24,34,56,58
3657,,,,24,34,56,58
3689,,,,24,34,56,58
3849,,,,24,34,56,58
3882,,,,24,34,56,58
3912,,,,24,34,56,58
3939,,,,24,34,56,58
3965,,,,24,34,56,58
3989,,,,24,34,56,58
4028,,,,24,34,56,58
4068,,,,24,34,56,58
4110,,,,24,34,56,58
4173,,,,24,34,56,58
4351,,,,24,34,56,58
4380,,,,24,34,56,58
4495,,,,24,34,56,58
4577,,,,24,34,56,58
4698,,,,24,34,56,58
4774,,,,24,34,56,58
4881,,,,24,34,56,58
4998,,,,24,34,56,58
5079,,,,24,34,56,58
5192,,,,24,34,56,58
5291,,,,24,34,56,58
5372,,,,24,34,56,58
5606,387.7496664482423,706.6502774195604,-2.5820841594291126,73,83,91,93
5607,385.473629051613,700.511385891637,-2.3642903369173536,73,83,91,93
5640,378.6568733117918,688.1956118971116,-2.0230717698120184,83,93,86,88
5750,371.666831133295,675.4346034412973,-1.6035153552167016,94,104,80,82
5851,370.0195465971377,666.4162946459642,-1.191611510251708,105,2,74,76
5950,371.142898884681,664.7986146976873,-0.8185881741004674,2,12,68,70
6050,370.51033318718,664.8724486925729,-0.3276424160190151,15,25,61,63
6150,,,,15,25,61,63
6252,,,,15,25,61,63
6354,,,,15,25,61,63
6454,,,,15,25,61,63
6553,,,,15,25,61,63
6655,,,,15,25,61,63
6755,,,,15,25,61,63
6858,,,,15,25,61,63
6959,,,,15,25,61,63
7062,,,,15,25,61,63
7164,,,,15,25,61,63
7266,,,,15,25,61,63
7367,,,,15,25,61,63
7470,,,,15,25,61,63
7571,,,,15,25,61,63
7672,,,,15,25,61,63
7766,,,,15,25,61,63
7872,,,,15,25,61,63
7976,,,,15,25,61,63
8063,,,,15,25,61,63
8173,,,,15,25,61,63
8269,,,,15,25,61,63
8378,,,,15,25,61,63
8457,,,,15,25,61,63
8575,,,,15,25,61,63
8673,,,,15,25,61,63
8772,,,,15,25,61,63
8854,,,,15,25,61,63
8982,,,,15,25,61,63
9066,,,,15,25,61,63
9180,,,,15,25,61,63
9271,,,,15,25,61,63
9381,,,,15,25,61,63
9462,,,,15,25,61,63
