[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Crazy"

    [[setup.suns]]
    link_factor = 2
    green = 255
    width = 11
    [[setup.suns]]
    blue = 255
    link_factor = 1
    azimuth = 50
    [[setup.suns]]
    link_factor = 0
    azimuth = 100
    red = 255
    [[setup.suns]]
    link_factor = -1
    green = 255
    azimuth = 150
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = -2
    azimuth = 200
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = 0.5
    green = 255
    azimuth = 250
    [[setup.suns]]
    blue = 255
    link_factor = -0.5
    green = 255
    azimuth = 300
    red = 255

[experiment]
datetime = 2023-12-10T12:52:53.651Z

ms,x,y,θ,start1,stop1,start2,stop2,start3,stop3,start4,stop4,start5,stop5,start6,stop6,start7,stop7
3058,459.1423104072976,525.4546731475449,-0.5187687577538037,90,100,7,7,32,32,57,57,82,82,18,18,43,43
3158,,,,90,100,7,7,32,32,57,57,82,82,18,18,43,43
3259,464.2669276185053,505.88403491266035,0.22368513001991636,4,14,21,21,32,32,44,44,56,56,25,25,37,37
3358,464.93023745365633,502.5152584992119,0.27105411791917755,6,16,22,22,32,32,43,43,54,54,25,25,36,36
3458,467.3120328958188,508.0008364101381,0.11213842709858357,113,10,19,19,32,32,46,46,60,60,24,24,38,38
3558,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
3658,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
3762,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
3859,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
3960,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
4060,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
4160,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
4261,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
4361,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
4462,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
4563,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
4664,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
4765,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
4865,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
4966,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
5067,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
5168,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
5267,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
5368,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
5468,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
5569,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
5672,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
5771,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
5873,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
5972,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
6075,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
6173,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
6274,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
6374,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
6474,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
6574,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
6674,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
6776,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
6879,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
6976,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
7076,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
7176,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
7276,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
7377,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
7478,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
7577,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
7680,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
7782,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
7881,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
7979,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
8077,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
8177,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
8279,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
8379,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
8477,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
8578,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
8680,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
8788,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
8879,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
8978,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
9078,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
9177,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
9278,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
9378,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
9480,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
9583,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
9681,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
9784,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
9877,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
9978,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
10079,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
10182,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
10281,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
10383,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
10483,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
10580,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
10686,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
10782,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
10882,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
10981,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
11080,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
11181,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
11276,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
11381,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
11480,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
11583,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
11688,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
11788,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
11881,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
11978,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
12082,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
12180,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
12278,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
12385,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
12486,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
12600,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
12674,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
12794,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
12883,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
12978,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
13073,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
13178,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
13284,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
13378,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
13499,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
13606,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
13696,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
13801,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
13896,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
14000,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
14095,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
14199,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
14295,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
14402,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
14496,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
14608,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
14695,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
14801,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
14900,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
15000,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
15097,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
15200,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
15297,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
15404,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
15499,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
15610,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
15698,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
15805,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
15899,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
16006,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
16103,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
16206,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
16301,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
16403,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
16513,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
16577,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
16675,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
16800,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
16898,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
17002,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
17097,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
17200,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
17295,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
17404,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
17508,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
17599,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
17698,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
17799,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
17895,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
18001,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
18096,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
18201,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
18298,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
18399,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
18506,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
18600,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
18698,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
18799,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
18897,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
19001,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
19095,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
19199,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
19298,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
19401,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
19511,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
19600,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
19697,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
19800,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
19898,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
20000,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
20100,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
20203,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
20299,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
20411,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
20499,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
20601,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
20696,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
20803,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
20896,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
20998,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
21099,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
21201,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
21298,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
21413,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
21499,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
21600,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
21699,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
21804,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
21902,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
22003,,,,113,10,19,19,32,32,46,46,60,60,24,24,38,38
