[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Two different suns"

    [[setup.suns]]
    link_factor = 1.5
    green = 255
    azimuth = 90
    width = 11
    red = 100
    [[setup.suns]]
    blue = 255
    link_factor = -0.8
    green = 128
    azimuth = 180
    width = 3
    red = 41

[experiment]
datetime = 2023-12-10T12:52:30.496Z

ms,x,y,θ,start1,stop1,start2,stop2
784,,,,24,34,56,58
784,,,,24,34,56,58
817,,,,24,34,56,58
789,,,,24,34,56,58
882,,,,24,34,56,58
1021,,,,24,34,56,58
1106,,,,24,34,56,58
1208,,,,24,34,56,58
1307,,,,24,34,56,58
1406,,,,24,34,56,58
1509,,,,24,34,56,58
1604,,,,24,34,56,58
1706,,,,24,34,56,58
1806,,,,24,34,56,58
1926,,,,24,34,56,58
2006,,,,24,34,56,58
2081,,,,24,34,56,58
2258,382.8518480310583,581.5791043573679,2.0831349522330385,80,90,27,29
2260,,,,80,90,27,29
2362,417.6295014961696,575.9478695167808,2.0222601404851748,79,89,27,29
2460,410.7997805319953,569.9951699175407,2.080779054018076,80,90,27,29
2561,410.59677986135125,572.4391154745643,2.115064221295467,81,91,26,28
2663,415.35707413638045,576.8972629226329,2.2150055792032997,84,94,25,27
2763,416.3936037554147,578.5979331172256,2.4654716343027205,91,101,21,23
2863,415.3880223940404,577.4136899132734,2.64509747935552,96,106,18,20
2973,416.068230225302,574.5075004338112,2.8428850621130315,101,111,16,18
3063,417.21700716333527,571.4946574882031,3.0529266156284938,107,4,13,15
3163,419.3897474985784,570.5074577221872,-3.004253576580428,113,10,9,11
3263,419.57269534885074,571.4982422248833,-2.7269409246386087,7,17,5,7
3363,420.82798375980803,572.482658564906,-2.5255804069929066,13,23,2,4
3463,422.32305177143746,572.3697163179776,-2.3858633405337497,16,26,113,2
3563,423.1586744448873,571.0066213077457,-2.308015506181019,18,28,112,1
3663,423.143851086658,570.0129001542524,-2.288188137208879,19,29,112,1
3763,423.47830955296536,568.8005506582257,-2.4084427248302047,16,26,1,3
3863,425.87982299990256,566.8484943665061,-2.6198002818429913,10,20,4,6
3971,429.10525611348487,566.1957817067342,-2.7239934435927022,7,17,5,7
4063,429.86137174434646,565.6712986985688,-2.7535025117568415,6,16,6,8
4163,432.65672895504366,565.4849317794366,-2.7657813750525664,6,16,6,8
4263,434.8105743948414,563.2462475155089,-2.79545895955585,5,15,6,8
4363,437.21910031441973,562.993566006569,-2.8484454248743094,4,14,7,9
4463,439.6176199625551,563.910051644612,-2.7855924094241242,6,16,6,8
4563,441.1453391261979,562.7660402148764,-2.806346383409058,5,15,6,8
4663,444.0776972981392,561.6104493487816,-2.847145871996801,4,14,7,9
4763,446.88440016204135,562.2890116741097,-2.8846921308605227,3,13,8,10
4863,447.82149353188265,560.9588656952259,-2.9426347731668714,1,11,8,10
4971,450.9681313857303,560.7296091160716,-3.019728386563307,112,9,10,12
5063,452.14951327330607,560.8040541298257,-3.08963160110857,110,7,11,13
5163,453.68647976830806,559.8658764463722,3.0621387221142258,107,4,12,14
5263,457.17419850753754,559.3404839843452,2.9242508744667304,103,113,14,16
5363,459.7306804796516,559.0922174868192,2.754255200662536,99,109,17,19
5463,458.90500682787035,557.8385922128729,2.325966710909241,87,97,23,25
5563,457.6882102281601,555.4743216674443,1.8112638970111805,73,83,30,32
5663,454.94246400328564,555.2619061236873,1.5472301817931229,66,76,34,36
5763,451.65111604609433,556.0827724888017,1.3222589978213768,60,70,37,39
5863,449.42746098904337,554.4180070960883,1.0784864219051895,53,63,41,43
5966,447.54706227579356,551.64913344614,0.9198087489195743,49,59,43,45
6063,443.4314544648694,551.632098017228,0.7282266696541403,44,54,46,48
6163,441.29306064267234,551.45980022752,0.6491383905271063,42,52,47,49
6263,440.0021217234098,551.4383203604277,0.5398247447043081,39,49,49,51
6363,439.54412434622407,551.4186616464341,0.34424789214299895,34,44,52,54
6463,439.4449201041623,551.2894880371639,0.2465690979045521,31,41,53,55
6563,440.32351909843874,550.7410436303387,0.22917615246792142,30,40,53,55
6663,442.19520369967654,549.944845835191,0.17667062624674237,29,39,54,56
6763,444.4209815941362,550.503972196794,0.05413087632004741,26,36,56,58
6863,444.79517064951807,551.2068632219797,-0.10949305751584179,21,31,58,60
6966,443.9017285942856,550.5285541399176,-0.3444825064737164,15,25,61,63
7063,441.9396900523385,551.2379399131778,-0.44700182361817486,12,22,63,65
7163,441.526194802824,550.6901678587244,-0.5243474316705671,10,20,64,66
7263,440.16947726707167,549.6698785642955,-0.6809577484732381,6,16,66,68
7363,438.7614738263658,550.7378149413404,-0.942349077337606,112,9,70,72
7463,440.1165347001555,551.7774980904934,-1.1255489649980652,107,4,73,75
7563,439.3984290688173,550.7664161116583,-1.1680227792275018,106,3,73,75
7663,442.5389102661065,547.5648462364431,-1.149996977377815,106,3,73,75
7763,447.93687092352855,540.3439100685412,-1.0662822263512972,108,5,72,74
7863,,,,108,5,72,74
7967,,,,108,5,72,74
8064,,,,108,5,72,74
8165,,,,108,5,72,74
8265,,,,108,5,72,74
8366,,,,108,5,72,74
8467,,,,108,5,72,74
8568,,,,108,5,72,74
8669,,,,108,5,72,74
8770,,,,108,5,72,74
8871,,,,108,5,72,74
8976,,,,108,5,72,74
9075,,,,108,5,72,74
9176,,,,108,5,72,74
9277,,,,108,5,72,74
9379,,,,108,5,72,74
9480,,,,108,5,72,74
9581,,,,108,5,72,74
9683,,,,108,5,72,74
9785,,,,108,5,72,74
9885,,,,108,5,72,74
9991,,,,108,5,72,74
10089,,,,108,5,72,74
10191,,,,108,5,72,74
10293,,,,108,5,72,74
10391,,,,108,5,72,74
10496,,,,108,5,72,74
10594,,,,108,5,72,74
10696,,,,108,5,72,74
10795,,,,108,5,72,74
10897,,,,108,5,72,74
11002,,,,108,5,72,74
11099,,,,108,5,72,74
11195,,,,108,5,72,74
