[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Two different suns"

    [[setup.suns]]
    link_factor = 1.5
    green = 255
    azimuth = 90
    width = 11
    red = 100
    [[setup.suns]]
    blue = 255
    link_factor = -0.8
    green = 128
    azimuth = 180
    width = 3
    red = 41

[experiment]
datetime = 2023-12-09T21:40:34.485Z

ms,x,y,θ,start1,stop1,start2,stop2
4503,384.61404825766505,612.2899219737676,-1.3558993205914056,44,54,99,101
4604,385.12289928963065,614.3679075953091,-1.4080052550002418,43,53,99,101
4704,386.1905117245631,616.8406413489079,-1.4727331417835745,41,51,100,102
4804,386.1091919188366,619.2263024490686,-1.5580972783361682,39,49,102,104
4904,386.68340151631895,620.2844230174842,-1.6393909269629543,37,47,103,105
5000,387.45554310607713,622.4529040448269,-1.6992006330511784,35,45,104,106
5100,387.90485759290596,624.8261930323762,-1.7812976871983726,33,43,105,107
5200,386.9079067886119,626.2954178505119,-1.9094839161671324,29,39,107,109
5293,386.0153820709371,627.2968199796311,-2.034571232784264,26,36,108,110
5400,385.9388557204652,628.7811620757884,-2.1557977022216925,23,33,110,112
5500,386.0402541780767,630.2483559878397,-2.292623774981499,19,29,112,1
5600,386.3711736716848,631.9393933717754,-2.4079025444103843,16,26,1,3
5700,386.91492654300947,633.0852705626526,-2.4950495484804556,13,23,2,4
5801,386.6195931015147,633.9407311230182,-2.5868875992200975,11,21,3,5
5900,386.2279533601214,634.5900716229884,-2.6675813795103984,9,19,4,6
6000,385.2727429887906,634.6906106944489,-2.7587252694632998,6,16,6,8
6100,383.49413833734275,634.4097717802337,-2.8622452578869195,4,14,7,9
6200,382.93058013714045,634.7567049051297,-2.9502901915639725,1,11,9,11
6300,382.58417299145475,635.4132799886074,-3.0195296178401296,112,9,10,12
6419,382.85071599544665,637.373575942742,-3.1122411228966635,110,7,11,13
6496,381.76804950161306,638.3158417666695,3.0571371935747917,107,4,13,15
6596,380.7865691290372,639.7821738667019,2.9372287772171726,103,113,14,16
6690,380.5756519945737,640.8306241230732,2.8532530705155232,101,111,15,17
6796,380.09760332393296,641.2960493714888,2.7792628282488643,99,109,17,19
6896,378.8110873334211,641.7051493306293,2.661660231361773,96,106,18,20
6996,378.6698990747975,641.6692909085103,2.587012309111341,94,104,19,21
7096,378.29757304283345,641.8096604949383,2.5162226328941584,92,102,20,22
7196,378.1013289598041,642.4690446033479,2.424279114357997,90,100,22,24
7298,376.55572548102384,641.4374165657616,2.2946439191669956,86,96,23,25
7396,374.34128102907766,639.0241152435873,2.1688998551379006,83,93,25,27
7496,369.9603349965529,636.1197767974606,2.031559811726144,79,89,27,29
7596,369.4822448455237,635.3579300259189,1.919673724283861,76,86,29,31
7696,369.20757413021556,634.6069406061429,1.785628605519379,72,82,31,33
7788,368.35083768217686,632.141963076415,1.6292923564981205,68,78,33,35
7892,368.66149126175833,631.3886192325142,1.4483218679884484,63,73,36,38
7992,367.6297157806596,629.0229979112707,1.2797773646606,59,69,38,40
8092,366.8460233945714,627.1053367828658,1.1792442321840333,56,66,40,42
8192,368.106314028596,627.5889153784697,1.0354643143781832,52,62,42,44
8292,368.7316211482052,627.8109303660963,0.8871835773082863,48,58,44,46
8392,367.728389990069,624.9884882743092,0.7195704353093412,44,54,46,48
8492,367.1282824423263,622.7640523801567,0.5270234073129043,38,48,49,51
8591,366.89901017588016,621.5498543924082,0.3565482892410786,34,44,51,53
8691,366.6507194417015,620.43125155321,0.25724262060242914,31,41,53,55
8792,367.0783243780529,619.1339933679831,0.18249884719270026,29,39,54,56
8892,367.22179674446454,618.4129027174813,0.1374991418636204,28,38,55,57
8991,367.180039856717,617.9091756718474,0.14735839581630727,28,38,54,56
9092,367.66311748195085,617.5520837073109,0.2016840009464172,30,40,54,56
9188,369.7643330955057,619.0078670856979,0.40624470384760564,35,45,51,53
9288,369.08339146205816,618.3066296336852,0.4329461921293703,36,46,50,52
9388,368.3042206832396,617.0467305419253,0.487179245446165,37,47,49,51
9488,368.7156216784789,617.7903408960863,0.5134739604151596,38,48,49,51
9588,369.2654131783162,618.8335628913954,0.546237329695819,39,49,49,51
9688,369.45457188491696,618.6771373045899,0.5712278457749069,40,50,48,50
9788,369.4809091802347,619.0668055664119,0.5778056459182863,40,50,48,50
9888,369.761463720864,619.1595778744943,0.627416085610834,41,51,47,49
9988,369.7885195026328,618.650380505497,0.6565844716613906,42,52,47,49
10088,370.54676601148907,619.4072866782024,0.6885363635454819,43,53,47,49
10188,370.4392588367798,619.0443148124681,0.7201526680058401,44,54,46,48
10288,370.19375491506463,618.399703034404,0.7453624854492866,44,54,46,48
10388,370.1269896965827,618.3308193987282,0.8124755026354029,46,56,45,47
10488,370.62778026682287,618.5606589376744,0.8850915473342156,48,58,44,46
10584,371.06352573198035,619.3874694104619,0.9464824425056982,50,60,43,45
10684,370.9823851576499,619.769067527966,1.0373739428440265,52,62,42,44
10784,370.9743181633423,620.0414329691881,1.1440801811889898,55,65,40,42
10884,371.5202989163474,621.0186252524531,1.1882886789560723,56,66,39,41
10984,370.3931618925134,620.5630840308725,1.0659002237447426,53,63,41,43
11084,369.65817082365544,621.1633222075463,0.9464209932286974,50,60,43,45
11183,367.7065285972311,620.3823175983754,0.8321928083637269,47,57,45,47
11284,367.0631557076152,620.8026121767101,0.7501867675575212,44,54,46,48
11384,367.0174865232871,621.3341999772176,0.6911201445002364,43,53,47,49
11484,366.42216931596784,620.6855784511472,0.5919205635963234,40,50,48,50
11584,365.98393371407593,620.3520189547734,0.48408542368799073,37,47,50,52
11683,365.90963890969545,620.0902547588709,0.4017758511338316,35,45,51,53
11785,365.66004601058034,620.0870190048278,0.3333440360232885,33,43,52,54
11883,366.08106084391306,621.4824184708641,0.26864349908902874,31,41,53,55
11984,365.77384167396485,622.0773028144466,0.20528463415096168,30,40,54,56
12079,364.84184316384767,621.1450384189893,0.13771750177920544,28,38,55,57
12179,365.29142145883554,621.8404625284818,0.10144935545020134,27,37,55,57
12280,365.49986326147064,622.1722687125897,0.07550448437220002,26,36,55,57
12380,365.9762179997527,622.198697466093,0.0809961893233276,26,36,55,57
12479,366.71351559140624,622.5594749039287,0.0992169000002168,27,37,55,57
12580,368.2095627410462,622.4016180014187,0.27839535236964313,32,42,52,54
12680,370.35547609161273,622.6920355679716,0.7177361137160141,44,54,46,48
12780,368.1416906743925,618.4518098700878,0.8658452590135581,48,58,44,46
12870,367.8924219938663,618.0172872950511,1.1123790442000634,54,64,40,42
12980,366.9491477496442,617.4102819258042,1.3258283711483183,60,70,37,39
13080,364.32677347588003,614.6891074088654,1.6241811857484512,68,78,33,35
13179,364.2498543600165,611.3653838337652,2.195635166320784,83,93,25,27
13280,366.52210748338416,610.0670511660355,2.6157666087550373,95,105,19,21
13380,366.4622886163114,606.9853893730565,2.907614784248145,103,113,15,17
13477,366.0694477058825,601.265520875162,-3.0693928671891686,111,8,10,12
13575,364.959061219893,595.5379563224428,-2.69171349206181,8,18,5,7
13676,366.4763366022834,590.944130636283,-2.2422026573846234,20,30,111,113
13775,369.81187486085133,584.3941961951648,-1.7255057354451266,34,44,104,106
13875,375.5665311677369,578.1245678999187,-1.1531498275738796,50,60,96,98
13969,380.29293404936294,575.3838070376983,-0.7552659748533346,60,70,90,92
14075,386.56782636403267,572.7848857591918,-0.3892109089473015,70,80,85,87
14175,393.12470961149995,570.9364555240453,-0.039398232456463615,80,90,80,82
14275,398.05566309534663,569.0174436353086,0.25402484252447805,88,98,75,77
14375,401.43457156917725,567.899710654678,0.4825675517996026,94,104,72,74
14476,403.2263578530289,566.9422736407588,0.6649146503762475,99,109,70,72
14575,404.06395657871036,565.9883909398037,0.8586352124953495,104,1,67,69
14675,404.23596589023157,566.1343183603574,0.9084890503486258,105,2,66,68
14775,403.47977714106594,567.1353358520655,0.844003121142548,104,1,67,69
14871,399.034997847067,570.2459287254815,0.46538993188118133,93,103,72,74
14971,396.246980746356,574.4251733979478,-0.029674009592488153,80,90,80,82
15071,390.4581802425076,578.2602384663446,-0.4777784239268543,68,78,86,88
15172,384.1635374128401,580.3483991145673,-0.8316617929863538,58,68,91,93
15271,378.39443803493384,582.4765247018296,-1.1057068566514379,51,61,95,97
15371,372.5166394534141,583.1948353858304,-1.3596827139058085,44,54,99,101
15473,364.99990313367573,583.3451482296865,-1.6734236737009143,36,46,103,105
15571,359.991046088645,585.232849892033,-1.939329523361237,28,38,107,109
15671,355.4942159434038,586.7429846541585,-2.214455464232088,21,31,111,113
15764,351.406907944161,588.6660165910175,-2.557092465298209,12,22,3,5
15861,345.6899091167692,592.8027632924724,-2.960425772775052,1,11,9,11
15971,343.89922616076706,594.1851812347502,3.018596262075605,106,3,13,15
16071,340.9934190117353,593.6808618210616,2.4726711487814743,91,101,21,23
16175,339.7997020281501,594.8907806149974,1.9030881875127073,76,86,29,31
16267,338.9875648290338,592.9202967334287,1.467192999273196,64,74,35,37
16367,336.7301559587866,589.0409561064171,0.9914335999541672,51,61,42,44
16468,334.13776329508903,586.1465070239553,0.5785876645983905,40,50,48,50
16568,332.276151372249,582.7654894671514,0.2660087634511059,31,41,53,55
16667,331.9527054354601,581.7485831559984,0.07907652892088765,26,36,55,57
16767,332.75657903164654,582.24610415997,0.021203015692055495,25,35,56,58
16867,333.74668307971,581.5761962444145,0.048545630249239385,26,36,56,58
16968,334.42111963125774,580.7274005551426,0.12402333618031552,28,38,55,57
17067,336.31473959188446,580.6240121981596,0.46286000728534654,37,47,50,52
17167,336.9733311036339,580.8153160270198,0.8490906298597602,47,57,44,46
17268,337.370715743457,583.1571160246394,1.2124503580598227,57,67,39,41
17368,336.72107925027274,583.4085068213502,1.954748763363599,77,87,28,30
17468,340.6920217149713,570.8136963680984,-2.3913997431850023,16,26,1,3
17567,357.5507286777725,554.0534696005816,-1.003717649232539,54,64,94,96
17668,367.53309355538926,541.221960702622,0.009113718266637108,81,91,79,81
17763,373.50614574025644,534.6732800893337,0.6871909950351168,99,109,69,71
17863,379.6778941970224,532.6960573409777,1.0575706315501003,109,6,64,66
17964,383.32507385081857,533.3466191712092,1.2932462207053987,3,13,60,62
18063,382.77690984012526,532.5017263211165,1.36000661088551,4,14,60,62
18163,383.12303921181905,532.173527413324,1.364287174987072,5,15,59,61
18264,382.22144126492833,533.9625014731511,1.210129262834793,113,10,62,64
18364,381.4322390352463,535.3002250031018,1.0304067039841953,109,6,64,66
18464,381.33157828742037,534.8447123105179,1.0028379923343722,108,5,65,67
18563,379.5466035740608,536.0451595779366,0.8531083734684858,104,1,67,69
18665,376.2513255475283,537.3321227324438,0.6589000628441877,99,109,70,72
18763,372.9835893611023,539.3633540350584,0.3786072330078059,91,101,74,76
18863,367.2903841013955,542.2323430497595,-0.041487390771221294,80,90,80,82
18963,359.51126566044803,545.3672099018097,-0.5004212465492042,67,77,86,88
19063,351.14764658824225,547.0198244745777,-0.9343159734571822,56,66,93,95
19159,343.9005484124647,549.7363512799371,-1.3536195920308138,44,54,99,101
19259,336.64917548701845,549.6219886319467,-1.7570017881301718,33,43,104,106
19359,332.15182977456465,551.1057397170849,-2.0555933726491347,25,35,109,111
19459,327.01714492943813,553.6610463757451,-2.478747196704086,14,24,2,4
19557,319.58355818924207,558.7799766348106,3.133742279928846,109,6,11,13
19659,315.01737776531445,560.6711419409608,2.421089696008984,90,100,22,24
19759,311.3997134534201,558.9847144515716,1.6789822061002027,70,80,32,34
19859,308.5934032164274,554.376460756193,0.9792967370767536,51,61,42,44
19959,308.42372007848087,553.050948086088,0.41640101999133217,35,45,51,53
20059,310.17165923111196,552.1467214313136,0.058650250078669204,26,36,56,58
20159,314.223697911984,551.1963060841525,-0.18363184074934127,19,29,59,61
20259,316.54957270315873,551.1095466709601,-0.31815948202380395,16,26,61,63
20359,317.39551596673516,550.9946466197754,-0.3413456716119419,15,25,61,63
20459,316.9594723301698,550.0704294824518,-0.33261816430879987,15,25,61,63
20551,317.20290013156045,550.090464776907,-0.3250524992767648,15,25,61,63
20655,317.83984564547984,549.9846031427406,-0.27733334344946503,17,27,60,62
20755,318.8102946830661,548.2445592734207,-0.08192799977697962,22,32,58,60
20856,318.96848200609577,546.8464093814388,0.020735551732891745,25,35,56,58
20955,320.0245175625767,546.9082143828939,0.11455689508940603,27,37,55,57
21055,320.5466751511255,547.0527141348485,0.17374709347312237,29,39,54,56
21155,321.37663076398246,547.2848537051145,0.25260370452321207,31,41,53,55
21255,322.4266783282951,548.4867265344695,0.3337571799932651,33,43,52,54
21355,323.56958482872244,549.6873847627506,0.37915172695172683,34,44,51,53
21455,324.28124919071973,549.3350357851583,0.4498534772775519,36,46,50,52
21548,324.80758427474257,549.6506722468922,0.47389621521582875,37,47,50,52
21655,325.6906760804404,550.3990739159982,0.502517726918892,38,48,49,51
21755,325.5086118022366,549.8207455294676,0.5111368351852953,38,48,49,51
21855,325.75532909711524,550.3996063187637,0.5263556146971308,38,48,49,51
21951,325.67132616005995,549.7237016906737,0.5385055059260299,39,49,49,51
22051,325.35591409429844,548.9169063022132,0.5496039132488757,39,49,49,51
22151,325.3656228083338,548.6847234725864,0.5580748160798473,39,49,48,50
22251,325.6958571012982,548.4341099506365,0.595873218551156,40,50,48,50
22351,325.89094971138366,547.9499209642759,0.6422579352247031,42,52,47,49
22451,326.3286182369617,548.2464457321164,0.6682329508443613,42,52,47,49
22551,326.81107291942607,548.8474030165777,0.6827777744355288,43,53,47,49
22651,327.73167985043233,550.1894858434399,0.6936994316365487,43,53,47,49
22751,327.9745543644947,550.1066910091381,0.6994653727735423,43,53,46,48
22851,327.8456740486158,549.7991083403116,0.6994959356689965,43,53,46,48
22951,328.0690560372008,550.3230616582772,0.6935708508884743,43,53,47,49
23051,328.2136972046598,550.3421192079029,0.7047438138541942,43,53,46,48
23151,328.9648150209253,550.7573477889362,0.7447215445517922,44,54,46,48
23251,329.55255169184045,551.2802284512295,0.7717209168536616,45,55,45,47
23347,330.52363898446333,552.0853966572018,0.8048578550793174,46,56,45,47
23447,330.8527231967958,552.6927940299694,0.8258457536545483,47,57,45,47
23547,330.6330727007823,552.1395278030175,0.8383483742996438,47,57,44,46
23647,330.49372323674424,552.1104406747381,0.8341555608704257,47,57,44,46
23747,330.541432011819,552.0142204463639,0.8328252382664666,47,57,45,47
23847,330.0937216342454,551.5128902443677,0.8095507620014893,46,56,45,47
23947,330.2996056296723,551.6630322056628,0.8084192078273891,46,56,45,47
24047,330.48340368818566,551.7463237142947,0.8054799892868078,46,56,45,47
24147,331.22273678972647,552.9883705837585,0.7957629767014343,46,56,45,47
24247,331.2318416390358,553.0295233361875,0.7820411656827074,45,55,45,47
24347,330.88509454000973,552.1195688036593,0.7824538469575727,45,55,45,47
24447,331.26105860977486,552.7062066815115,0.7814812220101891,45,55,45,47
24547,330.7101938405732,552.7505418334457,0.7579880988117588,45,55,46,48
24647,330.7885995570077,553.2340693731521,0.7260644817562674,44,54,46,48
24747,331.08726169453905,553.8050360826899,0.7143419794228242,44,54,46,48
24843,331.2396964839155,554.0602858382482,0.713976145253187,44,54,46,48
24943,331.13416330179626,554.37920245347,0.7034741972460332,43,53,46,48
25043,331.3086742278276,554.1601593061359,0.7101914559401334,43,53,46,48
25143,330.44337230087683,552.7314374447864,0.7039818448788069,43,53,46,48
25243,330.0816890112152,552.1586264589947,0.7059382757725803,43,53,46,48
25343,329.8849720508215,551.7999425185826,0.708625283784309,43,53,46,48
25443,329.69131718096264,551.1915092766574,0.7098792846674514,43,53,46,48
25534,329.6153971858147,550.5903143964509,0.7123241054575025,43,53,46,48
25643,329.5253464082987,550.0443788623368,0.7151272820750402,44,54,46,48
25743,329.5721250976393,550.1500126606753,0.7193278472969614,44,54,46,48
25843,329.432130269715,549.689619793568,0.7244727687446719,44,54,46,48
25943,329.35713747482424,549.3842911840844,0.7289219341903532,44,54,46,48
26043,329.5681862494383,549.7466925939868,0.7315585844788651,44,54,46,48
26143,329.9625441318203,550.4903079351378,0.7399037959751238,44,54,46,48
26259,330.44712677082913,550.8039197299158,0.7466064622740033,44,54,46,48
26340,331.04588872819915,551.441229708586,0.753642690154209,45,55,46,48
26439,331.38469652668437,551.7795584689102,0.7623801416485075,45,55,46,48
26531,331.8166970171783,552.2967969309432,0.772985124829189,45,55,45,47
26639,332.0222254505141,552.469418714868,0.7817783247512031,45,55,45,47
26739,331.8360716585038,552.1546791344384,0.7857690390871179,45,55,45,47
26840,331.8511226053516,552.155639559985,0.7930809881583523,46,56,45,47
26939,332.00203194504485,552.3460364867138,0.8005703253467147,46,56,45,47
27040,332.2184147779184,552.3886158689222,0.8046081606124338,46,56,45,47
27139,333.1646811639042,553.3029715172829,0.8279334166088531,47,57,45,47
27239,333.2962600859119,553.1815502080636,0.8441788287449744,47,57,44,46
27339,333.750079101137,553.3506638907292,0.8549072897508593,47,57,44,46
27439,333.35009911999623,552.265778271437,0.8653610654662715,48,58,44,46
27540,334.07581636836494,553.141412722824,0.8983094770580778,48,58,44,46
27626,334.4826713850828,553.4144343388983,0.945264134779581,50,60,43,45
27725,334.8894337619256,554.3123220349479,1.0115811768591805,52,62,42,44
27835,335.81378203402994,555.7804594512949,1.0826358248758154,53,63,41,43
27935,336.57774350105916,557.0155428932278,1.1585567335015534,56,66,40,42
28035,337.41392853320957,558.6138942926361,1.2150516629551142,57,67,39,41
28135,338.3725680675282,559.8330310664069,1.2773052550689739,59,69,38,40
28235,338.39336587995433,559.7508219980818,1.3249668943686026,60,70,37,39
28335,338.65044606353666,560.5265184535853,1.3791929198008805,61,71,37,39
28435,339.2042525655298,561.4380790756187,1.4503391472656912,63,73,36,38
28544,339.71739340562306,562.1142768540319,1.5504301683161688,66,76,34,36
28635,340.5621325321329,562.6471564176113,1.6656553783595731,69,79,33,35
28735,341.6421070208213,563.0414381220808,1.771535780586279,72,82,31,33
28835,343.2770291845337,564.798843451674,1.858591552321099,74,84,30,32
28935,345.42286358838754,566.9487669139448,2.030266539964903,79,89,27,29
29031,348.6065943089437,570.0667028807673,2.2077926994051107,84,94,25,27
29132,355.95972732371786,578.0398576309262,2.4608396810213202,91,101,21,23
29231,365.8522293204052,589.987902951872,2.6381206970847435,95,105,19,21
29332,,,,95,105,19,21
29432,408.30617626184403,643.1631023790775,3.091445908141358,108,5,12,14
29534,421.5385967567121,655.3240228913419,-2.904276497003902,2,12,8,10
29633,433.5680684605058,659.3126801272708,-2.484606616490546,14,24,2,4
29734,439.26166176314194,656.7949839205125,-2.10519264635268,24,34,109,111
29832,442.8035635247728,651.0267945763238,-1.741415481210052,34,44,104,106
29933,443.33837829375346,644.7342684427372,-1.341733435013796,45,55,98,100
30033,445.4014457094824,639.8451315807328,-0.75594650970943,60,70,90,92
30133,449.384083769245,637.1594175678101,-0.21722353184520185,75,85,82,84
30232,461.5853351279204,639.3011634583264,0.45743990318147004,93,103,73,75
30332,481.4802762514984,652.9308148363386,0.8133433980620575,103,113,67,69
30432,498.16396220919324,666.4385886086251,0.995026247269185,108,5,65,67
30529,511.2391453057978,677.018648618422,1.029151337365811,109,6,64,66
30627,522.762817052262,684.158039312678,1.003151327426255,108,5,65,67
30727,533.8728762927376,690.5934075013762,0.9463897661456896,106,3,65,67
30828,537.9932967561076,692.2714575495149,0.8516857397972184,104,1,67,69
30928,527.1525920753111,679.816632626454,0.8335510084809994,103,113,67,69
31027,515.2004061542622,675.528191623094,0.6397749318403266,98,108,70,72
31127,510.01139231100893,681.4726622985119,0.14593802241051565,85,95,77,79
31227,501.4927660203745,682.3222579315477,-0.521428782670493,67,77,87,89
31328,493.6424543628088,682.3483358571502,-1.1283498841140984,50,60,95,97
31422,489.59975356983847,692.6916417363684,-1.9690936426068835,28,38,107,109
31528,487.9302681246699,699.1683800604703,-2.666546631670235,9,19,4,6
31628,489.83718445673645,703.9269207255426,3.092807449502228,108,5,12,14
31727,493.3618000013522,706.2755598547167,2.74654786843315,98,108,17,19
31828,492.74966306066983,706.5772736552934,2.237054861653382,85,95,24,26
31914,495.90963044492634,708.6116479477691,1.7686730522276672,72,82,31,33
32015,499.7992887823192,710.9151120154011,0.9821270152290552,51,61,42,44
32124,503.3623127387383,703.8081414408484,0.42973916538912355,36,46,50,52
32224,504.7386304776178,698.3595769320666,0.13238686906808733,28,38,55,57
32324,502.1964435274185,694.599386410164,-0.18050504589587996,19,29,59,61
32424,498.46372281925835,688.6083985967147,-0.6874105075224601,6,16,66,68
32524,491.24700118310295,682.079137115619,-1.1570414688602646,106,3,73,75
32624,491.1572338952055,684.6945200848761,-1.0908865725454553,108,5,72,74
32724,,,,108,5,72,74
32825,,,,108,5,72,74
32926,543.4156337618513,721.9779300861305,2.6898844666237736,40,50,108,110
33024,548.2186169395078,712.6866279763802,-2.497896464542317,70,80,92,94
33124,558.1277263836785,699.4859301715921,-1.0449371378124415,109,6,72,74
33224,559.0662473486743,687.2164116277294,0.05444584376451005,26,36,56,58
33321,561.47350459552,681.5088626611712,0.7629849702515377,45,55,46,48
33420,561.3396842135667,680.074041613801,0.9172497610715951,49,59,43,45
33521,562.2134696443687,680.6435938628346,0.9219126089523844,49,59,43,45
33613,563.127087442744,681.2080849031205,0.8825555552570585,48,58,44,46
33720,562.490172004933,680.4577574031671,0.8393579971344169,47,57,44,46
33820,,,,47,57,44,46
33920,527.3330355144512,709.8116798440262,-2.6721325490726384,9,19,5,7
34020,514.5190883348783,711.4679464641872,2.521129947971351,92,102,20,22
34120,518.0225673430585,709.6969862864695,2.490526971409084,91,101,21,23
34220,520.010359372027,708.690824479877,2.5816053045925504,94,104,19,21
34320,520.2569365525325,708.0678270115532,2.623413218723928,95,105,19,21
34420,520.6636879936324,707.1675617860969,2.6981798370451373,97,107,18,20
34513,,,,97,107,18,20
34620,555.2379363477963,684.2749726010237,-0.6881370239733728,62,72,89,91
34715,556.9795880129756,687.6366729197357,-0.6317508092755729,64,74,88,90
34816,556.454110138977,686.2762208974916,-0.5559695902004032,66,76,87,89
34915,555.7271058310129,685.8520220626092,-0.5888631998968402,65,75,88,90
35016,,,,65,75,88,90
35116,526.567908090515,711.6778989725574,-3.1199509952661155,110,7,11,13
35215,525.833334842225,705.8857064894922,-2.9895376376405594,113,10,9,11
35315,526.2353913999574,707.4205009885607,-3.0018947406770833,113,10,9,11
35415,525.7478108669584,706.9921447782156,-2.988737913381519,113,10,9,11
35516,528.2657064215716,703.5999748615743,-2.6611392284732953,9,19,4,6
35616,533.1662799488405,697.4323625424785,-2.082701582013164,25,35,109,111
35715,540.8708605729539,695.9210898337983,-1.5949579689372646,38,48,102,104
35815,549.1028541082034,690.5175528650658,-0.9646660439804139,55,65,93,95
35915,561.397681778521,689.0050902470039,-0.23175364661511347,74,84,82,84
36013,573.245747002718,687.0638961199468,0.44632948821761825,93,103,73,75
36112,576.7132782012277,686.584280700481,0.8010983666408967,102,112,68,70
36212,567.0548367343573,685.3852812938003,0.7045909222146375,100,110,69,71
36312,,,,100,110,69,71
36412,,,,100,110,69,71
36507,,,,100,110,69,71
36616,,,,100,110,69,71
36719,,,,100,110,69,71
36820,,,,100,110,69,71
36922,,,,100,110,69,71
37024,,,,100,110,69,71
37126,,,,100,110,69,71
37227,,,,100,110,69,71
37327,,,,100,110,69,71
37431,,,,100,110,69,71
37531,,,,100,110,69,71
37628,,,,100,110,69,71
37729,,,,100,110,69,71
37831,,,,100,110,69,71
37911,,,,100,110,69,71
38041,,,,100,110,69,71
38134,,,,100,110,69,71
38234,,,,100,110,69,71
38335,,,,100,110,69,71
38430,,,,100,110,69,71
38537,,,,100,110,69,71
38637,,,,100,110,69,71
38730,,,,100,110,69,71
38842,,,,100,110,69,71
38935,,,,100,110,69,71
39034,,,,100,110,69,71
39140,,,,100,110,69,71
39241,,,,100,110,69,71
39318,,,,100,110,69,71
39443,,,,100,110,69,71
39543,,,,100,110,69,71
39647,,,,100,110,69,71
39725,,,,100,110,69,71
39847,,,,100,110,69,71
39940,,,,100,110,69,71
40044,,,,100,110,69,71
40144,,,,100,110,69,71
40245,,,,100,110,69,71
40332,,,,100,110,69,71
40442,,,,100,110,69,71
40539,,,,100,110,69,71
40625,,,,100,110,69,71
