[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Two different suns"

    [[setup.suns]]
    link_factor = 1.5
    green = 255
    azimuth = 90
    width = 11
    red = 100
    [[setup.suns]]
    blue = 255
    link_factor = -0.8
    green = 128
    azimuth = 180
    width = 3
    red = 41

[experiment]
datetime = 2023-12-10T11:48:13.535Z

ms,x,y,θ,start1,stop1,start2,stop2
55898,377.78298361054834,710.9220696244622,0.7517641257290202,101,111,68,70
55998,379.84746780387496,709.8198350067164,0.8807307769012624,105,2,66,68
56101,381.87127688633313,708.5778088189606,0.9429130568235052,106,3,66,68
56198,383.19238534151697,707.8918291034771,1.0081410937619,108,5,65,67
56298,384.81000993546365,706.7355099256838,1.089593413782245,110,7,63,65
56398,382.92261982706896,705.9642237039118,1.1364636210452694,111,8,63,65
56498,381.88771469110634,706.0778026036708,1.194523295417386,113,10,62,64
56598,382.6032392351837,705.9090208194056,1.184412595537986,113,10,62,64
56698,380.5449429618012,704.8380403827169,1.2006172027184205,113,10,62,64
56798,380.1527496413914,703.6881581685432,1.2053762400375434,113,10,62,64
56898,382.06005757288455,704.740270662469,1.228694506858691,1,11,61,63
56998,384.7937566444868,704.76998587359,1.2729339053478599,2,12,61,63
57103,387.7598602078913,703.3987876669202,1.1999866479807877,113,10,62,64
57198,387.97241350588683,698.3583145289407,1.000532176104635,108,5,65,67
57298,388.9194012222297,700.7825182462223,0.8545151234572084,104,1,67,69
57398,386.32978362947796,701.7713803010815,0.8312833810873492,103,113,67,69
57498,385.1507177133219,702.1883420843544,0.7885613644244442,102,112,68,70
57598,386.83373355588594,700.4356134865735,0.7624296428000245,101,111,68,70
57698,388.66382465650014,697.2168864285755,0.6489698353409072,98,108,70,72
57798,389.5345815189285,696.4055802551293,0.5916305170452643,97,107,71,73
57897,390.52551688806875,698.9165553754865,0.5610528873436693,96,106,71,73
57998,387.4965686602196,700.071159936698,0.5423948538887895,95,105,71,73
58101,385.93013057501076,699.7698914544136,0.48993304051862874,94,104,72,74
58198,386.11426264953207,698.7766409267003,0.4546213073755119,93,103,73,75
58298,385.8697939284219,696.1993582297293,0.468589767634572,93,103,72,74
58397,383.3545077847897,695.9565595404478,0.4960257717043146,94,104,72,74
58498,378.40415811112183,693.1953245758255,0.4862664547920203,94,104,72,74
