[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Three stationary suns"

    [[setup.suns]]
    link_factor = 0
    azimuth = 0
    width = 1
    red = 255
    [[setup.suns]]
    link_factor = 0
    green = 255
    azimuth = 90
    width = 1
    [[setup.suns]]
    blue = 255
    link_factor = 0
    azimuth = 180
    width = 1

[experiment]
datetime = 2023-12-11T12:25:25.045Z

ms,x,y,θ,start1,stop1,start2,stop2,start3,stop3
6774,,,,1,1,29,29,57,57
6873,,,,1,1,29,29,57,57
6973,,,,1,1,29,29,57,57
7075,,,,1,1,29,29,57,57
7174,,,,1,1,29,29,57,57
7275,,,,1,1,29,29,57,57
7372,,,,1,1,29,29,57,57
7474,,,,1,1,29,29,57,57
7573,,,,1,1,29,29,57,57
7673,,,,1,1,29,29,57,57
7771,,,,1,1,29,29,57,57
7875,,,,1,1,29,29,57,57
7973,,,,1,1,29,29,57,57
8075,,,,1,1,29,29,57,57
8171,,,,1,1,29,29,57,57
8273,,,,1,1,29,29,57,57
8373,,,,1,1,29,29,57,57
8474,,,,1,1,29,29,57,57
8574,,,,1,1,29,29,57,57
8676,,,,1,1,29,29,57,57
8773,,,,1,1,29,29,57,57
8874,,,,1,1,29,29,57,57
8971,,,,1,1,29,29,57,57
9073,,,,1,1,29,29,57,57
9172,,,,1,1,29,29,57,57
9272,,,,1,1,29,29,57,57
9373,,,,1,1,29,29,57,57
9470,,,,1,1,29,29,57,57
9570,,,,1,1,29,29,57,57
9672,,,,1,1,29,29,57,57
9773,,,,1,1,29,29,57,57
9871,,,,1,1,29,29,57,57
9970,,,,1,1,29,29,57,57
10075,,,,1,1,29,29,57,57
10173,,,,1,1,29,29,57,57
10272,,,,1,1,29,29,57,57
10373,,,,1,1,29,29,57,57
10471,,,,1,1,29,29,57,57
10572,,,,1,1,29,29,57,57
10673,,,,1,1,29,29,57,57
10772,,,,1,1,29,29,57,57
10873,,,,1,1,29,29,57,57
10973,,,,1,1,29,29,57,57
11074,,,,1,1,29,29,57,57
11173,,,,1,1,29,29,57,57
11273,,,,1,1,29,29,57,57
11372,,,,1,1,29,29,57,57
11473,,,,1,1,29,29,57,57
11575,,,,1,1,29,29,57,57
11674,,,,1,1,29,29,57,57
11772,,,,1,1,29,29,57,57
11871,,,,1,1,29,29,57,57
11974,,,,1,1,29,29,57,57
12072,,,,1,1,29,29,57,57
12173,,,,1,1,29,29,57,57
12274,,,,1,1,29,29,57,57
12372,,,,1,1,29,29,57,57
12473,,,,1,1,29,29,57,57
12574,,,,1,1,29,29,57,57
12675,,,,1,1,29,29,57,57
12775,,,,1,1,29,29,57,57
12874,,,,1,1,29,29,57,57
12975,,,,1,1,29,29,57,57
13076,,,,1,1,29,29,57,57
13174,,,,1,1,29,29,57,57
13274,,,,1,1,29,29,57,57
13375,,,,1,1,29,29,57,57
13474,,,,1,1,29,29,57,57
13576,,,,1,1,29,29,57,57
13673,,,,1,1,29,29,57,57
13775,,,,1,1,29,29,57,57
13872,,,,1,1,29,29,57,57
13975,,,,1,1,29,29,57,57
14076,,,,1,1,29,29,57,57
14174,,,,1,1,29,29,57,57
14275,,,,1,1,29,29,57,57
14373,,,,1,1,29,29,57,57
14472,,,,1,1,29,29,57,57
14573,,,,1,1,29,29,57,57
14674,,,,1,1,29,29,57,57
14775,,,,1,1,29,29,57,57
14874,,,,1,1,29,29,57,57
14974,,,,1,1,29,29,57,57
15078,,,,1,1,29,29,57,57
15174,,,,1,1,29,29,57,57
15276,,,,1,1,29,29,57,57
15375,,,,1,1,29,29,57,57
15475,,,,1,1,29,29,57,57
15573,,,,1,1,29,29,57,57
15675,,,,1,1,29,29,57,57
15775,,,,1,1,29,29,57,57
15876,,,,1,1,29,29,57,57
15974,,,,1,1,29,29,57,57
16075,,,,1,1,29,29,57,57
16172,,,,1,1,29,29,57,57
16272,,,,1,1,29,29,57,57
16374,,,,1,1,29,29,57,57
16472,,,,1,1,29,29,57,57
16571,,,,1,1,29,29,57,57
16672,,,,1,1,29,29,57,57
16773,,,,1,1,29,29,57,57
16873,,,,1,1,29,29,57,57
16972,,,,1,1,29,29,57,57
17076,,,,1,1,29,29,57,57
17170,,,,1,1,29,29,57,57
17273,,,,1,1,29,29,57,57
17370,,,,1,1,29,29,57,57
17473,,,,1,1,29,29,57,57
17574,,,,1,1,29,29,57,57
17672,,,,1,1,29,29,57,57
17774,,,,1,1,29,29,57,57
17874,,,,1,1,29,29,57,57
17974,,,,1,1,29,29,57,57
18077,,,,1,1,29,29,57,57
18175,,,,1,1,29,29,57,57
18273,,,,1,1,29,29,57,57
18374,,,,1,1,29,29,57,57
18476,,,,1,1,29,29,57,57
18576,,,,1,1,29,29,57,57
18673,,,,1,1,29,29,57,57
18773,,,,1,1,29,29,57,57
18874,,,,1,1,29,29,57,57
18974,,,,1,1,29,29,57,57
19074,,,,1,1,29,29,57,57
19172,,,,1,1,29,29,57,57
19273,,,,1,1,29,29,57,57
19373,,,,1,1,29,29,57,57
19474,,,,1,1,29,29,57,57
19573,,,,1,1,29,29,57,57
19675,,,,1,1,29,29,57,57
19774,,,,1,1,29,29,57,57
19875,,,,1,1,29,29,57,57
19975,,,,1,1,29,29,57,57
20075,,,,1,1,29,29,57,57
20173,,,,1,1,29,29,57,57
20273,,,,1,1,29,29,57,57
20375,,,,1,1,29,29,57,57
20472,,,,1,1,29,29,57,57
20574,,,,1,1,29,29,57,57
20676,,,,1,1,29,29,57,57
20775,,,,1,1,29,29,57,57
20873,,,,1,1,29,29,57,57
20975,,,,1,1,29,29,57,57
21054,,,,1,1,29,29,57,57
21152,,,,1,1,29,29,57,57
21280,,,,1,1,29,29,57,57
21373,,,,1,1,29,29,57,57
21486,,,,1,1,29,29,57,57
21582,,,,1,1,29,29,57,57
21653,,,,1,1,29,29,57,57
21777,,,,1,1,29,29,57,57
21874,,,,1,1,29,29,57,57
21976,,,,1,1,29,29,57,57
22078,,,,1,1,29,29,57,57
22178,,,,1,1,29,29,57,57
22284,,,,1,1,29,29,57,57
22374,,,,1,1,29,29,57,57
22474,,,,1,1,29,29,57,57
22574,,,,1,1,29,29,57,57
22674,,,,1,1,29,29,57,57
22773,,,,1,1,29,29,57,57
22876,,,,1,1,29,29,57,57
22975,,,,1,1,29,29,57,57
23077,,,,1,1,29,29,57,57
23174,,,,1,1,29,29,57,57
23275,,,,1,1,29,29,57,57
23374,,,,1,1,29,29,57,57
23475,,,,1,1,29,29,57,57
23574,,,,1,1,29,29,57,57
23676,,,,1,1,29,29,57,57
23774,,,,1,1,29,29,57,57
23877,,,,1,1,29,29,57,57
23975,,,,1,1,29,29,57,57
24077,,,,1,1,29,29,57,57
24173,,,,1,1,29,29,57,57
24274,,,,1,1,29,29,57,57
24374,,,,1,1,29,29,57,57
24475,,,,1,1,29,29,57,57
24575,,,,1,1,29,29,57,57
24674,,,,1,1,29,29,57,57
24772,,,,1,1,29,29,57,57
24873,,,,1,1,29,29,57,57
24973,,,,1,1,29,29,57,57
25076,,,,1,1,29,29,57,57
25175,,,,1,1,29,29,57,57
25272,,,,1,1,29,29,57,57
25374,,,,1,1,29,29,57,57
25475,,,,1,1,29,29,57,57
25574,,,,1,1,29,29,57,57
25673,,,,1,1,29,29,57,57
25774,,,,1,1,29,29,57,57
25873,,,,1,1,29,29,57,57
25974,,,,1,1,29,29,57,57
26076,,,,1,1,29,29,57,57
26172,,,,1,1,29,29,57,57
26273,,,,1,1,29,29,57,57
26374,,,,1,1,29,29,57,57
26474,,,,1,1,29,29,57,57
26574,,,,1,1,29,29,57,57
26673,,,,1,1,29,29,57,57
26774,,,,1,1,29,29,57,57
26876,,,,1,1,29,29,57,57
26974,,,,1,1,29,29,57,57
27076,,,,1,1,29,29,57,57
27174,,,,1,1,29,29,57,57
27277,,,,1,1,29,29,57,57
27374,,,,1,1,29,29,57,57
27473,,,,1,1,29,29,57,57
27575,,,,1,1,29,29,57,57
27674,,,,1,1,29,29,57,57
27774,,,,1,1,29,29,57,57
27876,,,,1,1,29,29,57,57
27975,,,,1,1,29,29,57,57
28077,,,,1,1,29,29,57,57
28175,,,,1,1,29,29,57,57
28274,,,,1,1,29,29,57,57
28372,,,,1,1,29,29,57,57
28474,,,,1,1,29,29,57,57
28573,,,,1,1,29,29,57,57
28677,,,,1,1,29,29,57,57
28774,,,,1,1,29,29,57,57
28875,,,,1,1,29,29,57,57
28974,,,,1,1,29,29,57,57
29075,,,,1,1,29,29,57,57
29173,,,,1,1,29,29,57,57
29273,,,,1,1,29,29,57,57
29375,,,,1,1,29,29,57,57
29474,,,,1,1,29,29,57,57
29577,,,,1,1,29,29,57,57
29673,,,,1,1,29,29,57,57
29773,,,,1,1,29,29,57,57
29875,,,,1,1,29,29,57,57
29975,,,,1,1,29,29,57,57
30073,,,,1,1,29,29,57,57
30174,,,,1,1,29,29,57,57
30275,,,,1,1,29,29,57,57
30374,,,,1,1,29,29,57,57
30474,,,,1,1,29,29,57,57
30575,,,,1,1,29,29,57,57
30675,,,,1,1,29,29,57,57
30774,,,,1,1,29,29,57,57
30876,,,,1,1,29,29,57,57
30973,,,,1,1,29,29,57,57
31073,,,,1,1,29,29,57,57
31173,,,,1,1,29,29,57,57
31276,,,,1,1,29,29,57,57
31375,,,,1,1,29,29,57,57
31473,,,,1,1,29,29,57,57
31574,,,,1,1,29,29,57,57
31676,,,,1,1,29,29,57,57
31775,,,,1,1,29,29,57,57
31875,,,,1,1,29,29,57,57
31975,,,,1,1,29,29,57,57
32074,,,,1,1,29,29,57,57
32174,,,,1,1,29,29,57,57
32275,,,,1,1,29,29,57,57
32372,,,,1,1,29,29,57,57
32476,,,,1,1,29,29,57,57
32577,,,,1,1,29,29,57,57
32673,,,,1,1,29,29,57,57
32773,,,,1,1,29,29,57,57
32874,,,,1,1,29,29,57,57
32974,,,,1,1,29,29,57,57
33076,,,,1,1,29,29,57,57
33174,,,,1,1,29,29,57,57
33274,,,,1,1,29,29,57,57
33374,,,,1,1,29,29,57,57
33474,,,,1,1,29,29,57,57
33574,,,,1,1,29,29,57,57
33676,,,,1,1,29,29,57,57
33774,,,,1,1,29,29,57,57
33875,,,,1,1,29,29,57,57
33972,,,,1,1,29,29,57,57
34074,,,,1,1,29,29,57,57
34176,,,,1,1,29,29,57,57
34275,,,,1,1,29,29,57,57
34375,,,,1,1,29,29,57,57
34473,,,,1,1,29,29,57,57
34575,,,,1,1,29,29,57,57
34671,,,,1,1,29,29,57,57
34772,,,,1,1,29,29,57,57
34872,,,,1,1,29,29,57,57
34972,,,,1,1,29,29,57,57
35075,,,,1,1,29,29,57,57
35176,,,,1,1,29,29,57,57
35276,,,,1,1,29,29,57,57
35374,,,,1,1,29,29,57,57
35471,,,,1,1,29,29,57,57
35573,,,,1,1,29,29,57,57
35675,,,,1,1,29,29,57,57
35774,,,,1,1,29,29,57,57
35874,,,,1,1,29,29,57,57
35976,,,,1,1,29,29,57,57
36076,,,,1,1,29,29,57,57
36174,,,,1,1,29,29,57,57
36273,,,,1,1,29,29,57,57
36374,,,,1,1,29,29,57,57
36474,,,,1,1,29,29,57,57
36576,,,,1,1,29,29,57,57
36675,,,,1,1,29,29,57,57
36775,,,,1,1,29,29,57,57
36874,,,,1,1,29,29,57,57
36972,,,,1,1,29,29,57,57
37076,,,,1,1,29,29,57,57
37167,,,,1,1,29,29,57,57
37273,,,,1,1,29,29,57,57
37374,,,,1,1,29,29,57,57
37476,,,,1,1,29,29,57,57
37574,,,,1,1,29,29,57,57
37675,,,,1,1,29,29,57,57
37775,,,,1,1,29,29,57,57
37874,,,,1,1,29,29,57,57
37976,,,,1,1,29,29,57,57
38078,,,,1,1,29,29,57,57
38173,,,,1,1,29,29,57,57
38273,,,,1,1,29,29,57,57
38371,,,,1,1,29,29,57,57
38473,,,,1,1,29,29,57,57
38574,,,,1,1,29,29,57,57
38676,,,,1,1,29,29,57,57
38773,,,,1,1,29,29,57,57
38874,,,,1,1,29,29,57,57
38975,,,,1,1,29,29,57,57
39074,,,,1,1,29,29,57,57
39175,,,,1,1,29,29,57,57
39274,,,,1,1,29,29,57,57
39374,,,,1,1,29,29,57,57
39473,,,,1,1,29,29,57,57
39572,,,,1,1,29,29,57,57
39672,,,,1,1,29,29,57,57
39775,,,,1,1,29,29,57,57
39877,,,,1,1,29,29,57,57
39975,,,,1,1,29,29,57,57
40076,,,,1,1,29,29,57,57
40175,,,,1,1,29,29,57,57
40274,,,,1,1,29,29,57,57
40375,,,,1,1,29,29,57,57
40473,,,,1,1,29,29,57,57
40574,,,,1,1,29,29,57,57
40675,,,,1,1,29,29,57,57
40774,,,,1,1,29,29,57,57
40875,,,,1,1,29,29,57,57
40974,,,,1,1,29,29,57,57
41077,,,,1,1,29,29,57,57
41174,,,,1,1,29,29,57,57
41273,,,,1,1,29,29,57,57
41375,,,,1,1,29,29,57,57
41474,,,,1,1,29,29,57,57
41574,,,,1,1,29,29,57,57
41675,,,,1,1,29,29,57,57
41775,,,,1,1,29,29,57,57
41876,,,,1,1,29,29,57,57
41975,,,,1,1,29,29,57,57
42076,,,,1,1,29,29,57,57
42175,,,,1,1,29,29,57,57
42274,,,,1,1,29,29,57,57
42374,,,,1,1,29,29,57,57
42473,,,,1,1,29,29,57,57
42575,,,,1,1,29,29,57,57
42675,,,,1,1,29,29,57,57
42774,,,,1,1,29,29,57,57
42876,,,,1,1,29,29,57,57
42974,,,,1,1,29,29,57,57
43078,,,,1,1,29,29,57,57
43172,,,,1,1,29,29,57,57
43274,,,,1,1,29,29,57,57
43374,,,,1,1,29,29,57,57
43475,,,,1,1,29,29,57,57
43576,,,,1,1,29,29,57,57
43676,,,,1,1,29,29,57,57
43772,,,,1,1,29,29,57,57
43874,,,,1,1,29,29,57,57
43974,,,,1,1,29,29,57,57
44076,,,,1,1,29,29,57,57
44175,,,,1,1,29,29,57,57
44273,,,,1,1,29,29,57,57
44375,,,,1,1,29,29,57,57
44473,,,,1,1,29,29,57,57
44574,,,,1,1,29,29,57,57
44672,,,,1,1,29,29,57,57
44775,,,,1,1,29,29,57,57
44875,,,,1,1,29,29,57,57
44972,,,,1,1,29,29,57,57
45076,,,,1,1,29,29,57,57
45173,,,,1,1,29,29,57,57
45274,,,,1,1,29,29,57,57
45375,,,,1,1,29,29,57,57
45475,,,,1,1,29,29,57,57
45573,,,,1,1,29,29,57,57
45676,,,,1,1,29,29,57,57
45775,,,,1,1,29,29,57,57
45875,,,,1,1,29,29,57,57
45975,,,,1,1,29,29,57,57
46075,,,,1,1,29,29,57,57
46174,,,,1,1,29,29,57,57
46276,,,,1,1,29,29,57,57
46374,,,,1,1,29,29,57,57
46474,,,,1,1,29,29,57,57
46574,,,,1,1,29,29,57,57
46674,,,,1,1,29,29,57,57
46774,,,,1,1,29,29,57,57
46875,,,,1,1,29,29,57,57
46974,,,,1,1,29,29,57,57
47074,,,,1,1,29,29,57,57
47173,,,,1,1,29,29,57,57
47275,,,,1,1,29,29,57,57
47374,,,,1,1,29,29,57,57
47476,,,,1,1,29,29,57,57
47575,,,,1,1,29,29,57,57
47676,,,,1,1,29,29,57,57
47775,,,,1,1,29,29,57,57
47876,,,,1,1,29,29,57,57
47975,,,,1,1,29,29,57,57
48075,,,,1,1,29,29,57,57
48174,,,,1,1,29,29,57,57
48273,,,,1,1,29,29,57,57
48372,,,,1,1,29,29,57,57
48473,,,,1,1,29,29,57,57
48572,,,,1,1,29,29,57,57
48675,,,,1,1,29,29,57,57
48774,,,,1,1,29,29,57,57
48875,,,,1,1,29,29,57,57
48971,,,,1,1,29,29,57,57
49075,,,,1,1,29,29,57,57
49175,,,,1,1,29,29,57,57
49274,,,,1,1,29,29,57,57
49375,,,,1,1,29,29,57,57
49475,,,,1,1,29,29,57,57
49574,,,,1,1,29,29,57,57
49674,,,,1,1,29,29,57,57
49772,,,,1,1,29,29,57,57
49876,,,,1,1,29,29,57,57
49975,,,,1,1,29,29,57,57
50079,,,,1,1,29,29,57,57
50172,,,,1,1,29,29,57,57
50276,,,,1,1,29,29,57,57
50375,,,,1,1,29,29,57,57
50473,,,,1,1,29,29,57,57
50572,,,,1,1,29,29,57,57
50672,,,,1,1,29,29,57,57
50775,,,,1,1,29,29,57,57
50873,,,,1,1,29,29,57,57
50975,,,,1,1,29,29,57,57
51077,,,,1,1,29,29,57,57
51175,,,,1,1,29,29,57,57
51276,,,,1,1,29,29,57,57
51374,,,,1,1,29,29,57,57
51473,,,,1,1,29,29,57,57
51575,,,,1,1,29,29,57,57
51674,,,,1,1,29,29,57,57
51776,,,,1,1,29,29,57,57
51874,,,,1,1,29,29,57,57
51975,,,,1,1,29,29,57,57
52079,,,,1,1,29,29,57,57
52175,,,,1,1,29,29,57,57
52276,,,,1,1,29,29,57,57
52374,,,,1,1,29,29,57,57
52472,,,,1,1,29,29,57,57
52575,,,,1,1,29,29,57,57
52676,,,,1,1,29,29,57,57
52776,,,,1,1,29,29,57,57
52875,,,,1,1,29,29,57,57
52973,,,,1,1,29,29,57,57
53077,,,,1,1,29,29,57,57
53173,,,,1,1,29,29,57,57
53275,,,,1,1,29,29,57,57
53376,,,,1,1,29,29,57,57
53474,,,,1,1,29,29,57,57
53574,,,,1,1,29,29,57,57
53676,,,,1,1,29,29,57,57
53775,,,,1,1,29,29,57,57
53874,,,,1,1,29,29,57,57
53973,,,,1,1,29,29,57,57
54075,,,,1,1,29,29,57,57
54173,,,,1,1,29,29,57,57
54274,,,,1,1,29,29,57,57
54375,,,,1,1,29,29,57,57
54475,,,,1,1,29,29,57,57
54575,,,,1,1,29,29,57,57
54675,,,,1,1,29,29,57,57
54775,,,,1,1,29,29,57,57
54873,,,,1,1,29,29,57,57
54975,,,,1,1,29,29,57,57
55079,,,,1,1,29,29,57,57
55175,,,,1,1,29,29,57,57
55274,,,,1,1,29,29,57,57
55374,,,,1,1,29,29,57,57
55478,,,,1,1,29,29,57,57
55576,,,,1,1,29,29,57,57
55676,,,,1,1,29,29,57,57
55774,,,,1,1,29,29,57,57
55874,,,,1,1,29,29,57,57
55977,,,,1,1,29,29,57,57
56076,,,,1,1,29,29,57,57
56176,,,,1,1,29,29,57,57
56275,,,,1,1,29,29,57,57
56375,,,,1,1,29,29,57,57
56475,,,,1,1,29,29,57,57
56575,,,,1,1,29,29,57,57
56676,,,,1,1,29,29,57,57
56775,,,,1,1,29,29,57,57
56874,,,,1,1,29,29,57,57
56974,,,,1,1,29,29,57,57
57084,,,,1,1,29,29,57,57
57175,,,,1,1,29,29,57,57
57276,,,,1,1,29,29,57,57
57372,,,,1,1,29,29,57,57
57476,,,,1,1,29,29,57,57
57576,,,,1,1,29,29,57,57
57675,,,,1,1,29,29,57,57
57776,,,,1,1,29,29,57,57
57877,,,,1,1,29,29,57,57
57976,,,,1,1,29,29,57,57
58081,,,,1,1,29,29,57,57
58175,,,,1,1,29,29,57,57
58275,,,,1,1,29,29,57,57
58375,,,,1,1,29,29,57,57
58476,,,,1,1,29,29,57,57
58575,,,,1,1,29,29,57,57
58676,,,,1,1,29,29,57,57
58774,,,,1,1,29,29,57,57
58876,,,,1,1,29,29,57,57
58975,,,,1,1,29,29,57,57
59081,,,,1,1,29,29,57,57
59174,,,,1,1,29,29,57,57
59275,,,,1,1,29,29,57,57
59373,,,,1,1,29,29,57,57
59476,,,,1,1,29,29,57,57
59576,,,,1,1,29,29,57,57
59675,,,,1,1,29,29,57,57
59777,,,,1,1,29,29,57,57
59874,,,,1,1,29,29,57,57
59976,,,,1,1,29,29,57,57
60076,,,,1,1,29,29,57,57
60174,,,,1,1,29,29,57,57
60277,,,,1,1,29,29,57,57
60376,,,,1,1,29,29,57,57
60474,,,,1,1,29,29,57,57
60574,,,,1,1,29,29,57,57
60676,,,,1,1,29,29,57,57
60776,,,,1,1,29,29,57,57
60876,,,,1,1,29,29,57,57
60974,,,,1,1,29,29,57,57
61078,,,,1,1,29,29,57,57
61174,,,,1,1,29,29,57,57
61273,,,,1,1,29,29,57,57
61375,,,,1,1,29,29,57,57
61475,,,,1,1,29,29,57,57
61576,,,,1,1,29,29,57,57
61675,,,,1,1,29,29,57,57
61776,,,,1,1,29,29,57,57
61876,,,,1,1,29,29,57,57
61974,,,,1,1,29,29,57,57
62076,,,,1,1,29,29,57,57
62174,,,,1,1,29,29,57,57
62275,,,,1,1,29,29,57,57
62374,,,,1,1,29,29,57,57
62476,,,,1,1,29,29,57,57
62576,,,,1,1,29,29,57,57
62676,,,,1,1,29,29,57,57
62777,,,,1,1,29,29,57,57
62876,,,,1,1,29,29,57,57
62975,,,,1,1,29,29,57,57
63077,,,,1,1,29,29,57,57
63172,,,,1,1,29,29,57,57
63276,,,,1,1,29,29,57,57
63376,,,,1,1,29,29,57,57
63477,,,,1,1,29,29,57,57
63574,,,,1,1,29,29,57,57
63676,,,,1,1,29,29,57,57
63774,,,,1,1,29,29,57,57
63878,,,,1,1,29,29,57,57
63976,,,,1,1,29,29,57,57
64077,,,,1,1,29,29,57,57
64176,,,,1,1,29,29,57,57
64273,,,,1,1,29,29,57,57
64354,,,,1,1,29,29,57,57
64454,,,,1,1,29,29,57,57
64568,,,,1,1,29,29,57,57
64675,,,,1,1,29,29,57,57
64774,,,,1,1,29,29,57,57
64874,,,,1,1,29,29,57,57
64975,,,,1,1,29,29,57,57
65078,,,,1,1,29,29,57,57
65176,,,,1,1,29,29,57,57
65276,,,,1,1,29,29,57,57
65373,,,,1,1,29,29,57,57
65474,,,,1,1,29,29,57,57
65577,,,,1,1,29,29,57,57
65675,,,,1,1,29,29,57,57
65777,,,,1,1,29,29,57,57
65875,,,,1,1,29,29,57,57
65976,,,,1,1,29,29,57,57
66077,,,,1,1,29,29,57,57
66177,,,,1,1,29,29,57,57
66274,,,,1,1,29,29,57,57
66377,,,,1,1,29,29,57,57
66474,,,,1,1,29,29,57,57
66574,,,,1,1,29,29,57,57
66676,,,,1,1,29,29,57,57
66777,,,,1,1,29,29,57,57
66874,,,,1,1,29,29,57,57
66975,,,,1,1,29,29,57,57
67073,,,,1,1,29,29,57,57
67176,,,,1,1,29,29,57,57
67276,,,,1,1,29,29,57,57
67376,,,,1,1,29,29,57,57
67475,,,,1,1,29,29,57,57
67577,,,,1,1,29,29,57,57
67675,,,,1,1,29,29,57,57
67775,,,,1,1,29,29,57,57
67878,,,,1,1,29,29,57,57
67976,,,,1,1,29,29,57,57
68077,,,,1,1,29,29,57,57
68174,,,,1,1,29,29,57,57
68277,,,,1,1,29,29,57,57
68374,,,,1,1,29,29,57,57
68476,,,,1,1,29,29,57,57
68575,,,,1,1,29,29,57,57
68677,,,,1,1,29,29,57,57
68775,,,,1,1,29,29,57,57
68875,,,,1,1,29,29,57,57
68976,,,,1,1,29,29,57,57
69077,,,,1,1,29,29,57,57
69176,,,,1,1,29,29,57,57
69276,,,,1,1,29,29,57,57
69377,,,,1,1,29,29,57,57
69473,,,,1,1,29,29,57,57
69576,,,,1,1,29,29,57,57
69676,,,,1,1,29,29,57,57
69773,,,,1,1,29,29,57,57
69876,,,,1,1,29,29,57,57
69973,,,,1,1,29,29,57,57
70077,,,,1,1,29,29,57,57
70176,,,,1,1,29,29,57,57
70276,,,,1,1,29,29,57,57
70376,,,,1,1,29,29,57,57
70476,,,,1,1,29,29,57,57
70575,,,,1,1,29,29,57,57
70674,,,,1,1,29,29,57,57
70777,,,,1,1,29,29,57,57
70877,,,,1,1,29,29,57,57
70977,,,,1,1,29,29,57,57
71076,,,,1,1,29,29,57,57
71174,,,,1,1,29,29,57,57
71276,,,,1,1,29,29,57,57
71373,,,,1,1,29,29,57,57
71476,,,,1,1,29,29,57,57
71577,,,,1,1,29,29,57,57
71676,,,,1,1,29,29,57,57
71778,,,,1,1,29,29,57,57
71874,,,,1,1,29,29,57,57
71977,,,,1,1,29,29,57,57
72076,,,,1,1,29,29,57,57
72175,,,,1,1,29,29,57,57
72274,,,,1,1,29,29,57,57
72373,,,,1,1,29,29,57,57
72474,,,,1,1,29,29,57,57
72577,,,,1,1,29,29,57,57
72675,,,,1,1,29,29,57,57
72776,,,,1,1,29,29,57,57
72878,,,,1,1,29,29,57,57
72973,,,,1,1,29,29,57,57
73081,,,,1,1,29,29,57,57
73175,,,,1,1,29,29,57,57
73273,,,,1,1,29,29,57,57
73373,,,,1,1,29,29,57,57
73474,,,,1,1,29,29,57,57
73571,,,,1,1,29,29,57,57
73674,,,,1,1,29,29,57,57
73775,,,,1,1,29,29,57,57
73877,,,,1,1,29,29,57,57
73974,,,,1,1,29,29,57,57
74075,,,,1,1,29,29,57,57
74175,,,,1,1,29,29,57,57
74272,,,,1,1,29,29,57,57
