[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Crazy"

    [[setup.suns]]
    link_factor = 2
    green = 255
    width = 11
    [[setup.suns]]
    blue = 255
    link_factor = 1
    azimuth = 50
    [[setup.suns]]
    link_factor = 0
    azimuth = 100
    red = 255
    [[setup.suns]]
    link_factor = -1
    green = 255
    azimuth = 150
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = -2
    azimuth = 200
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = 0.5
    green = 255
    azimuth = 250
    [[setup.suns]]
    blue = 255
    link_factor = -0.5
    green = 255
    azimuth = 300
    red = 255

[experiment]
datetime = 2023-12-11T13:12:08.641Z

ms,x,y,θ,start1,stop1,start2,stop2,start3,stop3,start4,stop4,start5,stop5,start6,stop6,start7,stop7
612,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
711,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
819,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
914,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1012,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1114,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1210,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1316,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1429,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1518,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1611,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1718,325.5694020770779,592.8865366388328,-1.7250121436924954,47,57,99,99,32,32,79,79,13,13,64,64,111,111
1797,342.4530947513226,604.2179341001754,-1.5428408564947984,54,64,102,102,32,32,76,76,6,6,66,66,109,109
1892,359.82314028380324,616.7537141258333,-1.194959019680487,66,76,108,108,32,32,70,70,107,107,69,69,106,106
1992,370.3615340497216,619.4171822642326,-1.047770299275429,71,81,111,111,32,32,67,67,101,101,70,70,105,105
2092,370.6664402981214,619.6997965141045,-0.788409041227531,81,91,3,3,32,32,62,62,92,92,72,72,102,102
2193,371.12816645875677,620.6849319074884,-0.4281671811222136,94,104,9,9,32,32,56,56,79,79,76,76,99,99
2292,373.75407393255887,623.1024630358502,0.08809491063949254,112,9,18,18,32,32,46,46,61,61,80,80,94,94
2393,373.53062262835977,624.1278356529059,0.3217506361221766,8,18,22,22,32,32,42,42,52,52,82,82,92,92
2493,377.52414842430596,623.5773010553924,0.532882006535384,15,25,26,26,32,32,38,38,45,45,84,84,90,90
2593,382.1918571352305,622.1785076457264,0.9882805640972796,32,42,34,34,32,32,30,30,28,28,88,88,86,86
2692,384.2492462994724,622.2309096866161,1.4104151902062496,47,57,42,42,32,32,23,23,13,13,92,92,82,82
2792,382.3715330527893,622.0546082286203,1.6100236543870146,54,64,46,46,32,32,19,19,6,6,94,94,81,81
2893,378.72471996319155,623.0648376006251,1.7000253924866564,57,67,47,47,32,32,18,18,3,3,95,95,80,80
2992,379.3295136865463,623.2601647242972,1.708189810294472,57,67,47,47,32,32,17,17,2,2,95,95,80,80
3093,382.1574271660852,621.8742943098217,1.5363959751697607,51,61,44,44,32,32,20,20,9,9,93,93,81,81
3192,389.2213956291635,620.3657373738923,1.3426451321443633,44,54,41,41,32,32,24,24,15,15,92,92,83,83
3293,394.20542919040946,618.1290236409134,1.0325744456756563,33,43,35,35,32,32,30,30,27,27,89,89,86,86
3393,399.15279449403977,616.8662677943964,0.8386139560016794,26,36,32,32,32,32,33,33,34,34,87,87,88,88
3493,399.9968150882593,616.5660958105124,0.5994626022850522,18,28,27,27,32,32,37,37,42,42,85,85,90,90
3593,400.0499185656953,617.6420208575329,0.34576258568787055,8,18,23,23,32,32,42,42,51,51,83,83,92,92
3693,401.38813826478327,617.8092703912395,-0.0871776553814076,106,3,15,15,32,32,50,50,67,67,79,79,96,96
3793,403.13066018669576,616.8781853182629,-0.3151567340731311,98,108,11,11,32,32,54,54,75,75,77,77,98,98
3892,400.66927178644085,616.5522800913728,-0.576120362894124,88,98,6,6,32,32,58,58,85,85,74,74,100,100
3993,398.46351307908117,617.5301640687944,-1.011412246835283,73,83,112,112,32,32,66,66,100,100,70,70,104,104
4092,397.1904466757612,618.1472657952107,-1.2128678997809956,65,75,108,108,32,32,70,70,107,107,69,69,106,106
4192,397.2862904861354,617.3493195001153,-1.4860509928704664,56,66,103,103,32,32,75,75,4,4,66,66,109,109
4292,397.99292214017896,615.1284969013883,-1.7728495550479302,45,55,98,98,32,32,80,80,15,15,64,64,111,111
4392,396.83761530785074,612.6408350677523,-2.312976337927929,26,36,88,88,32,32,90,90,34,34,59,59,3,3
4493,400.43117036606714,612.6260855312212,-2.7759029315011188,9,19,80,80,32,32,98,98,51,51,55,55,7,7
4593,406.4470409212983,606.9640550399237,-2.841052209657064,7,17,79,79,32,32,99,99,53,53,54,54,8,8
4692,,,,7,17,79,79,32,32,99,99,53,53,54,54,8,8
4792,,,,7,17,79,79,32,32,99,99,53,53,54,54,8,8
4892,,,,7,17,79,79,32,32,99,99,53,53,54,54,8,8
4993,,,,7,17,79,79,32,32,99,99,53,53,54,54,8,8
5093,,,,7,17,79,79,32,32,99,99,53,53,54,54,8,8
5195,,,,7,17,79,79,32,32,99,99,53,53,54,54,8,8
5297,,,,7,17,79,79,32,32,99,99,53,53,54,54,8,8
5395,,,,7,17,79,79,32,32,99,99,53,53,54,54,8,8
5496,,,,7,17,79,79,32,32,99,99,53,53,54,54,8,8
