[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Crazy"

    [[setup.suns]]
    link_factor = 2
    green = 255
    width = 11
    [[setup.suns]]
    blue = 255
    link_factor = 1
    azimuth = 50
    [[setup.suns]]
    link_factor = 0
    azimuth = 100
    red = 255
    [[setup.suns]]
    link_factor = -1
    green = 255
    azimuth = 150
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = -2
    azimuth = 200
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = 0.5
    green = 255
    azimuth = 250
    [[setup.suns]]
    blue = 255
    link_factor = -0.5
    green = 255
    azimuth = 300
    red = 255

[experiment]
datetime = 2023-12-09T21:51:15.201Z

ms,x,y,θ,start1,stop1,start2,stop2,start3,stop3,start4,stop4,start5,stop5,start6,stop6,start7,stop7
1176,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1197,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1218,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1213,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1236,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1371,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1467,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1553,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1669,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1762,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1849,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1970,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2047,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2163,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2260,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2359,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2460,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2562,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2638,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2766,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2838,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2966,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3063,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3161,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3262,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3360,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3461,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3533,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3658,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3878,328.1319944183597,626.2122558571464,-1.5402707475888977,62,72,106,106,32,32,72,72,111,111,68,68,107,107
3879,334.4923838680545,642.7748514994669,-1.3100609992626469,62,72,106,106,32,32,72,72,111,111,68,68,107,107
3905,,,,62,72,106,106,32,32,72,72,111,111,68,68,107,107
4016,,,,62,72,106,106,32,32,72,72,111,111,68,68,107,107
4118,387.4246452597623,661.8737298568283,-0.22387189296104532,101,111,13,13,32,32,52,52,72,72,77,77,97,97
4216,388.00661244202047,659.1926432982495,0.14669749952727226,1,11,19,19,32,32,45,45,59,59,81,81,94,94
4317,377.39495111588326,649.6796115903101,0.26601584083220153,6,16,21,21,32,32,43,43,54,54,82,82,93,93
4416,383.03175070456393,646.8959935550463,0.15752571050204295,2,12,20,20,32,32,45,45,58,58,81,81,94,94
4517,400.21034974004823,647.5513563134143,0.2997291309348096,7,17,22,22,32,32,43,43,53,53,82,82,92,92
4616,413.32430498221805,648.6561709332558,0.919349896488426,29,39,33,33,32,32,32,32,31,31,88,88,87,87
4716,412.532039116484,643.2039434656081,1.2313627709593058,40,50,39,39,32,32,26,26,19,19,91,91,84,84
4816,413.8617502869441,641.0980516938982,1.497432148608377,50,60,44,44,32,32,21,21,10,10,93,93,82,82
4912,416.26111969437056,639.833916053333,1.7314946544027658,58,68,48,48,32,32,17,17,1,1,95,95,80,80
5012,419.3292540046791,642.5943501797356,1.8352965564461232,62,72,50,50,32,32,15,15,111,111,96,96,79,79
5112,423.5331911015113,639.4939827555341,1.5941594569890516,53,63,45,45,32,32,19,19,6,6,94,94,81,81
5212,434.0076001330961,634.0481045830379,1.0478467308894246,34,44,36,36,32,32,29,29,26,26,89,89,86,86
