[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Crazy"

    [[setup.suns]]
    link_factor = 2
    green = 255
    width = 11
    [[setup.suns]]
    blue = 255
    link_factor = 1
    azimuth = 50
    [[setup.suns]]
    link_factor = 0
    azimuth = 100
    red = 255
    [[setup.suns]]
    link_factor = -1
    green = 255
    azimuth = 150
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = -2
    azimuth = 200
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = 0.5
    green = 255
    azimuth = 250
    [[setup.suns]]
    blue = 255
    link_factor = -0.5
    green = 255
    azimuth = 300
    red = 255

[experiment]
datetime = 2023-12-09T22:01:00.110Z

ms,x,y,θ,start1,stop1,start2,stop2,start3,stop3,start4,stop4,start5,stop5,start6,stop6,start7,stop7
881,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
917,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1223,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1261,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1297,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1334,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1400,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1507,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1601,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1726,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1799,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1899,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2007,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2096,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2198,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2307,393.31118322390205,666.8509784318568,-0.11005180451941483,105,2,15,15,32,32,50,50,68,68,78,78,96,96
2412,398.2535713593115,663.1868197931806,-0.36873580310895765,96,106,10,10,32,32,55,55,77,77,76,76,98,98
2468,392.3261356276908,655.2637874051499,-0.7579513673234222,82,92,3,3,32,32,62,62,91,91,73,73,102,102
2568,390.5293345084493,644.2121311873349,-1.1028576461300652,69,79,110,110,32,32,68,68,103,103,70,70,105,105
2669,385.87688966841654,634.4176617271492,-1.381105826616428,59,69,105,105,32,32,73,73,113,113,67,67,108,108
2769,384.66056034823976,630.6936798147493,-1.5478942484966003,53,63,102,102,32,32,76,76,6,6,66,66,109,109
2878,387.2461831499634,634.4861682172221,-1.7549084792071639,46,56,98,98,32,32,80,80,14,14,64,64,111,111
2970,387.08324083049666,633.1317493254458,-2.0474463644578,35,45,93,93,32,32,85,85,24,24,61,61,1,1
3158,386.06863161442476,633.9460841844552,-2.1748564232667986,31,41,91,91,32,32,87,87,29,29,60,60,2,2
3167,385.4954234576056,631.6793078062999,-2.291108060189022,27,37,88,88,32,32,89,89,33,33,59,59,3,3
3267,382.0927718297517,625.4425800608417,-2.4607841871916873,20,30,85,85,32,32,92,92,39,39,57,57,4,4
3367,379.29227776693597,619.1363663021355,-2.7043126384052854,12,22,81,81,32,32,97,97,48,48,55,55,6,6
3468,379.79928100829517,617.4391217292485,-3.1048509498392836,110,7,74,74,32,32,104,104,62,62,52,52,10,10
3565,380.64344703913963,616.3479073567813,3.0143671585926106,104,1,71,71,32,32,107,107,68,68,50,50,12,12
3664,382.17252425602675,615.8691204546291,3.118388936334774,108,5,73,73,32,32,105,105,65,65,51,51,11,11
3769,382.5147852967488,613.266160023179,-2.882591626289124,5,15,78,78,32,32,100,100,54,54,54,54,8,8
3862,381.8192862739711,609.6538243253835,-2.694187624186649,12,22,81,81,32,32,97,97,48,48,55,55,6,6
3966,381.22545112091854,605.2318293488378,-2.52776472919155,18,28,84,84,32,32,94,94,42,42,57,57,5,5
4065,383.1054275728227,604.8560101489927,-2.294370223027851,26,36,88,88,32,32,89,89,33,33,59,59,3,3
4162,386.73519716762564,606.8401453967126,-2.071657509876019,34,44,92,92,32,32,85,85,25,25,61,61,1,1
4265,384.9550329267436,607.249931728474,-1.8582619440006949,42,52,96,96,32,32,82,82,18,18,63,63,112,112
4365,386.09250820442566,608.9419096396086,-1.627429148869196,50,60,100,100,32,32,77,77,9,9,65,65,110,110
4479,387.7012202523712,608.4703800550166,-1.416293952024633,58,68,104,104,32,32,74,74,2,2,67,67,108,108
4567,390.9698572705557,607.8081298281428,-1.1647265371458988,67,77,109,109,32,32,69,69,106,106,69,69,106,106
4666,390.7080203441928,608.807044787588,-0.8453624110041726,79,89,1,1,32,32,63,63,94,94,72,72,103,103
4774,392.4232616217017,609.2048684567684,-0.5137078936046269,91,101,7,7,32,32,57,57,82,82,75,75,100,100
4873,394.6965870076539,607.8268420656811,-0.24114872913651217,100,110,12,12,32,32,52,52,72,72,77,77,97,97
4959,396.9483858232045,606.0689416006276,-0.029662341040392774,108,5,16,16,32,32,49,49,65,65,79,79,95,95
5059,399.017628317241,607.3348871843048,0.2654701081829018,6,16,21,21,32,32,43,43,54,54,82,82,93,93
5158,401.39346750625594,606.9042939931885,0.4340098807841231,12,22,24,24,32,32,40,40,48,48,83,83,91,91
5264,405.3642998192296,605.4877087376848,0.5558217288386804,16,26,27,27,32,32,38,38,44,44,84,84,90,90
5360,406.99007157925513,606.0654788423307,0.725974108730757,22,32,30,30,32,32,35,35,38,38,86,86,89,89
5477,407.6412833098998,606.5389589541248,0.9251418120768561,29,39,33,33,32,32,31,31,31,31,88,88,87,87
5571,408.4493091074656,606.2065301229916,1.1139948536295115,36,46,37,37,32,32,28,28,24,24,89,89,85,85
5659,410.2028013899996,607.5954454226303,1.2774441230486182,42,52,40,40,32,32,25,25,18,18,91,91,84,84
5759,410.45935842461995,607.3956288463278,1.4116567451077309,47,57,42,42,32,32,23,23,13,13,92,92,82,82
5859,410.34719829840884,607.7776841795642,1.578896500079777,53,63,45,45,32,32,20,20,7,7,94,94,81,81
5962,410.3611316432348,606.7553682258218,1.7350621747811983,58,68,48,48,32,32,17,17,1,1,95,95,80,80
6063,409.6760844860255,603.1740538888876,1.8286773309913753,62,72,50,50,32,32,15,15,111,111,96,96,79,79
6161,408.9627401376697,600.0793535173584,1.9539082220129826,66,76,52,52,32,32,13,13,106,106,97,97,78,78
6260,409.0768183508345,598.5733326497614,2.0212972681640125,69,79,53,53,32,32,12,12,104,104,98,98,77,77
6377,411.15606053238395,600.6486995065972,1.8316827333633068,62,72,50,50,32,32,15,15,111,111,96,96,79,79
6455,412.29790023577647,602.049862669947,1.6083942794282424,54,64,46,46,32,32,19,19,6,6,94,94,81,81
6562,412.56308777073514,601.6846350125381,1.4648672124954378,49,59,43,43,32,32,22,22,11,11,93,93,82,82
6656,412.67597924158144,601.423233044707,1.3569478423783865,45,55,41,41,32,32,24,24,15,15,92,92,83,83
6755,410.9967595629773,600.8267031431332,1.2064505521056963,39,49,38,38,32,32,26,26,20,20,90,90,84,84
6855,410.2467246314703,600.1116346677375,1.101505445603478,36,46,37,37,32,32,28,28,24,24,89,89,85,85
6957,409.08813811619086,600.7723566820847,1.019677935521708,33,43,35,35,32,32,30,30,27,27,89,89,86,86
7055,406.2612001104045,600.3767386984308,0.8728368281972935,27,37,32,32,32,32,32,32,32,32,87,87,87,87
7160,402.83931420620377,600.4514044469084,0.6751559048489636,20,30,29,29,32,32,36,36,39,39,86,86,89,89
7255,400.4680763237426,600.1436957657793,0.5507471109167285,16,26,27,27,32,32,38,38,44,44,84,84,90,90
7356,399.4214188433959,600.5619977022574,0.4750617132114754,13,23,25,25,32,32,40,40,47,47,84,84,91,91
7455,398.81469937169646,601.3876058356793,0.4111572920626814,11,21,24,24,32,32,41,41,49,49,83,83,91,91
7564,397.18109052043366,601.8437242701689,0.3194723342213273,7,17,22,22,32,32,42,42,52,52,82,82,92,92
7655,395.88576101112136,602.0871155827693,0.20932629597637112,4,14,20,20,32,32,44,44,56,56,81,81,93,93
7768,392.7336682046398,600.9556849112632,0.10124087617911101,113,10,19,19,32,32,46,46,60,60,80,80,94,94
7856,389.0318444901224,600.4019415167675,-0.03709190520514059,108,5,16,16,32,32,49,49,65,65,79,79,96,96
7956,386.4165075494846,601.3963993599244,-0.17690019045334268,103,113,14,14,32,32,51,51,70,70,78,78,97,97
