[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Crazy"

    [[setup.suns]]
    link_factor = 2
    green = 255
    width = 11
    [[setup.suns]]
    blue = 255
    link_factor = 1
    azimuth = 50
    [[setup.suns]]
    link_factor = 0
    azimuth = 100
    red = 255
    [[setup.suns]]
    link_factor = -1
    green = 255
    azimuth = 150
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = -2
    azimuth = 200
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = 0.5
    green = 255
    azimuth = 250
    [[setup.suns]]
    blue = 255
    link_factor = -0.5
    green = 255
    azimuth = 300
    red = 255

[experiment]
datetime = 2023-12-10T12:53:25.461Z

ms,x,y,θ,start1,stop1,start2,stop2,start3,stop3,start4,stop4,start5,stop5,start6,stop6,start7,stop7
494,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
599,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
690,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
796,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
893,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
993,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1092,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1193,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1292,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1397,401.09247110892096,568.0019612425224,1.5420698343275923,51,61,44,44,32,32,20,20,8,8,93,93,81,81
1473,410.3202466353961,553.1276887921822,1.3171197376855934,43,53,40,40,32,32,24,24,16,16,91,91,83,83
1573,415.2913756943474,552.5586744947611,0.8280532242111264,26,36,32,32,32,32,33,33,34,34,87,87,88,88
1673,414.31168361623384,554.6992867793737,0.39491131694686665,10,20,24,24,32,32,41,41,50,50,83,83,92,92
1772,418.9867082542845,556.4944723068144,0.17845962006576385,2,12,20,20,32,32,45,45,57,57,81,81,94,94
1872,424.6570119025519,557.9965856953017,0.044639469812820035,111,8,17,17,32,32,47,47,62,62,80,80,95,95
1972,423.2019087882218,557.0872904728085,0.2542201068441359,5,15,21,21,32,32,44,44,55,55,82,82,93,93
2072,420.8557130584659,559.3388923750435,1.023422131767541,33,43,35,35,32,32,30,30,27,27,89,89,86,86
2175,424.75636965287225,556.0579915685939,1.5948606330576334,53,63,45,45,32,32,19,19,6,6,94,94,81,81
2275,429.78351887405086,554.6419586967679,1.9295169744306102,65,75,51,51,32,32,13,13,107,107,97,97,78,78
2375,427.61302554405285,552.4219029001679,2.3542541018788326,81,91,59,59,32,32,6,6,92,92,101,101,74,74
2475,421.41502420925343,548.1497402782334,2.991705334579648,104,1,70,70,32,32,107,107,69,69,106,106,68,68
2575,414.8145836719638,543.0258750842135,-2.756698360401211,10,20,80,80,32,32,98,98,50,50,111,111,63,63
2681,411.4229687290081,542.773438784476,-2.119767642888288,33,43,92,92,32,32,86,86,27,27,4,4,58,58
2775,416.69148663533167,536.1434277084935,-2.0925372131587663,34,44,92,92,32,32,86,86,26,26,4,4,57,57
2875,419.49201957172727,532.7694216964111,-2.583015610551278,16,26,83,83,32,32,95,95,44,44,113,113,62,62
2974,413.5138603112513,534.7256154252096,-2.224404587301753,29,39,90,90,32,32,88,88,31,31,3,3,59,59
3075,421.20188870471526,531.7633858338537,-2.9537791521308256,3,13,77,77,32,32,101,101,57,57,109,109,65,65
3175,427.491026799468,531.2146712838452,2.509029748941804,86,96,62,62,32,32,3,3,87,87,102,102,73,73
3275,429.8297595872569,528.2798629566214,2.0354085117380447,69,79,53,53,32,32,11,11,104,104,98,98,77,77
3375,432.36826709056294,522.5347380111675,1.431213683160228,47,57,42,42,32,32,22,22,12,12,92,92,82,82
3475,,,,47,57,42,42,32,32,22,22,12,12,92,92,82,82
3575,,,,47,57,42,42,32,32,22,22,12,12,92,92,82,82
3679,,,,47,57,42,42,32,32,22,22,12,12,92,92,82,82
3777,,,,47,57,42,42,32,32,22,22,12,12,92,92,82,82
3877,,,,47,57,42,42,32,32,22,22,12,12,92,92,82,82
3978,,,,47,57,42,42,32,32,22,22,12,12,92,92,82,82
4079,,,,47,57,42,42,32,32,22,22,12,12,92,92,82,82
4180,,,,47,57,42,42,32,32,22,22,12,12,92,92,82,82
4282,,,,47,57,42,42,32,32,22,22,12,12,92,92,82,82
4383,,,,47,57,42,42,32,32,22,22,12,12,92,92,82,82
4485,,,,47,57,42,42,32,32,22,22,12,12,92,92,82,82
4586,,,,47,57,42,42,32,32,22,22,12,12,92,92,82,82
4689,,,,47,57,42,42,32,32,22,22,12,12,92,92,82,82
4787,,,,47,57,42,42,32,32,22,22,12,12,92,92,82,82
4890,,,,47,57,42,42,32,32,22,22,12,12,92,92,82,82
