[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Two different suns"

    [[setup.suns]]
    link_factor = 1.5
    green = 255
    azimuth = 90
    width = 11
    red = 100
    [[setup.suns]]
    blue = 255
    link_factor = -0.8
    green = 128
    azimuth = 180
    width = 3
    red = 41

[experiment]
datetime = 2023-12-11T11:35:28.325Z

ms,x,y,θ,start1,stop1,start2,stop2
507,,,,24,34,56,58
607,,,,24,34,56,58
710,,,,24,34,56,58
809,,,,24,34,56,58
907,,,,24,34,56,58
1011,,,,24,34,56,58
1107,,,,24,34,56,58
1211,,,,24,34,56,58
1311,,,,24,34,56,58
1407,,,,24,34,56,58
1504,,,,24,34,56,58
1607,,,,24,34,56,58
1704,,,,24,34,56,58
1808,,,,24,34,56,58
1910,,,,24,34,56,58
2008,,,,24,34,56,58
2105,,,,24,34,56,58
2212,,,,24,34,56,58
2309,,,,24,34,56,58
2408,,,,24,34,56,58
2505,,,,24,34,56,58
2608,,,,24,34,56,58
2704,,,,24,34,56,58
2807,,,,24,34,56,58
2904,,,,24,34,56,58
3008,,,,24,34,56,58
3103,,,,24,34,56,58
3207,,,,24,34,56,58
3311,,,,24,34,56,58
3410,,,,24,34,56,58
3503,,,,24,34,56,58
3608,,,,24,34,56,58
3703,,,,24,34,56,58
3808,,,,24,34,56,58
3905,,,,24,34,56,58
4007,,,,24,34,56,58
4103,,,,24,34,56,58
4207,,,,24,34,56,58
4305,,,,24,34,56,58
4408,,,,24,34,56,58
4504,,,,24,34,56,58
4607,,,,24,34,56,58
4702,,,,24,34,56,58
4807,,,,24,34,56,58
4904,,,,24,34,56,58
5008,,,,24,34,56,58
5103,,,,24,34,56,58
5207,,,,24,34,56,58
5305,,,,24,34,56,58
5409,,,,24,34,56,58
5504,,,,24,34,56,58
5608,,,,24,34,56,58
5704,,,,24,34,56,58
5809,,,,24,34,56,58
5904,,,,24,34,56,58
6010,,,,24,34,56,58
6104,,,,24,34,56,58
6208,,,,24,34,56,58
6305,,,,24,34,56,58
6408,,,,24,34,56,58
6504,,,,24,34,56,58
6607,,,,24,34,56,58
6704,,,,24,34,56,58
6808,,,,24,34,56,58
6905,,,,24,34,56,58
7010,,,,24,34,56,58
7103,,,,24,34,56,58
7191,,,,24,34,56,58
7282,,,,24,34,56,58
7385,,,,24,34,56,58
7483,,,,24,34,56,58
7587,,,,24,34,56,58
7689,,,,24,34,56,58
7785,,,,24,34,56,58
7885,,,,24,34,56,58
7986,,,,24,34,56,58
8086,,,,24,34,56,58
8192,,,,24,34,56,58
8283,,,,24,34,56,58
8393,,,,24,34,56,58
8483,,,,24,34,56,58
8584,,,,24,34,56,58
8685,,,,24,34,56,58
8786,,,,24,34,56,58
8880,,,,24,34,56,58
8992,,,,24,34,56,58
9081,,,,24,34,56,58
9188,,,,24,34,56,58
9282,,,,24,34,56,58
9388,,,,24,34,56,58
9485,,,,24,34,56,58
9585,,,,24,34,56,58
