[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Two different suns"

    [[setup.suns]]
    link_factor = 1.5
    green = 255
    azimuth = 90
    width = 11
    red = 100
    [[setup.suns]]
    blue = 255
    link_factor = -0.8
    green = 128
    azimuth = 180
    width = 3
    red = 41

[experiment]
datetime = 2023-12-10T12:03:17.090Z

ms,x,y,θ,start1,stop1,start2,stop2
866,,,,24,34,56,58
866,,,,24,34,56,58
887,,,,24,34,56,58
887,,,,24,34,56,58
954,,,,24,34,56,58
1055,,,,24,34,56,58
1155,,,,24,34,56,58
1256,,,,24,34,56,58
1355,,,,24,34,56,58
1497,,,,24,34,56,58
1555,,,,24,34,56,58
1654,,,,24,34,56,58
1756,,,,24,34,56,58
1854,,,,24,34,56,58
1953,,,,24,34,56,58
2054,,,,24,34,56,58
2155,,,,24,34,56,58
2295,,,,24,34,56,58
2352,,,,24,34,56,58
2452,,,,24,34,56,58
2553,,,,24,34,56,58
2654,,,,24,34,56,58
2754,,,,24,34,56,58
2854,,,,24,34,56,58
2954,,,,24,34,56,58
3111,,,,24,34,56,58
3169,,,,24,34,56,58
3268,,,,24,34,56,58
3369,,,,24,34,56,58
3472,,,,24,34,56,58
3574,,,,24,34,56,58
3672,,,,24,34,56,58
3772,,,,24,34,56,58
3919,,,,24,34,56,58
3967,,,,24,34,56,58
4066,,,,24,34,56,58
4168,,,,24,34,56,58
4271,,,,24,34,56,58
4371,,,,24,34,56,58
4471,,,,24,34,56,58
4619,,,,24,34,56,58
4667,,,,24,34,56,58
4770,,,,24,34,56,58
4867,,,,24,34,56,58
4969,,,,24,34,56,58
5068,,,,24,34,56,58
5211,,,,24,34,56,58
5270,,,,24,34,56,58
5372,,,,24,34,56,58
5470,,,,24,34,56,58
5574,,,,24,34,56,58
5696,,,,24,34,56,58
5767,,,,24,34,56,58
5868,,,,24,34,56,58
5967,,,,24,34,56,58
6067,,,,24,34,56,58
6171,,,,24,34,56,58
6272,,,,24,34,56,58
6392,,,,24,34,56,58
6470,,,,24,34,56,58
6572,,,,24,34,56,58
6673,,,,24,34,56,58
6773,,,,24,34,56,58
6872,,,,24,34,56,58
6987,,,,24,34,56,58
7068,,,,24,34,56,58
7167,,,,24,34,56,58
7298,,,,24,34,56,58
7372,,,,24,34,56,58
7472,,,,24,34,56,58
7569,,,,24,34,56,58
7672,,,,24,34,56,58
7771,,,,24,34,56,58
7872,,,,24,34,56,58
7972,,,,24,34,56,58
8071,,,,24,34,56,58
8195,,,,24,34,56,58
8249,,,,24,34,56,58
8395,,,,24,34,56,58
8472,,,,24,34,56,58
8572,,,,24,34,56,58
8673,,,,24,34,56,58
8772,,,,24,34,56,58
8890,,,,24,34,56,58
8971,,,,24,34,56,58
9071,,,,24,34,56,58
9173,,,,24,34,56,58
9271,,,,24,34,56,58
9370,,,,24,34,56,58
9486,,,,24,34,56,58
9569,,,,24,34,56,58
9688,,,,24,34,56,58
9767,,,,24,34,56,58
9890,,,,24,34,56,58
9967,,,,24,34,56,58
10091,,,,24,34,56,58
10167,,,,24,34,56,58
10271,,,,24,34,56,58
10371,,,,24,34,56,58
10472,,,,24,34,56,58
10571,,,,24,34,56,58
10670,,,,24,34,56,58
10771,,,,24,34,56,58
10872,,,,24,34,56,58
11059,,,,24,34,56,58
11080,,,,24,34,56,58
11150,,,,24,34,56,58
11250,,,,24,34,56,58
11351,,,,24,34,56,58
11450,,,,24,34,56,58
11565,,,,24,34,56,58
11666,,,,24,34,56,58
11769,,,,24,34,56,58
11870,,,,24,34,56,58
12003,,,,24,34,56,58
12050,,,,24,34,56,58
12203,,,,24,34,56,58
12271,,,,24,34,56,58
12373,,,,24,34,56,58
12472,,,,24,34,56,58
12572,,,,24,34,56,58
12673,,,,24,34,56,58
12771,,,,24,34,56,58
12872,,,,24,34,56,58
12972,,,,24,34,56,58
13132,,,,24,34,56,58
13152,,,,24,34,56,58
13251,,,,24,34,56,58
13381,,,,24,34,56,58
13467,,,,24,34,56,58
13596,,,,24,34,56,58
13668,,,,24,34,56,58
13772,,,,24,34,56,58
13872,,,,24,34,56,58
13956,,,,24,34,56,58
14052,,,,24,34,56,58
14154,,,,24,34,56,58
14253,,,,24,34,56,58
14355,,,,24,34,56,58
14539,,,,24,34,56,58
14559,,,,24,34,56,58
14649,,,,24,34,56,58
14781,,,,24,34,56,58
14855,,,,24,34,56,58
14980,,,,24,34,56,58
15053,,,,24,34,56,58
15188,,,,24,34,56,58
15255,,,,24,34,56,58
15354,,,,24,34,56,58
15453,,,,24,34,56,58
15557,,,,24,34,56,58
15660,,,,24,34,56,58
15753,,,,24,34,56,58
15852,,,,24,34,56,58
15958,,,,24,34,56,58
16054,,,,24,34,56,58
17099,,,,24,34,56,58
17120,,,,24,34,56,58
17140,,,,24,34,56,58
17162,,,,24,34,56,58
17182,,,,24,34,56,58
17203,,,,24,34,56,58
17223,,,,24,34,56,58
17244,,,,24,34,56,58
17265,,,,24,34,56,58
17285,,,,24,34,56,58
17349,,,,24,34,56,58
17369,,,,24,34,56,58
17390,,,,24,34,56,58
17450,,,,24,34,56,58
17549,,,,24,34,56,58
17685,,,,24,34,56,58
17751,,,,24,34,56,58
17887,,,,24,34,56,58
17954,,,,24,34,56,58
18054,,,,24,34,56,58
18171,,,,24,34,56,58
18271,,,,24,34,56,58
18372,,,,24,34,56,58
18473,,,,24,34,56,58
18573,,,,24,34,56,58
18673,,,,24,34,56,58
18806,,,,24,34,56,58
18850,,,,24,34,56,58
18950,,,,24,34,56,58
19049,,,,24,34,56,58
19168,,,,24,34,56,58
19299,,,,24,34,56,58
19374,,,,24,34,56,58
19491,,,,24,34,56,58
19570,,,,24,34,56,58
19694,,,,24,34,56,58
19769,,,,24,34,56,58
19872,,,,24,34,56,58
19972,,,,24,34,56,58
20073,,,,24,34,56,58
20173,,,,24,34,56,58
20274,,,,24,34,56,58
20373,,,,24,34,56,58
20474,,,,24,34,56,58
21220,,,,24,34,56,58
21241,,,,24,34,56,58
21261,,,,24,34,56,58
21282,,,,24,34,56,58
21304,,,,24,34,56,58
21325,,,,24,34,56,58
21347,,,,24,34,56,58
21368,,,,24,34,56,58
21389,,,,24,34,56,58
21452,,,,24,34,56,58
21573,,,,24,34,56,58
21672,,,,24,34,56,58
21782,,,,24,34,56,58
21870,,,,24,34,56,58
21981,,,,24,34,56,58
22069,,,,24,34,56,58
22172,,,,24,34,56,58
22269,,,,24,34,56,58
22372,,,,24,34,56,58
22468,,,,24,34,56,58
22572,,,,24,34,56,58
22669,,,,24,34,56,58
22771,,,,24,34,56,58
22869,,,,24,34,56,58
22970,,,,24,34,56,58
23069,,,,24,34,56,58
23171,,,,24,34,56,58
23269,,,,24,34,56,58
23373,,,,24,34,56,58
23470,,,,24,34,56,58
23572,,,,24,34,56,58
23666,,,,24,34,56,58
23752,,,,24,34,56,58
23862,,,,24,34,56,58
23973,,,,24,34,56,58
24073,,,,24,34,56,58
24172,,,,24,34,56,58
24273,,,,24,34,56,58
24373,,,,24,34,56,58
24472,,,,24,34,56,58
24573,,,,24,34,56,58
24679,,,,24,34,56,58
24772,,,,24,34,56,58
24872,,,,24,34,56,58
24974,,,,24,34,56,58
25073,,,,24,34,56,58
25172,,,,24,34,56,58
25273,,,,24,34,56,58
25373,,,,24,34,56,58
25472,,,,24,34,56,58
25576,,,,24,34,56,58
25670,,,,24,34,56,58
25771,,,,24,34,56,58
25869,,,,24,34,56,58
25969,,,,24,34,56,58
26069,,,,24,34,56,58
26169,,,,24,34,56,58
26267,,,,24,34,56,58
26369,,,,24,34,56,58
26471,,,,24,34,56,58
26581,,,,24,34,56,58
26673,,,,24,34,56,58
26772,,,,24,34,56,58
26873,,,,24,34,56,58
26974,,,,24,34,56,58
27075,,,,24,34,56,58
27172,,,,24,34,56,58
27273,,,,24,34,56,58
27372,,,,24,34,56,58
27478,,,,24,34,56,58
27570,,,,24,34,56,58
27670,,,,24,34,56,58
27769,,,,24,34,56,58
27868,,,,24,34,56,58
27970,,,,24,34,56,58
28070,,,,24,34,56,58
28169,,,,24,34,56,58
28269,,,,24,34,56,58
28374,,,,24,34,56,58
28480,,,,24,34,56,58
28573,,,,24,34,56,58
28676,,,,24,34,56,58
28774,,,,24,34,56,58
28872,,,,24,34,56,58
28972,,,,24,34,56,58
29074,,,,24,34,56,58
29174,,,,24,34,56,58
29274,,,,24,34,56,58
29376,,,,24,34,56,58
29471,,,,24,34,56,58
29568,,,,24,34,56,58
29671,,,,24,34,56,58
29769,,,,24,34,56,58
29870,,,,24,34,56,58
29970,,,,24,34,56,58
30100,,,,24,34,56,58
30175,,,,24,34,56,58
30297,,,,24,34,56,58
30369,,,,24,34,56,58
30498,,,,24,34,56,58
30570,,,,24,34,56,58
30670,,,,24,34,56,58
30799,,,,24,34,56,58
30869,,,,24,34,56,58
30971,,,,24,34,56,58
31074,,,,24,34,56,58
31171,,,,24,34,56,58
31273,,,,24,34,56,58
31372,,,,24,34,56,58
31473,,,,24,34,56,58
31572,,,,24,34,56,58
31702,,,,24,34,56,58
31750,,,,24,34,56,58
31869,,,,24,34,56,58
31970,,,,24,34,56,58
32071,,,,24,34,56,58
32208,,,,24,34,56,58
32273,,,,24,34,56,58
32405,,,,24,34,56,58
32468,,,,24,34,56,58
32599,,,,24,34,56,58
32671,,,,24,34,56,58
32772,,,,24,34,56,58
32874,,,,24,34,56,58
32973,,,,24,34,56,58
33072,,,,24,34,56,58
33172,,,,24,34,56,58
33273,,,,24,34,56,58
33374,,,,24,34,56,58
35791,,,,24,34,56,58
35811,,,,24,34,56,58
35833,,,,24,34,56,58
35854,,,,24,34,56,58
35875,,,,24,34,56,58
