[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Crazy"

    [[setup.suns]]
    link_factor = 2
    green = 255
    width = 11
    [[setup.suns]]
    blue = 255
    link_factor = 1
    azimuth = 50
    [[setup.suns]]
    link_factor = 0
    azimuth = 100
    red = 255
    [[setup.suns]]
    link_factor = -1
    green = 255
    azimuth = 150
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = -2
    azimuth = 200
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = 0.5
    green = 255
    azimuth = 250
    [[setup.suns]]
    blue = 255
    link_factor = -0.5
    green = 255
    azimuth = 300
    red = 255

[experiment]
datetime = 2023-12-11T12:53:37.884Z

ms,x,y,θ,start1,stop1,start2,stop2,start3,stop3,start4,stop4,start5,stop5,start6,stop6,start7,stop7
1324,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1565,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1591,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1616,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1641,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1666,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1692,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1729,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1828,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1930,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2036,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2127,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2226,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2341,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2449,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2549,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2646,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2748,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2846,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2948,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3053,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3148,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3248,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3348,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
3457,360.7133467219816,644.2531755190793,1.9759005416540947,67,77,52,52,32,32,13,13,106,106,97,97,77,77
3546,363.0755048907888,643.237224540405,2.313351546079745,79,89,58,58,32,32,6,6,94,94,100,100,74,74
3609,361.250779619942,644.2144333738082,2.5153999628882286,86,96,62,62,32,32,3,3,86,86,102,102,73,73
3709,361.3009999968458,645.4177962490921,2.9372013649158224,102,112,70,70,32,32,108,108,71,71,106,106,69,69
3810,365.5159313542389,653.0821241423442,-2.7942434936158556,8,18,79,79,32,32,98,98,51,51,111,111,64,64
3911,369.25981838038484,653.4162332983207,-2.2665086349577477,27,37,89,89,32,32,89,89,32,32,3,3,59,59
4012,370.1383580558846,653.0013100517854,-1.769586171852023,45,55,98,98,32,32,80,80,14,14,7,7,55,55
4111,371.37411005084135,653.7022453435433,-1.7375463748992632,47,57,98,98,32,32,79,79,13,13,7,7,54,54
4211,376.0774644834461,655.4976624558336,-2.580454739276151,16,26,83,83,32,32,94,94,44,44,113,113,62,62
4311,381.0314353048264,653.2161978771752,3.087510822128043,107,4,72,72,32,32,106,106,66,66,107,107,67,67
4411,383.40954628080516,646.6528526200432,2.5646838868230892,88,98,63,63,32,32,2,2,85,85,103,103,72,72
4511,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
4611,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
4712,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
4813,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
4913,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
5014,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
5115,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
5216,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
5317,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
5417,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
5519,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
5621,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
5721,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
5823,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
5925,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
6025,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
6127,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
6229,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
6336,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
6431,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
6531,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
6632,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
6734,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
6834,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
6934,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
7037,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
7137,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
7239,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
7340,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
7439,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
7539,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
7642,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
7746,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
7842,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
7944,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
8045,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
8148,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
8249,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
8346,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
8449,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
8547,,,,88,98,63,63,32,32,2,2,85,85,103,103,72,72
