[camera]
# width=480
# height=640
# width=720
# height=1280
# width=1536
# height=1024
# width=640
# height=480
# fps=30

[detection]
tag_pixel_width = 100
widen_radius = 15

[arena]
nleds = 113#198
ring_r = 30 # in cm
origo_offset = [360, 360] # in pixels
cm_per_pixel = 0.1
baudrate = 115200#9600###921600#

[setup]
label = "Crazy"

    [[setup.suns]]
    link_factor = 2
    green = 255
    width = 11
    [[setup.suns]]
    blue = 255
    link_factor = 1
    azimuth = 50
    [[setup.suns]]
    link_factor = 0
    azimuth = 100
    red = 255
    [[setup.suns]]
    link_factor = -1
    green = 255
    azimuth = 150
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = -2
    azimuth = 200
    red = 255
    [[setup.suns]]
    blue = 255
    link_factor = 0.5
    green = 255
    azimuth = 250
    [[setup.suns]]
    blue = 255
    link_factor = -0.5
    green = 255
    azimuth = 300
    red = 255

[experiment]
datetime = 2023-12-11T13:17:59.562Z

ms,x,y,θ,start1,stop1,start2,stop2,start3,stop3,start4,stop4,start5,stop5,start6,stop6,start7,stop7
569,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
664,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
767,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
867,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
969,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1068,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1168,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1269,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1367,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1468,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1574,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1669,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1766,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1865,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
1966,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2068,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2167,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2265,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2366,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2464,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2571,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2667,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2765,,,,109,6,17,17,32,32,48,48,64,64,79,79,95,95
2865,279.76352326870904,655.7672070904922,-0.0209209567758998,108,5,16,16,32,32,48,48,65,65,79,79,95,95
2928,297.9677265029568,665.4905411357622,0.08875304895732267,112,9,18,18,32,32,46,46,61,61,80,80,94,94
3028,309.82679301394785,667.7118528036117,0.20409605943876374,3,13,20,20,32,32,44,44,56,56,81,81,93,93
3128,314.7802330352797,668.6258152241076,0.38499661818305286,10,20,24,24,32,32,41,41,50,50,83,83,92,92
3228,318.5255780555862,670.5217312089476,0.651943113197698,19,29,28,28,32,32,36,36,40,40,85,85,89,89
3328,321.736094693191,674.6733481004024,0.9890577210423193,32,42,34,34,32,32,30,30,28,28,88,88,86,86
3428,318.59088457366965,680.601152349581,1.3555373318983008,45,55,41,41,32,32,24,24,15,15,92,92,83,83
3528,314.34380399078833,683.8633664317368,1.846942983604303,62,72,50,50,32,32,15,15,110,110,96,96,79,79
3627,314.5637898864798,680.7405558302376,2.137913962626641,73,83,55,55,32,32,10,10,100,100,99,99,76,76
3728,314.4517291401186,676.2876045008504,2.2318649772630934,76,86,57,57,32,32,8,8,96,96,100,100,75,75
3827,316.76182385656165,673.1294775944039,2.167224922262636,74,84,56,56,32,32,9,9,99,99,99,99,76,76
3928,316.1458351026449,671.5911593144051,1.6396865939016723,55,65,46,46,32,32,19,19,5,5,94,94,80,80
4028,316.32922117724286,672.8219326185618,1.1656516574070237,38,48,38,38,32,32,27,27,22,22,90,90,85,85
4128,317.4369878184636,673.8347928245016,0.7000861400457666,21,31,29,29,32,32,35,35,39,39,86,86,89,89
4228,317.01446274211247,673.9622412935452,0.28784006368233334,6,16,22,22,32,32,43,43,53,53,82,82,93,93
4328,315.83717467772254,673.5134645363421,0.1409352546202566,1,11,19,19,32,32,46,46,59,59,81,81,94,94
4428,323.14640101682136,671.1529498038057,0.5645148432409358,16,26,27,27,32,32,38,38,43,43,85,85,90,90
4528,339.2132186928053,661.6399589669159,1.004291179956513,32,42,35,35,32,32,30,30,28,28,89,89,86,86
4628,345.2241936943285,653.4220409930488,1.3751699185966118,45,55,41,41,32,32,23,23,14,14,92,92,83,83
4728,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
4828,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
4929,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
5030,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
5130,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
5232,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
5331,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
5433,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
5533,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
5632,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
5736,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
5836,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
5937,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
6039,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
6140,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
6241,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
6344,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
6445,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
6548,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
6648,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
6749,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
6852,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
6950,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
7054,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
7151,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
7253,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
7354,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
7457,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
7558,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
7659,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
7759,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
7860,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
7962,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
8061,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
8163,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
8263,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
8361,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
8465,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
8566,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
8664,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
8768,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
8866,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
8969,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
9069,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
9167,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
9270,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
9369,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
9467,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
9569,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
9667,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
9770,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
9869,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
9966,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
10068,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
10170,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
10268,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
10368,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
10465,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
10567,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
10667,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
10768,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
10869,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
10968,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
11066,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
11166,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
11264,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
11365,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
11463,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
11566,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
11664,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
11766,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
11867,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
11968,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
12065,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
12168,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
12267,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
12368,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
12467,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
12568,,,,45,55,41,41,32,32,23,23,14,14,92,92,83,83
