t,x,y,θ,led
2023-09-21T12:38:04.090,262.20523873345525,258.4598888933146,1.334504703653601,[20]
2023-09-21T12:38:04.122,261.3717469991664,258.27919806642547,1.1547755296680562,[17]
2023-09-21T12:38:04.158,260.3810159156795,258.17033687649825,0.9501167493081056,[14]
2023-09-21T12:38:04.190,259.617737722436,258.0520056228182,0.7621735343471047,[11]
2023-09-21T12:38:04.225,258.4624039571808,257.6453772401533,0.5528239038658429,[8]
2023-09-21T12:38:04.258,257.45689082253483,257.27408665458165,0.33031829599611023,[5]
2023-09-21T12:38:04.290,256.3969920409175,256.84880909600776,0.09393375183978227,[2]
2023-09-21T12:38:04.321,255.61292263533448,256.35915603536114,-0.12721113199330172,[99]
2023-09-21T12:38:04.357,254.32287292164978,255.43299903904608,-0.36091199706662974,[95]
2023-09-21T12:38:04.392,253.68082361113287,255.19055627383423,-0.5376629410195025,[93]
2023-09-21T12:38:04.426,,,,[93]
2023-09-21T12:38:04.458,251.94930950883213,255.21717802939077,-0.8300243938519354,[89]
2023-09-21T12:38:04.490,251.16770944964645,254.8905721524626,-0.9956211019763964,[86]
2023-09-21T12:38:04.522,250.45652201500423,254.36631128687458,-1.2044516255356896,[83]
2023-09-21T12:38:04.557,,,,[83]
2023-09-21T12:38:04.590,248.6692017943845,253.69327286344873,-1.6358962399746386,[77]
2023-09-21T12:38:04.625,248.33825046250934,253.21510153552333,-1.835903318950555,[74]
2023-09-21T12:38:04.657,,,,[74]
2023-09-21T12:38:04.689,,,,[74]
2023-09-21T12:38:04.721,247.69889910845245,252.19357046789762,-2.2183786902134557,[69]
2023-09-21T12:38:04.757,,,,[69]
2023-09-21T12:38:04.789,,,,[69]
2023-09-21T12:38:04.825,,,,[69]
2023-09-21T12:38:04.860,249.32475356841144,251.96931533862104,-2.169774080910629,[69]
2023-09-21T12:38:04.889,,,,[69]
2023-09-21T12:38:04.922,250.86480593984788,252.3485819892138,-1.9927981729847895,[72]
2023-09-21T12:38:04.957,251.0371646584103,251.9900798038351,-1.9739014144883567,[72]
2023-09-21T12:38:04.989,251.08585215818584,251.60139802177645,-1.971959894398118,[72]
2023-09-21T12:38:05.026,251.10665123404272,251.10715230620036,-1.9890439076372313,[72]
2023-09-21T12:38:05.057,251.6608097509695,250.91367923693622,-1.9645820396783167,[72]
2023-09-21T12:38:05.089,252.28363069163998,250.7471880341821,-1.9172546397927661,[73]
2023-09-21T12:38:05.121,252.7800001947414,250.55006029013364,-1.8848574732120058,[74]
2023-09-21T12:38:05.157,253.09833813467404,250.14386643743904,-1.8814706812256894,[74]
2023-09-21T12:38:05.190,253.27429876303398,249.99541754675266,-1.872230282646529,[74]
2023-09-21T12:38:05.225,253.5744951115659,249.66571143276678,-1.8871357165185956,[73]
2023-09-21T12:38:05.258,253.8690770389438,249.26417121299806,-1.8810666164525514,[74]
2023-09-21T12:38:05.289,254.13372288450444,248.98680030246842,-1.8625287368587957,[74]
2023-09-21T12:38:05.322,254.32279218954494,248.9109479024007,-1.8477956797977861,[74]
2023-09-21T12:38:05.361,254.4821299552393,248.60469446262786,-1.8326685569046306,[74]
2023-09-21T12:38:05.390,,,,[74]
2023-09-21T12:38:05.426,254.68924694023306,248.28296628174354,-1.7415648150213772,[76]
